population;reagent;Annotation 1;plate;sampleID;stimulation;time;median
granulocytes;164Dy_IkB;Surge;26;Surge;Stim;IC;0,886767328
granulocytes;166Er_pNFkB;Surge;26;Surge;Stim;IC;9,872891426
granulocytes;167Er_pERK12;Surge;26;Surge;Stim;IC;2,474905729
granulocytes;168Yb_pSTAT6;Surge;26;Surge;Stim;IC;1,243985891
CXCR4pos_neutrophils;149Sm_pCREB;Surge;26;Surge;Stim;IC;14,96249008
CXCR4pos_neutrophils;150Nd_pSTAT5;Surge;26;Surge;Stim;IC;5,853889465
CXCR4pos_neutrophils;151Eu_pp38;Surge;26;Surge;Stim;IC;14,82351303
CXCR4pos_neutrophils;153Eu_pSTAT1;Surge;26;Surge;Stim;IC;1,943697691
CXCR4pos_neutrophils;154Sm_pSTAT3;Surge;26;Surge;Stim;IC;20,6926384
CXCR4pos_neutrophils;155Gd_pS6;Surge;26;Surge;Stim;IC;14,55622005
CXCR4pos_neutrophils;159Tb_pMAPKAPK2;Surge;26;Surge;Stim;IC;12,43529415
CXCR4pos_neutrophils;164Dy_IkB;Surge;26;Surge;Stim;IC;2,045114279
CXCR4pos_neutrophils;166Er_pNFkB;Surge;26;Surge;Stim;IC;12,41563416
CXCR4pos_neutrophils;167Er_pERK12;Surge;26;Surge;Stim;IC;2,882354259
CXCR4pos_neutrophils;168Yb_pSTAT6;Surge;26;Surge;Stim;IC;1,11532867
Bcells;149Sm_pCREB;Surge;26;Surge;Stim;IC;1,715127468
Bcells;150Nd_pSTAT5;Surge;26;Surge;Stim;IC;5,593337059
Bcells;151Eu_pp38;Surge;26;Surge;Stim;IC;0,697221696
Bcells;153Eu_pSTAT1;Surge;26;Surge;Stim;IC;2,2711339
Bcells;154Sm_pSTAT3;Surge;26;Surge;Stim;IC;11,37345791
Bcells;155Gd_pS6;Surge;26;Surge;Stim;IC;9,30259037
Bcells;159Tb_pMAPKAPK2;Surge;26;Surge;Stim;IC;1,724814296
Bcells;164Dy_IkB;Surge;26;Surge;Stim;IC;1,580447912
Bcells;166Er_pNFkB;Surge;26;Surge;Stim;IC;13,40240002
Bcells;167Er_pERK12;Surge;26;Surge;Stim;IC;1,034998059
Bcells;168Yb_pSTAT6;Surge;26;Surge;Stim;IC;10,50139904
cMC;149Sm_pCREB;Surge;26;Surge;Stim;IC;22,49925137
cMC;150Nd_pSTAT5;Surge;26;Surge;Stim;IC;15,24579191
cMC;151Eu_pp38;Surge;26;Surge;Stim;IC;31,26580238
cMC;153Eu_pSTAT1;Surge;26;Surge;Stim;IC;10,02271461
cMC;154Sm_pSTAT3;Surge;26;Surge;Stim;IC;33,90625572
cMC;155Gd_pS6;Surge;26;Surge;Stim;IC;17,62736511
cMC;159Tb_pMAPKAPK2;Surge;26;Surge;Stim;IC;35,96405411
cMC;164Dy_IkB;Surge;26;Surge;Stim;IC;1,279917061
cMC;166Er_pNFkB;Surge;26;Surge;Stim;IC;17,27246571
cMC;167Er_pERK12;Surge;26;Surge;Stim;IC;6,170997858
cMC;168Yb_pSTAT6;Surge;26;Surge;Stim;IC;26,76093102
cMC_CD14posCD16negCCR2pos;149Sm_pCREB;Surge;26;Surge;Stim;IC;22,91802979
cMC_CD14posCD16negCCR2pos;150Nd_pSTAT5;Surge;26;Surge;Stim;IC;15,66909599
cMC_CD14posCD16negCCR2pos;151Eu_pp38;Surge;26;Surge;Stim;IC;31,8883934
cMC_CD14posCD16negCCR2pos;153Eu_pSTAT1;Surge;26;Surge;Stim;IC;10,23477936
cMC_CD14posCD16negCCR2pos;154Sm_pSTAT3;Surge;26;Surge;Stim;IC;34,69122696
cMC_CD14posCD16negCCR2pos;155Gd_pS6;Surge;26;Surge;Stim;IC;17,95981789
cMC_CD14posCD16negCCR2pos;159Tb_pMAPKAPK2;Surge;26;Surge;Stim;IC;36,54418945
cMC_CD14posCD16negCCR2pos;164Dy_IkB;Surge;26;Surge;Stim;IC;1,326426744
cMC_CD14posCD16negCCR2pos;166Er_pNFkB;Surge;26;Surge;Stim;IC;17,68741989
cMC_CD14posCD16negCCR2pos;167Er_pERK12;Surge;26;Surge;Stim;IC;6,171890259
cMC_CD14posCD16negCCR2pos;168Yb_pSTAT6;Surge;26;Surge;Stim;IC;27,80704689
MDSC;149Sm_pCREB;Surge;26;Surge;Stim;IC;20,27173996
MDSC;150Nd_pSTAT5;Surge;26;Surge;Stim;IC;14,60606813
MDSC;151Eu_pp38;Surge;26;Surge;Stim;IC;32,39168739
MDSC;153Eu_pSTAT1;Surge;26;Surge;Stim;IC;9,243202686
MDSC;154Sm_pSTAT3;Surge;26;Surge;Stim;IC;34,68302155
MDSC;155Gd_pS6;Surge;26;Surge;Stim;IC;15,52120161
MDSC;159Tb_pMAPKAPK2;Surge;26;Surge;Stim;IC;36,35323334
MDSC;164Dy_IkB;Surge;26;Surge;Stim;IC;1,227153003
MDSC;166Er_pNFkB;Surge;26;Surge;Stim;IC;15,4284997
MDSC;167Er_pERK12;Surge;26;Surge;Stim;IC;4,756808519
MDSC;168Yb_pSTAT6;Surge;26;Surge;Stim;IC;22,93825722
DC;149Sm_pCREB;Surge;26;Surge;Stim;IC;11,23410034
DC;150Nd_pSTAT5;Surge;26;Surge;Stim;IC;10,08285093
DC;151Eu_pp38;Surge;26;Surge;Stim;IC;15,30560207
DC;153Eu_pSTAT1;Surge;26;Surge;Stim;IC;1,985332787
DC;154Sm_pSTAT3;Surge;26;Surge;Stim;IC;12,58632278
DC;155Gd_pS6;Surge;26;Surge;Stim;IC;14,67988014
DC;159Tb_pMAPKAPK2;Surge;26;Surge;Stim;IC;4,745372057
DC;164Dy_IkB;Surge;26;Surge;Stim;IC;0,584613472
DC;166Er_pNFkB;Surge;26;Surge;Stim;IC;8,293797016
DC;167Er_pERK12;Surge;26;Surge;Stim;IC;1,424710453
DC;168Yb_pSTAT6;Surge;26;Surge;Stim;IC;3,912089825
Baso;149Sm_pCREB;Surge;26;Surge;Stim;IC;NaN
Baso;150Nd_pSTAT5;Surge;26;Surge;Stim;IC;NaN
Baso;151Eu_pp38;Surge;26;Surge;Stim;IC;NaN
Baso;153Eu_pSTAT1;Surge;26;Surge;Stim;IC;NaN
Baso;154Sm_pSTAT3;Surge;26;Surge;Stim;IC;NaN
Baso;155Gd_pS6;Surge;26;Surge;Stim;IC;NaN
Baso;159Tb_pMAPKAPK2;Surge;26;Surge;Stim;IC;NaN
Baso;164Dy_IkB;Surge;26;Surge;Stim;IC;NaN
Baso;166Er_pNFkB;Surge;26;Surge;Stim;IC;NaN
Baso;167Er_pERK12;Surge;26;Surge;Stim;IC;NaN
Baso;168Yb_pSTAT6;Surge;26;Surge;Stim;IC;NaN
mDC;149Sm_pCREB;Surge;26;Surge;Stim;IC;20,09822464
mDC;150Nd_pSTAT5;Surge;26;Surge;Stim;IC;12,69870949
mDC;151Eu_pp38;Surge;26;Surge;Stim;IC;23,64601898
mDC;153Eu_pSTAT1;Surge;26;Surge;Stim;IC;6,354049683
mDC;154Sm_pSTAT3;Surge;26;Surge;Stim;IC;20,25902176
mDC;155Gd_pS6;Surge;26;Surge;Stim;IC;15,14691448
mDC;159Tb_pMAPKAPK2;Surge;26;Surge;Stim;IC;21,67897606
mDC;164Dy_IkB;Surge;26;Surge;Stim;IC;0,773556888
mDC;166Er_pNFkB;Surge;26;Surge;Stim;IC;15,0986805
mDC;167Er_pERK12;Surge;26;Surge;Stim;IC;11,8953228
mDC;168Yb_pSTAT6;Surge;26;Surge;Stim;IC;22,33520317
pDC;149Sm_pCREB;Surge;26;Surge;Stim;IC;2,551462889
pDC;150Nd_pSTAT5;Surge;26;Surge;Stim;IC;10,31757021
pDC;151Eu_pp38;Surge;26;Surge;Stim;IC;0,626337111
pDC;153Eu_pSTAT1;Surge;26;Surge;Stim;IC;7,264157772
pDC;154Sm_pSTAT3;Surge;26;Surge;Stim;IC;26,59021282
pDC;155Gd_pS6;Surge;26;Surge;Stim;IC;5,237121344
pDC;159Tb_pMAPKAPK2;Surge;26;Surge;Stim;IC;2,120599627
pDC;164Dy_IkB;Surge;26;Surge;Stim;IC;5,190010548
pDC;166Er_pNFkB;Surge;26;Surge;Stim;IC;8,075374126
pDC;167Er_pERK12;Surge;26;Surge;Stim;IC;1,157325864
pDC;168Yb_pSTAT6;Surge;26;Surge;Stim;IC;15,32800579
intMC;149Sm_pCREB;Surge;26;Surge;Stim;IC;22,64266968
intMC;150Nd_pSTAT5;Surge;26;Surge;Stim;IC;12,56242609
intMC;151Eu_pp38;Surge;26;Surge;Stim;IC;28,12467575
intMC;153Eu_pSTAT1;Surge;26;Surge;Stim;IC;11,76247835
intMC;154Sm_pSTAT3;Surge;26;Surge;Stim;IC;27,39918518
intMC;155Gd_pS6;Surge;26;Surge;Stim;IC;19,10110092
intMC;159Tb_pMAPKAPK2;Surge;26;Surge;Stim;IC;40,59676361
intMC;164Dy_IkB;Surge;26;Surge;Stim;IC;1,211454868
intMC;166Er_pNFkB;Surge;26;Surge;Stim;IC;21,51224232
intMC;167Er_pERK12;Surge;26;Surge;Stim;IC;25,31826782
intMC;168Yb_pSTAT6;Surge;26;Surge;Stim;IC;24,30377007
ncMc;149Sm_pCREB;Surge;26;Surge;Stim;IC;13,61139631
ncMc;150Nd_pSTAT5;Surge;26;Surge;Stim;IC;4,338178396
ncMc;151Eu_pp38;Surge;26;Surge;Stim;IC;18,82245445
ncMc;153Eu_pSTAT1;Surge;26;Surge;Stim;IC;4,017644405
ncMc;154Sm_pSTAT3;Surge;26;Surge;Stim;IC;12,05703783
ncMc;155Gd_pS6;Surge;26;Surge;Stim;IC;8,988805771
ncMc;159Tb_pMAPKAPK2;Surge;26;Surge;Stim;IC;22,10992718
ncMc;164Dy_IkB;Surge;26;Surge;Stim;IC;0,463556185
ncMc;166Er_pNFkB;Surge;26;Surge;Stim;IC;12,31077099
ncMc;167Er_pERK12;Surge;26;Surge;Stim;IC;13,31230497
ncMc;168Yb_pSTAT6;Surge;26;Surge;Stim;IC;5,499527693
NK;149Sm_pCREB;Surge;26;Surge;Stim;IC;2,230188608
NK;150Nd_pSTAT5;Surge;26;Surge;Stim;IC;1,01187849
NK;151Eu_pp38;Surge;26;Surge;Stim;IC;1,352310896
NK;153Eu_pSTAT1;Surge;26;Surge;Stim;IC;0,907409847
NK;154Sm_pSTAT3;Surge;26;Surge;Stim;IC;7,712709427
NK;155Gd_pS6;Surge;26;Surge;Stim;IC;2,628915071
NK;159Tb_pMAPKAPK2;Surge;26;Surge;Stim;IC;1,951508045
NK;164Dy_IkB;Surge;26;Surge;Stim;IC;2,239132404
NK;166Er_pNFkB;Surge;26;Surge;Stim;IC;16,32353401
NK;167Er_pERK12;Surge;26;Surge;Stim;IC;0,597269893
NK;168Yb_pSTAT6;Surge;26;Surge;Stim;IC;0,61643219
CD56brightCD16negNK;149Sm_pCREB;Surge;26;Surge;Stim;IC;1,511488199
CD56brightCD16negNK;150Nd_pSTAT5;Surge;26;Surge;Stim;IC;3,549590826
CD56brightCD16negNK;151Eu_pp38;Surge;26;Surge;Stim;IC;0,858771026
CD56brightCD16negNK;153Eu_pSTAT1;Surge;26;Surge;Stim;IC;1,911591291
CD56brightCD16negNK;154Sm_pSTAT3;Surge;26;Surge;Stim;IC;11,43422604
CD56brightCD16negNK;155Gd_pS6;Surge;26;Surge;Stim;IC;2,72777319
CD56brightCD16negNK;159Tb_pMAPKAPK2;Surge;26;Surge;Stim;IC;1,32030499
CD56brightCD16negNK;164Dy_IkB;Surge;26;Surge;Stim;IC;2,793947935
CD56brightCD16negNK;166Er_pNFkB;Surge;26;Surge;Stim;IC;19,02291298
CD56brightCD16negNK;167Er_pERK12;Surge;26;Surge;Stim;IC;0,613918841
CD56brightCD16negNK;168Yb_pSTAT6;Surge;26;Surge;Stim;IC;2,223565817
CD56dimCD16posNK;149Sm_pCREB;Surge;26;Surge;Stim;IC;2,264885068
CD56dimCD16posNK;150Nd_pSTAT5;Surge;26;Surge;Stim;IC;0,878565788
CD56dimCD16posNK;151Eu_pp38;Surge;26;Surge;Stim;IC;1,392044365
CD56dimCD16posNK;153Eu_pSTAT1;Surge;26;Surge;Stim;IC;0,84022975
CD56dimCD16posNK;154Sm_pSTAT3;Surge;26;Surge;Stim;IC;7,441668034
CD56dimCD16posNK;155Gd_pS6;Surge;26;Surge;Stim;IC;2,600918412
CD56dimCD16posNK;159Tb_pMAPKAPK2;Surge;26;Surge;Stim;IC;2,00768292
CD56dimCD16posNK;164Dy_IkB;Surge;26;Surge;Stim;IC;2,172868848
CD56dimCD16posNK;166Er_pNFkB;Surge;26;Surge;Stim;IC;16,27280998
CD56dimCD16posNK;167Er_pERK12;Surge;26;Surge;Stim;IC;0,594517559
CD56dimCD16posNK;168Yb_pSTAT6;Surge;26;Surge;Stim;IC;0,535429478
Tcells;149Sm_pCREB;Surge;26;Surge;Stim;IC;1,42374742
Tcells;150Nd_pSTAT5;Surge;26;Surge;Stim;IC;12,09934521
Tcells;151Eu_pp38;Surge;26;Surge;Stim;IC;1,009487867
Tcells;153Eu_pSTAT1;Surge;26;Surge;Stim;IC;3,830537081
Tcells;154Sm_pSTAT3;Surge;26;Surge;Stim;IC;17,88222313
Tcells;155Gd_pS6;Surge;26;Surge;Stim;IC;2,817923069
Tcells;159Tb_pMAPKAPK2;Surge;26;Surge;Stim;IC;0,813836634
Tcells;164Dy_IkB;Surge;26;Surge;Stim;IC;3,833515644
Tcells;166Er_pNFkB;Surge;26;Surge;Stim;IC;23,61677933
Tcells;167Er_pERK12;Surge;26;Surge;Stim;IC;2,506884336
Tcells;168Yb_pSTAT6;Surge;26;Surge;Stim;IC;9,202964783
CD4negCD8neg;149Sm_pCREB;Surge;26;Surge;Stim;IC;2,856372118
CD4negCD8neg;150Nd_pSTAT5;Surge;26;Surge;Stim;IC;6,161018133
CD4negCD8neg;151Eu_pp38;Surge;26;Surge;Stim;IC;1,464236081
CD4negCD8neg;153Eu_pSTAT1;Surge;26;Surge;Stim;IC;2,507934451
CD4negCD8neg;154Sm_pSTAT3;Surge;26;Surge;Stim;IC;14,28245687
CD4negCD8neg;155Gd_pS6;Surge;26;Surge;Stim;IC;3,490374684
CD4negCD8neg;159Tb_pMAPKAPK2;Surge;26;Surge;Stim;IC;0,716604203
CD4negCD8neg;164Dy_IkB;Surge;26;Surge;Stim;IC;3,359738231
CD4negCD8neg;166Er_pNFkB;Surge;26;Surge;Stim;IC;32,85193062
CD4negCD8neg;167Er_pERK12;Surge;26;Surge;Stim;IC;3,186215281
CD4negCD8neg;168Yb_pSTAT6;Surge;26;Surge;Stim;IC;8,517599583
CD4posCD8pos;149Sm_pCREB;Surge;26;Surge;Stim;IC;2,195745111
CD4posCD8pos;150Nd_pSTAT5;Surge;26;Surge;Stim;IC;10,00224972
CD4posCD8pos;151Eu_pp38;Surge;26;Surge;Stim;IC;1,756617367
CD4posCD8pos;153Eu_pSTAT1;Surge;26;Surge;Stim;IC;3,51596415
CD4posCD8pos;154Sm_pSTAT3;Surge;26;Surge;Stim;IC;17,09616566
CD4posCD8pos;155Gd_pS6;Surge;26;Surge;Stim;IC;3,26543653
CD4posCD8pos;159Tb_pMAPKAPK2;Surge;26;Surge;Stim;IC;0,740241557
CD4posCD8pos;164Dy_IkB;Surge;26;Surge;Stim;IC;3,779539466
CD4posCD8pos;166Er_pNFkB;Surge;26;Surge;Stim;IC;31,41491985
CD4posCD8pos;167Er_pERK12;Surge;26;Surge;Stim;IC;2,686438203
CD4posCD8pos;168Yb_pSTAT6;Surge;26;Surge;Stim;IC;7,64202857
CD4Tcells;149Sm_pCREB;Surge;26;Surge;Stim;IC;1,259075284
CD4Tcells;150Nd_pSTAT5;Surge;26;Surge;Stim;IC;15,49350643
CD4Tcells;151Eu_pp38;Surge;26;Surge;Stim;IC;0,838726521
CD4Tcells;153Eu_pSTAT1;Surge;26;Surge;Stim;IC;4,767406464
CD4Tcells;154Sm_pSTAT3;Surge;26;Surge;Stim;IC;19,90876389
CD4Tcells;155Gd_pS6;Surge;26;Surge;Stim;IC;2,685178041
CD4Tcells;159Tb_pMAPKAPK2;Surge;26;Surge;Stim;IC;0,759203672
CD4Tcells;164Dy_IkB;Surge;26;Surge;Stim;IC;3,968876123
CD4Tcells;166Er_pNFkB;Surge;26;Surge;Stim;IC;22,28130722
CD4Tcells;167Er_pERK12;Surge;26;Surge;Stim;IC;2,613467932
CD4Tcells;168Yb_pSTAT6;Surge;26;Surge;Stim;IC;10,57066822
CD4TCD45pos;149Sm_pCREB;Surge;26;Surge;Stim;IC;0,972413957
CD4TCD45pos;150Nd_pSTAT5;Surge;26;Surge;Stim;IC;13,09459019
CD4TCD45pos;151Eu_pp38;Surge;26;Surge;Stim;IC;0,534285784
CD4TCD45pos;153Eu_pSTAT1;Surge;26;Surge;Stim;IC;4,085997343
CD4TCD45pos;154Sm_pSTAT3;Surge;26;Surge;Stim;IC;19,2175436
CD4TCD45pos;155Gd_pS6;Surge;26;Surge;Stim;IC;2,363060474
CD4TCD45pos;159Tb_pMAPKAPK2;Surge;26;Surge;Stim;IC;1,088105381
CD4TCD45pos;164Dy_IkB;Surge;26;Surge;Stim;IC;4,105568647
CD4TCD45pos;166Er_pNFkB;Surge;26;Surge;Stim;IC;20,2252512
CD4TCD45pos;167Er_pERK12;Surge;26;Surge;Stim;IC;2,591048598
CD4TCD45pos;168Yb_pSTAT6;Surge;26;Surge;Stim;IC;10,36270666
CD4TCD45RAneg;149Sm_pCREB;Surge;26;Surge;Stim;IC;1,566745281
CD4TCD45RAneg;150Nd_pSTAT5;Surge;26;Surge;Stim;IC;18,0658741
CD4TCD45RAneg;151Eu_pp38;Surge;26;Surge;Stim;IC;1,206398368
CD4TCD45RAneg;153Eu_pSTAT1;Surge;26;Surge;Stim;IC;5,376772404
CD4TCD45RAneg;154Sm_pSTAT3;Surge;26;Surge;Stim;IC;20,68619156
CD4TCD45RAneg;155Gd_pS6;Surge;26;Surge;Stim;IC;2,999288559
CD4TCD45RAneg;159Tb_pMAPKAPK2;Surge;26;Surge;Stim;IC;0,541621864
CD4TCD45RAneg;164Dy_IkB;Surge;26;Surge;Stim;IC;3,908184528
CD4TCD45RAneg;166Er_pNFkB;Surge;26;Surge;Stim;IC;24,15266418
CD4TCD45RAneg;167Er_pERK12;Surge;26;Surge;Stim;IC;2,623417854
CD4TCD45RAneg;168Yb_pSTAT6;Surge;26;Surge;Stim;IC;10,89063454
CD4Tcm;149Sm_pCREB;Surge;26;Surge;Stim;IC;1,393290043
CD4Tcm;150Nd_pSTAT5;Surge;26;Surge;Stim;IC;18,5733757
CD4Tcm;151Eu_pp38;Surge;26;Surge;Stim;IC;1,062690616
CD4Tcm;153Eu_pSTAT1;Surge;26;Surge;Stim;IC;5,41104722
CD4Tcm;154Sm_pSTAT3;Surge;26;Surge;Stim;IC;20,69452953
CD4Tcm;155Gd_pS6;Surge;26;Surge;Stim;IC;2,936865211
CD4Tcm;159Tb_pMAPKAPK2;Surge;26;Surge;Stim;IC;0,551889658
CD4Tcm;164Dy_IkB;Surge;26;Surge;Stim;IC;3,77430892
CD4Tcm;166Er_pNFkB;Surge;26;Surge;Stim;IC;23,60957146
CD4Tcm;167Er_pERK12;Surge;26;Surge;Stim;IC;2,68599844
CD4Tcm;168Yb_pSTAT6;Surge;26;Surge;Stim;IC;11,2083621
CD4Tem;149Sm_pCREB;Surge;26;Surge;Stim;IC;1,857466877
CD4Tem;150Nd_pSTAT5;Surge;26;Surge;Stim;IC;17,17218208
CD4Tem;151Eu_pp38;Surge;26;Surge;Stim;IC;1,465202391
CD4Tem;153Eu_pSTAT1;Surge;26;Surge;Stim;IC;5,50379777
CD4Tem;154Sm_pSTAT3;Surge;26;Surge;Stim;IC;20,44497395
CD4Tem;155Gd_pS6;Surge;26;Surge;Stim;IC;3,166984916
CD4Tem;159Tb_pMAPKAPK2;Surge;26;Surge;Stim;IC;0,52087906
CD4Tem;164Dy_IkB;Surge;26;Surge;Stim;IC;3,96051681
CD4Tem;166Er_pNFkB;Surge;26;Surge;Stim;IC;25,00023651
CD4Tem;167Er_pERK12;Surge;26;Surge;Stim;IC;2,518017292
CD4Tem;168Yb_pSTAT6;Surge;26;Surge;Stim;IC;9,930559635
CD4Temra;149Sm_pCREB;Surge;26;Surge;Stim;IC;2,081285
CD4Temra;150Nd_pSTAT5;Surge;26;Surge;Stim;IC;16,59031487
CD4Temra;151Eu_pp38;Surge;26;Surge;Stim;IC;1,225395799
CD4Temra;153Eu_pSTAT1;Surge;26;Surge;Stim;IC;5,246638775
CD4Temra;154Sm_pSTAT3;Surge;26;Surge;Stim;IC;21,56274986
CD4Temra;155Gd_pS6;Surge;26;Surge;Stim;IC;2,991887093
CD4Temra;159Tb_pMAPKAPK2;Surge;26;Surge;Stim;IC;0,784739375
CD4Temra;164Dy_IkB;Surge;26;Surge;Stim;IC;4,230397701
CD4Temra;166Er_pNFkB;Surge;26;Surge;Stim;IC;24,87107086
CD4Temra;167Er_pERK12;Surge;26;Surge;Stim;IC;2,460566044
CD4Temra;168Yb_pSTAT6;Surge;26;Surge;Stim;IC;10,44776154
CD4Tnaive;149Sm_pCREB;Surge;26;Surge;Stim;IC;0,977360964
CD4Tnaive;150Nd_pSTAT5;Surge;26;Surge;Stim;IC;13,14507771
CD4Tnaive;151Eu_pp38;Surge;26;Surge;Stim;IC;0,532356441
CD4Tnaive;153Eu_pSTAT1;Surge;26;Surge;Stim;IC;4,083007336
CD4Tnaive;154Sm_pSTAT3;Surge;26;Surge;Stim;IC;19,20645428
CD4Tnaive;155Gd_pS6;Surge;26;Surge;Stim;IC;2,368602276
CD4Tnaive;159Tb_pMAPKAPK2;Surge;26;Surge;Stim;IC;1,070082366
CD4Tnaive;164Dy_IkB;Surge;26;Surge;Stim;IC;4,106086969
CD4Tnaive;166Er_pNFkB;Surge;26;Surge;Stim;IC;20,24177361
CD4Tnaive;167Er_pERK12;Surge;26;Surge;Stim;IC;2,594001412
CD4Tnaive;168Yb_pSTAT6;Surge;26;Surge;Stim;IC;10,37863016
Treg;149Sm_pCREB;Surge;26;Surge;Stim;IC;1,120288968
Treg;150Nd_pSTAT5;Surge;26;Surge;Stim;IC;14,87374973
Treg;151Eu_pp38;Surge;26;Surge;Stim;IC;0,658509493
Treg;153Eu_pSTAT1;Surge;26;Surge;Stim;IC;4,728742599
Treg;154Sm_pSTAT3;Surge;26;Surge;Stim;IC;15,17203903
Treg;155Gd_pS6;Surge;26;Surge;Stim;IC;2,947012663
Treg;159Tb_pMAPKAPK2;Surge;26;Surge;Stim;IC;0,630813897
Treg;164Dy_IkB;Surge;26;Surge;Stim;IC;3,286167383
Treg;166Er_pNFkB;Surge;26;Surge;Stim;IC;21,76465416
Treg;167Er_pERK12;Surge;26;Surge;Stim;IC;2,669320107
Treg;168Yb_pSTAT6;Surge;26;Surge;Stim;IC;9,295817375
Tregmem;149Sm_pCREB;Surge;26;Surge;Stim;IC;1,195987344
Tregmem;150Nd_pSTAT5;Surge;26;Surge;Stim;IC;16,26302052
Tregmem;151Eu_pp38;Surge;26;Surge;Stim;IC;0,788497776
Tregmem;153Eu_pSTAT1;Surge;26;Surge;Stim;IC;5,26657939
Tregmem;154Sm_pSTAT3;Surge;26;Surge;Stim;IC;15,11546087
Tregmem;155Gd_pS6;Surge;26;Surge;Stim;IC;3,063813806
Tregmem;159Tb_pMAPKAPK2;Surge;26;Surge;Stim;IC;0,507213563
Tregmem;164Dy_IkB;Surge;26;Surge;Stim;IC;3,059998631
Tregmem;166Er_pNFkB;Surge;26;Surge;Stim;IC;22,44777298
Tregmem;167Er_pERK12;Surge;26;Surge;Stim;IC;2,731005192
Tregmem;168Yb_pSTAT6;Surge;26;Surge;Stim;IC;9,277598381
Tregnaive;149Sm_pCREB;Surge;26;Surge;Stim;IC;1,02754885
Tregnaive;150Nd_pSTAT5;Surge;26;Surge;Stim;IC;12,08289576
Tregnaive;151Eu_pp38;Surge;26;Surge;Stim;IC;0,414023921
Tregnaive;153Eu_pSTAT1;Surge;26;Surge;Stim;IC;3,229156137
Tregnaive;154Sm_pSTAT3;Surge;26;Surge;Stim;IC;15,16399574
Tregnaive;155Gd_pS6;Surge;26;Surge;Stim;IC;2,60488677
Tregnaive;159Tb_pMAPKAPK2;Surge;26;Surge;Stim;IC;0,912733734
Tregnaive;164Dy_IkB;Surge;26;Surge;Stim;IC;3,781124711
Tregnaive;166Er_pNFkB;Surge;26;Surge;Stim;IC;19,6435461
Tregnaive;167Er_pERK12;Surge;26;Surge;Stim;IC;2,472333789
Tregnaive;168Yb_pSTAT6;Surge;26;Surge;Stim;IC;9,323766232
Th1;149Sm_pCREB;Surge;26;Surge;Stim;IC;1,914004564
Th1;150Nd_pSTAT5;Surge;26;Surge;Stim;IC;16,46623611
Th1;151Eu_pp38;Surge;26;Surge;Stim;IC;1,339650989
Th1;153Eu_pSTAT1;Surge;26;Surge;Stim;IC;5,318849564
Th1;154Sm_pSTAT3;Surge;26;Surge;Stim;IC;21,19599342
Th1;155Gd_pS6;Surge;26;Surge;Stim;IC;3,306993246
Th1;159Tb_pMAPKAPK2;Surge;26;Surge;Stim;IC;0,931844354
Th1;164Dy_IkB;Surge;26;Surge;Stim;IC;4,171985626
Th1;166Er_pNFkB;Surge;26;Surge;Stim;IC;25,644104
Th1;167Er_pERK12;Surge;26;Surge;Stim;IC;2,950494289
Th1;168Yb_pSTAT6;Surge;26;Surge;Stim;IC;11,13975525
Th1mem;149Sm_pCREB;Surge;26;Surge;Stim;IC;2,106822968
Th1mem;150Nd_pSTAT5;Surge;26;Surge;Stim;IC;18,30953884
Th1mem;151Eu_pp38;Surge;26;Surge;Stim;IC;1,584698319
Th1mem;153Eu_pSTAT1;Surge;26;Surge;Stim;IC;5,829228163
Th1mem;154Sm_pSTAT3;Surge;26;Surge;Stim;IC;20,91165638
Th1mem;155Gd_pS6;Surge;26;Surge;Stim;IC;3,444157362
Th1mem;159Tb_pMAPKAPK2;Surge;26;Surge;Stim;IC;0,709213585
Th1mem;164Dy_IkB;Surge;26;Surge;Stim;IC;3,825536132
Th1mem;166Er_pNFkB;Surge;26;Surge;Stim;IC;26,85239983
Th1mem;167Er_pERK12;Surge;26;Surge;Stim;IC;2,910725117
Th1mem;168Yb_pSTAT6;Surge;26;Surge;Stim;IC;10,67981052
Th1naive;149Sm_pCREB;Surge;26;Surge;Stim;IC;1,386263669
Th1naive;150Nd_pSTAT5;Surge;26;Surge;Stim;IC;13,39667273
Th1naive;151Eu_pp38;Surge;26;Surge;Stim;IC;0,599222809
Th1naive;153Eu_pSTAT1;Surge;26;Surge;Stim;IC;4,306126595
Th1naive;154Sm_pSTAT3;Surge;26;Surge;Stim;IC;21,63588524
Th1naive;155Gd_pS6;Surge;26;Surge;Stim;IC;2,979046464
Th1naive;159Tb_pMAPKAPK2;Surge;26;Surge;Stim;IC;1,419415951
Th1naive;164Dy_IkB;Surge;26;Surge;Stim;IC;4,393145084
Th1naive;166Er_pNFkB;Surge;26;Surge;Stim;IC;23,29157925
Th1naive;167Er_pERK12;Surge;26;Surge;Stim;IC;3,052313209
Th1naive;168Yb_pSTAT6;Surge;26;Surge;Stim;IC;11,3037715
Th2;149Sm_pCREB;Surge;26;Surge;Stim;IC;1,697351515
Th2;150Nd_pSTAT5;Surge;26;Surge;Stim;IC;20,0039072
Th2;151Eu_pp38;Surge;26;Surge;Stim;IC;1,904806495
Th2;153Eu_pSTAT1;Surge;26;Surge;Stim;IC;6,261801481
Th2;154Sm_pSTAT3;Surge;26;Surge;Stim;IC;25,34196377
Th2;155Gd_pS6;Surge;26;Surge;Stim;IC;3,300584435
Th2;159Tb_pMAPKAPK2;Surge;26;Surge;Stim;IC;0,741257697
