,C'=' 0.048,C'=' 0.576,C'=' 1.104,C'=' 1.633,C'=' 2.161,C'=' 2.689,C'=' 3.217,C'=' 3.745,C'=' 4.274,C'=' 4.802
CD8Tem_Frequency,0.0,0.005,0.01,0.013,0.018,0.024,0.027,0.03,0.034,0.041
CD8Tnaive_STAT5,0.0,0.104,0.139,0.154,0.162,0.174,0.189,0.192,0.196,0.201
CD8Tnaive_STAT3,0.0,0.017,0.029,0.036,0.043,0.048,0.056,0.058,0.062,0.071
CD8Tnaive_IkB,0.0,0.096,0.121,0.147,0.153,0.164,0.174,0.182,0.193,0.197
CD8Tnaive_NFkB,0.0,0.016,0.028,0.031,0.034,0.035,0.037,0.037,0.041,0.05
CD8Tnaive_Frequency,0.0,0.203,0.245,0.272,0.287,0.291,0.298,0.306,0.308,0.311
CD8Trm_NFkB,0.0,0.002,0.004,0.005,0.007,0.009,0.011,0.011,0.011,0.012
CD8Trm_Frequency,0.0,0.018,0.036,0.051,0.061,0.068,0.077,0.082,0.087,0.093
gdTcells_CREB,0.0,0.013,0.02,0.023,0.028,0.029,0.037,0.037,0.043,0.047
gdTcells_IkB,0.0,0.131,0.171,0.19,0.207,0.218,0.225,0.235,0.245,0.256
gdTcells_NFkB,0.0,0.03,0.047,0.054,0.061,0.065,0.072,0.079,0.082,0.088
gdTcells_STAT6,0.0,0.013,0.017,0.023,0.025,0.029,0.032,0.034,0.039,0.046
gdTcells_Frequency,0.0,0.134,0.166,0.192,0.211,0.222,0.234,0.241,0.246,0.25
intMC_CREB,0.0,0.007,0.012,0.015,0.017,0.023,0.023,0.023,0.023,0.025
intMC_STAT3,0.0,0.029,0.036,0.043,0.047,0.05,0.052,0.058,0.061,0.064
intMC_S6,0.0,0.26,0.319,0.348,0.378,0.401,0.419,0.431,0.453,0.462
intMC_IkB,0.0,0.081,0.123,0.162,0.187,0.213,0.233,0.244,0.252,0.265
intMC_NFkB,0.0,0.001,0.002,0.002,0.004,0.005,0.006,0.007,0.009,0.01
intMC_Frequency,0.0,0.155,0.219,0.259,0.283,0.298,0.313,0.331,0.35,0.366
mDC_CREB,0.0,0.016,0.031,0.045,0.051,0.056,0.064,0.07,0.073,0.079
mDC_STAT3,0.0,0.014,0.017,0.02,0.022,0.029,0.034,0.035,0.036,0.037
mDC_S6,0.0,0.252,0.295,0.328,0.346,0.364,0.381,0.397,0.417,0.431
mDC_IkB,0.0,0.105,0.125,0.145,0.151,0.157,0.166,0.172,0.183,0.193
mDC_Frequency,0.0,0.131,0.154,0.177,0.188,0.194,0.204,0.216,0.225,0.235
MDSC_CREB,0.0,0.0,0.001,0.003,0.006,0.009,0.009,0.011,0.011,0.011
MDSC_STAT3,0.0,0.024,0.029,0.029,0.035,0.039,0.048,0.051,0.053,0.057
MDSC_S6,0.0,0.154,0.204,0.232,0.257,0.277,0.296,0.318,0.333,0.356
MDSC_IkB,0.0,0.03,0.05,0.069,0.086,0.099,0.116,0.132,0.148,0.16
MDSC_Frequency,0.0,0.072,0.115,0.149,0.167,0.182,0.195,0.209,0.223,0.239
NKT_STAT5,0.0,0.049,0.065,0.077,0.086,0.094,0.102,0.108,0.114,0.124
NKT_IkB,0.0,0.054,0.074,0.083,0.095,0.102,0.111,0.117,0.127,0.132
NKT_NFkB,0.0,0.011,0.014,0.018,0.021,0.025,0.028,0.032,0.039,0.045
NKT_STAT6,0.0,0.049,0.064,0.076,0.087,0.101,0.11,0.115,0.12,0.131
NKT_Frequency,0.0,0.016,0.029,0.04,0.044,0.054,0.061,0.07,0.075,0.081
pDC_CREB,0.0,0.046,0.07,0.084,0.095,0.11,0.119,0.129,0.136,0.144
pDC_STAT5,0.0,0.324,0.367,0.385,0.394,0.402,0.412,0.418,0.423,0.428
pDC_STAT3,0.0,0.02,0.027,0.03,0.036,0.038,0.042,0.044,0.048,0.048
pDC_S6,0.0,0.159,0.177,0.202,0.223,0.231,0.245,0.252,0.265,0.275
pDC_IkB,0.0,0.093,0.125,0.139,0.152,0.164,0.181,0.188,0.193,0.204
pDC_NFkB,0.0,0.023,0.036,0.047,0.053,0.059,0.063,0.069,0.074,0.08
pDC_MAPKAPK2,0.0,0.252,0.315,0.357,0.377,0.396,0.416,0.434,0.449,0.462
Th1mem_CREB,0.0,0.06,0.088,0.104,0.122,0.136,0.143,0.152,0.166,0.178
Th1mem_STAT5,0.0,0.124,0.181,0.208,0.234,0.249,0.261,0.28,0.29,0.305
Th1mem_STAT3,0.0,0.0,0.002,0.002,0.002,0.002,0.002,0.003,0.005,0.006
Th1mem_S6,0.0,0.094,0.11,0.119,0.129,0.136,0.141,0.145,0.15,0.153
Th1mem_IkB,0.0,0.029,0.046,0.056,0.062,0.071,0.077,0.085,0.089,0.097
Th1mem_NFkB,0.0,0.002,0.004,0.004,0.006,0.01,0.01,0.012,0.014,0.015
Th1mem_ERK,0.0,0.18,0.217,0.243,0.259,0.266,0.277,0.284,0.295,0.302
Th1mem_STAT6,0.0,0.225,0.277,0.3,0.318,0.339,0.35,0.361,0.372,0.378
Th1naive_CREB,0.0,0.06,0.107,0.131,0.148,0.155,0.173,0.184,0.192,0.202
Th1naive_STAT5,0.0,0.018,0.037,0.047,0.061,0.072,0.081,0.087,0.093,0.104
Th1naive_STAT3,0.0,0.038,0.054,0.062,0.067,0.074,0.081,0.091,0.096,0.107
Th1naive_S6,0.0,0.167,0.199,0.21,0.224,0.235,0.245,0.253,0.257,0.264
Th1naive_IkB,0.0,0.033,0.045,0.05,0.057,0.06,0.063,0.065,0.073,0.078
Th1naive_NFkB,0.0,0.173,0.219,0.255,0.277,0.291,0.298,0.31,0.325,0.334
Th1naive_ERK,0.0,0.169,0.195,0.21,0.222,0.228,0.235,0.241,0.251,0.256
Th1naive_STAT6,0.0,0.105,0.148,0.184,0.197,0.223,0.236,0.249,0.257,0.267
Th1naive_MAPKAPK2,0.0,0.058,0.076,0.091,0.102,0.111,0.121,0.131,0.139,0.147
Tregmem_STAT5,0.0,0.198,0.267,0.3,0.328,0.348,0.366,0.382,0.393,0.402
Tregmem_STAT3,0.0,0.0,0.001,0.002,0.004,0.009,0.009,0.011,0.012,0.014
Tregmem_NFkB,0.0,0.001,0.001,0.004,0.004,0.006,0.007,0.009,0.01,0.013
Tregmem_Frequency,0.0,0.112,0.139,0.151,0.166,0.184,0.192,0.198,0.203,0.208
Tregnaive_STAT5,0.0,0.22,0.269,0.297,0.314,0.334,0.347,0.361,0.372,0.39
Tregnaive_STAT3,0.0,0.011,0.019,0.021,0.023,0.023,0.024,0.026,0.029,0.03
Tregnaive_S6,0.0,0.104,0.12,0.124,0.128,0.134,0.143,0.148,0.15,0.153
Tregnaive_IkB,0.0,0.118,0.138,0.145,0.15,0.154,0.156,0.159,0.165,0.168
Tregnaive_NFkB,0.0,0.029,0.044,0.051,0.052,0.054,0.056,0.06,0.064,0.07
Tregnaive_ERK,0.0,0.1,0.125,0.146,0.159,0.173,0.176,0.185,0.193,0.197
Tregnaive_STAT6,0.0,0.163,0.21,0.249,0.271,0.295,0.316,0.33,0.344,0.354
