,Mann-Whitney U-test,p-value
Tumor proliferating_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,624.0,1.0
Tumor proliferating_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,624.0,1.0
Myeloid DCs_tumorfront_aggregatedNeighbors.Tumor.proliferating,624.0,1.0
CD8 T cells_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,624.0,1.0
CD8 T cells_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,624.0,1.0
CD8 T cells_tumorfront_aggregatedNeighbors.Myeloid.DCs,624.0,1.0
Tumor proliferating_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,624.0,1.0
Tumor proliferating_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,624.0,1.0
Tumor proliferating_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,624.0,1.0
Tumor proliferating_tumorfront_aggregatedNeighbors.Myeloid.DCs,624.0,1.0
Myeloid DCs_stromal_aggregatedNeighbors.CD4.T.cells.regulatory,624.0,1.0
CD4 T cells regulatory_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,624.0,1.0
B cells_stromal_aggregatedNeighbors.Tumor.non.proliferating,624.0,1.0
Tumor non-proliferating_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,624.0,1.0
Myeloid Monocytes_stromal_aggregatedNeighbors.Tumor.non.proliferating,624.0,1.0
B cells_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,624.0,1.0
B cells_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,624.0,1.0
B cells_tumorfront_aggregatedNeighbors.Tumor.proliferating,624.0,1.0
CD8 T cells_stromal_aggregatedNeighbors.CD4.T.cells.regulatory,624.0,1.0
Myeloid Monocytes_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,624.0,1.0
B cells_stromal_aggregatedNeighbors.Myeloid.DCs,624.0,1.0
Tumor non-proliferating_tumorfront_aggregatedNeighbors.Vessel,624.0,1.0
Tumor non-proliferating_tumorfront_aggregatedNeighbors.Fibroblasts,624.0,1.0
B cells_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,624.0,1.0
Tumor non-proliferating_tumorfront_aggregatedNeighbors.CD4.T.cells.naive,624.0,1.0
CD8 T cells_stromal_aggregatedNeighbors.Myeloid.DCs,624.0,1.0
Tumor non-proliferating_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,624.0,1.0
Tumor non-proliferating_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,624.0,1.0
B cells_stromal_aggregatedNeighbors.CD4.T.cells.regulatory,624.0,1.0
Tumor non-proliferating_tumorfront_aggregatedNeighbors.B.cells,624.0,1.0
Tumor non-proliferating_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,624.0,1.0
Tumor non-proliferating_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,624.0,1.0
Myeloid Monocytes_stromal_aggregatedNeighbors.CD4.T.cells.regulatory,624.0,1.0
Tumor non-proliferating_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,624.0,1.0
Tumor non-proliferating_tumorfront_aggregatedNeighbors.Myeloid.DCs,624.0,1.0
Tumor proliferating_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,624.0,1.0
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Myeloid.DCs,624.0,1.0
Myeloid Monocytes_stromal_aggregatedNeighbors.Myeloid.DCs,624.0,1.0
Vessel_stromal_aggregatedNeighbors.Tumor.non.proliferating,624.0,1.0
CD4 T cells memory_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,624.0,1.0
Vessel_stromal_aggregatedNeighbors.B.cells,624.0,1.0
CD4 T cells memory_tumorfront_aggregatedNeighbors.Myeloid.DCs,624.0,1.0
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.B.cells,624.0,1.0
CD4 T cells naive_stromal_aggregatedNeighbors.Tumor.non.proliferating,624.0,1.0
CD4 T cells naive_stromal_aggregatedNeighbors.CD4.T.cells.regulatory,624.0,1.0
CD4 T cells naive_stromal_aggregatedNeighbors.B.cells,624.0,1.0
CD4 T cells naive_stromal_aggregatedNeighbors.Myeloid.DCs,624.0,1.0
CD4 T cells naive_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,624.0,1.0
CD4 T cells naive_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,624.0,1.0
CD4 T cells memory_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,624.0,1.0
Myeloid M2 macrophages_stromal_aggregatedNeighbors.Myeloid.DCs,624.0,1.0
Fibroblasts_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,624.0,1.0
CD4 T cells naive_tumorfront_aggregatedNeighbors.Myeloid.DCs,624.0,1.0
Myeloid M1 macrophages_stromal_aggregatedNeighbors.Myeloid.DCs,624.0,1.0
Myeloid M2 macrophages_stromal_aggregatedNeighbors.B.cells,624.0,1.0
Myeloid M2 macrophages_stromal_aggregatedNeighbors.CD4.T.cells.regulatory,624.0,1.0
CD4 T cells memory_tumorfront_aggregatedNeighbors.B.cells,624.0,1.0
CD4 T cells memory_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,624.0,1.0
Myeloid M2 macrophages_stromal_aggregatedNeighbors.Tumor.non.proliferating,624.0,1.0
CD4 T cells memory_stromal_aggregatedNeighbors.Myeloid.DCs,624.0,1.0
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.Myeloid.DCs,624.0,1.0
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,624.0,1.0
CD4 T cells memory_stromal_aggregatedNeighbors.CD4.T.cells.regulatory,624.0,1.0
CD4 T cells memory_stromal_aggregatedNeighbors.Tumor.non.proliferating,624.0,1.0
Vessel_stromal_aggregatedNeighbors.CD4.T.cells.regulatory,624.0,1.0
B cells_tumorfront_aggregatedNeighbors.Myeloid.DCs,624.0,1.0
Myeloid Granulocytes_stromal_aggregatedNeighbors.Tumor.non.proliferating,624.0,1.0
Myeloid DCs_stromal_aggregatedNeighbors.Tumor.non.proliferating,624.0,1.0
Vessel_stromal_aggregatedNeighbors.Myeloid.M1.macrophages,624.0,1.0
Vessel_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,624.0,1.0
Vessel_stromal_aggregatedNeighbors.Myeloid.DCs,624.0,1.0
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.B.cells,624.0,1.0
Vessel_stromal_aggregatedNeighbors.Myeloid.Monocytes,624.0,1.0
Myeloid M1 macrophages_stromal_aggregatedNeighbors.Tumor.non.proliferating,624.0,1.0
CD4 T cells regulatory_stromal_aggregatedNeighbors.Myeloid.DCs,624.0,1.0
CD4 T cells regulatory_stromal_aggregatedNeighbors.CD4.T.cells.regulatory,624.0,1.0
Vessel_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,624.0,1.0
Fibroblasts_stromal_aggregatedNeighbors.Myeloid.DCs,624.0,1.0
Vessel_tumorfront_aggregatedNeighbors.B.cells,624.0,1.0
Vessel_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,624.0,1.0
Vessel_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,624.0,1.0
Vessel_tumorfront_aggregatedNeighbors.Myeloid.DCs,624.0,1.0
Vessel_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,624.0,1.0
Fibroblasts_stromal_aggregatedNeighbors.Tumor.non.proliferating,624.0,1.0
Myeloid M1 macrophages_stromal_aggregatedNeighbors.CD4.T.cells.regulatory,624.0,1.0
Fibroblasts_stromal_aggregatedNeighbors.CD4.T.cells.regulatory,624.0,1.0
Fibroblasts_stromal_aggregatedNeighbors.B.cells,624.0,1.0
Fibroblasts_stromal_aggregatedNeighbors.Myeloid.M1.macrophages,624.0,1.0
Fibroblasts_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,624.0,1.0
Vessel_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,624.0,1.0
CD8 T cells_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,624.0,1.0
