,Mann-Whitney U-test,p-value
Bcells_STAT1,50.0,1.0
CD8Tnaive_p38,49.5,1.0
CD4Tem_STAT1,50.0,1.0
NKT_CREB,50.0,1.0
Th1mem_STAT1,50.0,1.0
CD61pCD41pPLT_p38,50.0,1.0
CD61pCD41pPLT_STAT1,50.0,1.0
CD56brightCD16nNKcells_STAT1,50.0,1.0
CD61pCD41pPLT_NFkB,50.0,1.0
gdTcells_STAT1,50.0,1.0
CD62LpImmatureNeutrophils_STAT1,50.0,1.0
gdTcells_ERK,50.0,1.0
Th1naive_STAT1,50.5,1.0
CD4Trm_STAT1,50.0,1.0
CD62LpImmatureNeutrophils_ERK,50.0,1.0
NKT_ERK,50.0,1.0
CD4Tnaive_STAT1,50.0,1.0
CD62LpImmatureNeutrophils_STAT6,50.0,1.0
CD8Tcm_STAT1,50.0,1.0
Th1naive_MAPKAPK2,50.0,1.0
NKT_STAT1,50.0,1.0
CD8Tem_STAT1,50.0,1.0
Tregmem_STAT1,50.0,1.0
CD56dimCD16pNKcells_p38,50.0,1.0
CD41hiCD61hiPLT_Frequency,,
CD61pCD41pPLT_Frequency,,
