,Spearman corr,pvalue
KRT26,-0.10692252227521717,0.17977352848825653
RP11-881M11.2,-0.10692252227521717,0.17977352848825653
RP11-815J4.7,-0.10692252227521717,0.17977352848825653
AC079466.1,-0.10692252227521717,0.17977352848825653
KNOP1P2,-0.10692252227521717,0.17977352848825653
LMOD1,-0.10692143462782447,0.17977798180323823
NUP50-AS1,-0.10691982220513555,0.1797845839324614
TMEM115,-0.10691664879808596,0.17979757809586774
PSPH,-0.10690655894602076,0.17983889764944608
KLHL42,-0.10689233046324735,0.17989717743278522
SFSWAP,-0.10687988628100355,0.17994816012557868
TMEM241,0.10687914920194971,0.17995118020555353
CPXM2,-0.10687814591533967,0.17995529109429595
RP11-158H5.7,-0.10686353063024912,0.1800151839237575
COX6A1,-0.10686141521116019,0.18002385403823212
CTD-2336O2.1,-0.10684755366917398,0.18008067362680605
NLRP2,0.10684441605050321,0.18009353681255624
RP11-1299A16.3,-0.1068382155617721,0.180118958728114
MFSD14A,-0.1068345587438769,0.18013395286732184
BLNK,-0.10681681809275624,0.18020670832685548
CS,-0.10681579834648638,0.18021089102367802
RRAGB,-0.1067950928099791,0.1802958344459624
ARPP21,0.10679204452974997,0.18030834234958246
HOXA10-AS,0.10679204452974997,0.18030834234958246
SAG,0.10679204452974997,0.18030834234958246
IDH1,-0.10677273424199529,0.18038759242285549
C14orf169,-0.10676584957552167,0.18041585352262274
STX5,-0.10674859836933398,0.18048668288776765
ELMO3,0.10674840341358348,0.18048748344676036
RP11-449P15.2,-0.10674098129355213,0.18051796330526895
METAP1,-0.1066776516795644,0.18077818823812425
EIF4A1P2,-0.10666603078295064,0.18082596909539764
C1orf174,-0.10665888066040814,0.1808553723870613
ZNF204P,-0.10665378849612485,0.18087631492581654
HEATR3,-0.1066516125372077,0.18088526453362172
ZNF600,-0.10664927501654538,0.18089487899942552
CHD7,-0.10663466071259646,0.1809549976722945
RPAIN,-0.10660438062565873,0.1810796072274828
SNORD111,-0.10658751580779571,0.18114903719965428
RP11-660L16.2,-0.10658751580779571,0.18114903719965428
CTC-518B2.9,-0.10658751580779571,0.18114903719965428
P4HA2,-0.10657045105862792,0.1812193101789251
CYP4F8,0.10652430062242527,0.1814094589874658
Y_RNA,0.10652430062242527,0.1814094589874658
LINC01585,0.10652430062242527,0.1814094589874658
CTD-2076M15.1,0.10652430062242527,0.1814094589874658
EN1,0.10652430062242527,0.1814094589874658
DCC,0.10652430062242527,0.1814094589874658
ANKRD53,0.10652430062242527,0.1814094589874658
ABI3BP,0.10652430062242527,0.1814094589874658
CASC11,0.10652430062242527,0.1814094589874658
RP11-385H1.1,0.10652430062242527,0.1814094589874658
PCDHB2,0.10652430062242527,0.1814094589874658
PRSS21,-0.10652430062242527,0.1814094589874658
RP11-252I13.1,-0.10652430062242527,0.1814094589874658
none.81,0.10652430062242527,0.1814094589874658
CH17-264L24.1,0.10652430062242527,0.1814094589874658
SLC5A2,0.10652430062242527,0.1814094589874658
RS1,0.10652430062242527,0.1814094589874658
RP11-526D8.11,-0.10650335277329495,0.1814958165907204
SOX10,-0.10650335277329495,0.1814958165907204
MYBPC1,-0.10650335277329495,0.1814958165907204
HHIPL2,-0.10650335277329495,0.1814958165907204
LINC00668,-0.10650335277329495,0.1814958165907204
RNA5SP463,-0.10650335277329495,0.1814958165907204
LINGO1,-0.10650335277329495,0.1814958165907204
CTD-2366F13.1,-0.10650335277329495,0.1814958165907204
RPL36AP39,-0.10650335277329495,0.1814958165907204
BASP1P1,-0.10650335277329495,0.1814958165907204
AC007560.1,-0.10650335277329495,0.1814958165907204
ACR,-0.10650335277329495,0.1814958165907204
RP11-474P2.7,-0.1064983754311192,0.18151634014826842
ZNF234,-0.10649778436971474,0.18151877744236122
Y_RNA.395,0.10647928061096543,0.1815950914954806
SLC6A4,0.10647140547587952,0.18162757764201665
NBR1,-0.10646790140811602,0.18164203383473737
ZDHHC5,-0.10646693979843863,0.18164600114754817
PITRM1,0.10646693979843863,0.18164600114754817
SRRM2,-0.10646281522013455,0.18166301864159193
SNAPIN,-0.10646017236075565,0.18167392336458704
MRPL51,-0.10645909932714134,0.18167835095437157
LRRC25,-0.10644062502649641,0.18175459271186648
FBXW4P1,-0.10643521988624009,0.18177690367875873
CITF22-49E9.3,-0.10643431398986163,0.18178064317253842
FOXD1,-0.10643431398986163,0.18178064317253842
RP11-715J22.2,-0.10643431398986163,0.18178064317253842
ERBB3,0.1064215544946746,0.18183331971946115
GPRC5A,0.1064215544946746,0.18183331971946115
RPP40,-0.10641247275464916,0.18187081978282427
NIFKP3,0.10641142912094953,0.18187512948948814
RP11-94A24.1,0.10638876145886826,0.18196875457769407
PRDX3,-0.10638485553080869,0.1819848909534301
ACTG1P14,-0.10634226393184783,0.18216091584655064
IDE,0.10632982116008713,0.18221236361303345
DHFR2,-0.10631734328291319,0.18226396724906818
ARMCX5-GPRASP2,-0.10629152799947993,0.18237076327364948
ADGRL4,-0.10627333248538819,0.1824460644518381
RNF25,-0.10625556146713298,0.18251963091435017
ZNF429,-0.10625556146713298,0.18251963091435017
SOCS2-AS1,-0.10623950973913872,0.1825860987741244
GLI4,-0.10623950973913872,0.1825860987741244
ONECUT3,0.10622942793020532,0.1826278551580169
NFYC-AS1,-0.10617765551176714,0.18284239429813465
RP11-61J19.5,-0.10617765551176714,0.18284239429813465
CTD-3065J16.9,-0.10617290600286461,0.18286208499573992
KIAA0907,-0.10613765023773461,0.18300829837803212
RAB3GAP1,-0.10613000371237469,0.18304002151519796
THRSP,0.10612685732073154,0.1830530761211899
CUZD1,0.10612685732073154,0.1830530761211899
CDCP1,0.10612685732073154,0.1830530761211899
RNU6-116P,0.10612685732073154,0.1830530761211899
RP11-753D20.4,0.10612685732073154,0.1830530761211899
RUNDC1,-0.10611172249293542,0.18311588116394473
MAGED4B,-0.10607393082858847,0.1832727744002488
OR51R1P,-0.10607393082858847,0.1832727744002488
RNU6-553P,-0.10607393082858847,0.1832727744002488
RP11-517C16.2,-0.10607393082858847,0.1832727744002488
AL590235.1,-0.10607393082858847,0.1832727744002488
RP11-55K13.1,-0.10607393082858847,0.1832727744002488
AC010904.1,-0.10607393082858847,0.1832727744002488
RP11-201E8.1,-0.10607393082858847,0.1832727744002488
ADAMTS13,-0.10607393082858847,0.1832727744002488
RP11-468E2.11,-0.10607393082858847,0.1832727744002488
CITED1,-0.10607393082858847,0.1832727744002488
RP11-567O18.1,-0.10607393082858847,0.1832727744002488
RP11-34P1.1,-0.10607393082858847,0.1832727744002488
KRTAP4-8,-0.10607393082858847,0.1832727744002488
ATP5LP2,-0.10607393082858847,0.1832727744002488
RRS1-AS1,-0.10607393082858847,0.1832727744002488
RPL10P8,-0.10607393082858847,0.1832727744002488
C15orf56,-0.10607393082858847,0.1832727744002488
RP11-189E14.4,-0.10607393082858847,0.1832727744002488
KRT18P37,-0.10607393082858847,0.1832727744002488
RP11-395I6.3,-0.10607393082858847,0.1832727744002488
AC010150.1,-0.10607393082858847,0.1832727744002488
GNRH1,-0.10607393082858847,0.1832727744002488
ZNF503-AS2,-0.10607393082858847,0.1832727744002488
INGX,-0.10607393082858847,0.1832727744002488
HCG4P7,-0.10607393082858847,0.1832727744002488
RP11-822E23.4,-0.10607393082858847,0.1832727744002488
TDRD15,-0.10607393082858847,0.1832727744002488
RP11-598F7.3,-0.10607393082858847,0.1832727744002488
TNNI1,-0.10607393082858847,0.1832727744002488
CTD-2262B20.1,-0.10607393082858847,0.1832727744002488
ENPP3,-0.10607393082858847,0.1832727744002488
ZFP69B,-0.10606542557579185,0.1833080978091877
PCBP1,-0.10604090510586896,0.18340996243852764
STXBP3,-0.10601998674493059,0.18349689576418943
KIAA1468,-0.10601805048963966,0.18350494405654172
RP11-494O16.4,-0.10601752909224599,0.18350711135564599
TRIM46,-0.10601752909224599,0.18350711135564599
NSUN5P2,-0.10601415314387225,0.18352114465718555
LINC00954,-0.10601208147937892,0.18352975663976034
BTN2A3P,-0.1059447123265594,0.18380997421218911
GALNT10,0.10593403876310502,0.18385439898290504
PABPN1,-0.10591545082568259,0.18393178321461143
OGDH,0.10591110187017337,0.18394989198388548
HOOK3,-0.10590754403228382,0.18396470756299874
SNORD90,-0.10590456729433315,0.1839771039931566
NCOR2,0.10590082464998271,0.1839926908596749
RN7SL585P,-0.10589396096704733,0.18402127832846643
ADGRA2,-0.10589105431098032,0.1840333856298952
SPIN2B,-0.10588569351212637,0.1840557168792126
ZNF75A,-0.10587155647495868,0.18411461645715407
PAIP2B,-0.10586105424013588,0.18415838119215802
MIR361,0.10585852374353509,0.18416892737508656
SKOR2,0.10585852374353509,0.18416892737508656
COL14A1,0.10585852374353509,0.18416892737508656
RP11-479G22.8,-0.10585852374353509,0.18416892737508656
SOX8,-0.10585852374353509,0.18416892737508656
FDXACB1,-0.10585852374353509,0.18416892737508656
NCAM2,0.10585852374353509,0.18416892737508656
UGT2B4,0.10585852374353509,0.18416892737508656
AC002398.12,0.10585852374353509,0.18416892737508656
USP32P1,0.10585852374353509,0.18416892737508656
FSD1,0.10585852374353509,0.18416892737508656
RP11-709D24.8,0.10585852374353509,0.18416892737508656
MCEMP1,-0.10584755676526543,0.18421463884218844
PTPRO,-0.10584024489466382,0.18424512007532998
CTC-459F4.3,-0.10583644986134753,0.18426094201207002
C9orf47,0.10583287905277194,0.1842758300393538
TBC1D2B,-0.10582875789962091,0.18429301375395318
CHST14,-0.10582598191999515,0.18430458924482432
CALM2P2,-0.10582598191999515,0.18430458924482432
RP11-507K2.6,-0.10582262253014978,0.18431859819686525
HOXD10,-0.10582262253014978,0.18431859819686525
RP11-421E14.2,-0.10582262253014978,0.18431859819686525
CDAN1,-0.10580472100648629,0.18439326229474234
UBE2W,-0.10578536701968605,0.18447400930295754
ANKRD45,0.10576918606197117,0.1845415379700497
LINC00310,-0.10576374615681375,0.18456424462311055
SND1-IT1,-0.10576374615681375,0.18456424462311055
CTD-2313J17.6,-0.10576374615681375,0.18456424462311055
RN7SL177P,-0.10576374615681375,0.18456424462311055
HRASLS2,-0.10576374615681375,0.18456424462311055
RNU6-40P,-0.10576374615681375,0.18456424462311055
PTPN2P1,-0.10576374615681375,0.18456424462311055
LIN28B,-0.10576374615681375,0.18456424462311055
CLMP,-0.10576374615681375,0.18456424462311055
CA15P1,-0.10576374615681375,0.18456424462311055
RP11-174N3.4,-0.10576374615681375,0.18456424462311055
RP11-330H6.6,-0.10576374615681375,0.18456424462311055
FMOD,0.105718757650054,0.18475210920326118
GMDS,-0.10571529592133187,0.18476657061594937
DUSP19,-0.10571518753734908,0.18476702340471315
AMBP,0.10570343532836725,0.18481612467393627
FAM89B,-0.10569499011727554,0.18485141505857683
PPP1R12C,-0.1056944516422356,0.1848536653759873
RPL36AP51,-0.10567560901924464,0.18493242239791566
PCF11,-0.10567154901222438,0.18494939533861912
SMPD4P1,-0.10566934285706377,0.18495861869312463
PLEKHA8,-0.10564795280248755,0.1850480623624801
MB21D1,-0.10564795280248755,0.1850480623624801
YWHAG,-0.10564045686609318,0.1850794145237755
ZNRD1ASP,-0.10563032486585278,0.18512179835083417
RHOA,-0.10561948123423588,0.18516716692686253
VASP,-0.10561948123423588,0.18516716692686253
FGG,0.105612378974539,0.18519688642408516
RN7SL660P,0.105612378974539,0.18519688642408516
C14orf132,0.105612378974539,0.18519688642408516
HACD3,-0.10557970665846095,0.18533364916797465
RNU6-18P,-0.10557859839822206,0.1853382895211771
LMCD1,-0.10556146678297337,0.18541003146559432
RP11-375N15.2,0.10553726366894968,0.18551142134156456
ZBTB8OSP2,0.10553726366894968,0.18551142134156456
IQCH-AS1,0.10553726366894968,0.18551142134156456
SLAMF8,-0.10552578752763865,0.18555951052481018
PTPN23,0.1055190431736145,0.1855877760667851
SATB2,0.10550077174283895,0.18566436735214262
IL33,-0.10550046113162898,0.18566566959101424
TUBGCP2,-0.10549723868216176,0.18567918011932624
MARC1,-0.10549511425172117,0.18568808745730353
CKB,-0.10549511425172117,0.18568808745730353
SLC25A38,-0.10549163491209392,0.1857026763510233
ANKS3,-0.10548570545079902,0.18572754055491347
PKNOX2,0.10547563922250983,0.18576975718132857
Metazoa_SRP.27,0.1054634560352306,0.1858208614932982
CNN2P9,-0.10544754237669629,0.18588762936241793
RP11-324J13.1,-0.10544754237669629,0.18588762936241793
HLA-L,-0.10543603168309412,0.18593593495373978
ZHX1,-0.10543381966586635,0.18594521892229415
OLFML3,-0.10541642725157267,0.18601822775039709
CTD-3074O7.5,-0.10541642725157267,0.18601822775039709
GLYCTK,-0.1054146505145374,0.18602568721127796
U1,0.10540196333136656,0.18607895950417375
WHAMM,-0.10539638168194833,0.18610239986400637
RAP1GAP2,-0.1053912531262503,0.1861239393440801
APOE,0.1053749905157479,0.1861922529374561
TRPM3,0.10537145944587657,0.18620708816367373
TRIM8,-0.10536638025051918,0.18622842910926884
TTC3,-0.10534718665645164,0.18630908982888864
ING4,-0.10534529127084562,0.18631705653842015
VGLL4,0.10534030551485729,0.18633801392364607
RP2,-0.1053387444183803,0.1863445762721888
RITA1,-0.10531337681445765,0.18645123724483342
SUN1,-0.10530453188377956,0.18648843726362244
TMBIM4,-0.10528412712240703,0.1865742763480022
BABAM1,-0.10527648416951561,0.1866064362892256
IFT88,-0.10526267385818563,0.1866645574662616
MKI67,-0.10526206022177642,0.1866671402838086
CHM,0.10525982615862468,0.18667654375624412
PCBD1,-0.10525752150933892,0.18668624469841258
IGFN1,0.10525363347590612,0.1867026114030845
ZCCHC18,-0.10523714006733173,0.18677205219791584
CYB5RL,-0.10522538954305174,0.1868215359557344
UBE2G2,-0.10522013674593629,0.1868436596144503
CTAGE7P,-0.10521093107043794,0.18688243657479942
PCNT,-0.10520427012315668,0.1869104980767769
RP11-134L10.1,-0.10519284981325346,0.18695861718235215
HOXA9,0.10519274686464494,0.18695905099418514
AC079305.10,0.10519274686464494,0.18695905099418514
RP11-308D16.2,-0.10519274686464494,0.18695905099418514
MTND5P12,0.10519274686464494,0.18695905099418514
IGF2BP1,0.10519274686464494,0.18695905099418514
ADAM29,0.10519274686464494,0.18695905099418514
RP4-751H13.7,-0.10519274686464494,0.18695905099418514
TNN,0.10519274686464494,0.18695905099418514
NR1H4,0.10519274686464494,0.18695905099418514
AC002511.2,-0.10519274686464494,0.18695905099418514
PATE1,0.10519274686464494,0.18695905099418514
RP11-478J18.2,0.10519274686464494,0.18695905099418514
RP11-342K6.1,-0.10519274686464494,0.18695905099418514
ENAM,0.10519274686464494,0.18695905099418514
IL1RAPL1,0.10519274686464494,0.18695905099418514
ZIC1,0.105182114210206,0.1870038595603793
EXOC3L4,0.105182114210206,0.1870038595603793
C14orf180,0.105182114210206,0.1870038595603793
RP11-286N22.8,-0.10517505127378995,0.1870336288171172
E2F2,0.10516203901285968,0.18708848269281347
CACNA1D,-0.10516134917993428,0.18709139104848213
MEMO1,-0.10516090347946451,0.18709327015220492
AC010468.1,-0.10515514366114193,0.1871175551828543
ERCC4,-0.10515514366114191,0.18711755518285444
USP44,-0.10515028765421305,0.18713803127905718
UGGT1,-0.10514709971537282,0.1871514746019963
NRP1,0.10514477192706347,0.18716129117434702
ANGEL1,-0.10512649796216458,0.18723836783609238
SPG20,-0.10509808954393254,0.18735823609128757
DPYSL2,-0.10507485200960576,0.1874563277115654
CD99,0.10506198870408015,0.1875106431826647
EIF3J,-0.10505916568392164,0.18752256496077777
LINC01534,-0.10504865791976974,0.18756694472958726
RP4-758J18.2,-0.10504835223340413,0.1875682359174891
METTL21A,-0.10504017514008475,0.1876027775341804
RP5-1071N3.1,-0.10502413954033252,0.18767052849678506
LINC00958,-0.10502413954033252,0.18767052849678506
ANKRD34B,-0.10502413954033252,0.18767052849678506
THOC6,-0.1050146412628091,0.18771066748159249
MRPL21,-0.1050137026275932,0.1877146344219907
TAGLN,-0.10497767895797791,0.18786692704779265
U82695.5,0.10494767001716784,0.18799386091383552
TDRD12,0.10494767001716784,0.18799386091383552
RP11-9N20.3,0.10494767001716784,0.18799386091383552
NHLH2,0.10494767001716784,0.18799386091383552
TIMM17B,-0.10493454637341512,0.18804939189317924
GLYR1,-0.10493044351952363,0.18806675504135745
BLMH,-0.104890713257509,0.18823495286384523
SNORD14A,-0.10489032819888422,0.18823658354481979
TACO1,0.10486340698075278,0.18835061753599422
KCTD15,-0.10485747435416311,0.18837575398251294
SPC25,-0.10485040629148774,0.18840570445330632
RPGRIP1,-0.10484125107475394,0.1884445042795059
TRIM33,-0.10482126413664586,0.18852922924359453
DHX9,-0.10479981662577943,0.1886201765474757
RNPS1P1,-0.10479496720990597,0.1886407447411565
HMGCS1,-0.10479274293236998,0.1886501792854232
SIGIRR,-0.10477722791675274,0.1887159977018671
WDR59,-0.10477431408238574,0.18872836075646024
FER,-0.10475373415737672,0.1888156957878437
MBD3,0.10473757502607248,0.18888429097965592
ZNF275,0.10471393326815812,0.1889846825604412
SYTL1,-0.10471199899970589,0.18899289789813095
ARRDC2,-0.10470066256726027,0.18904105189765968
ZNF841,-0.104677097811403,0.18914117706533634
CPT1A,0.10465970991906047,0.1892150819492311
NAV1,0.10465093949132483,0.1892523674636034
ST13P10,0.10464547077035802,0.18927561922402844
GFY,0.10464547077035802,0.18927561922402844
PIK3C2A,-0.10461760596788124,0.18939412642588055
MYO5C,-0.10460512475084438,0.18944722579399007
RP11-736K20.4,-0.10459923961072608,0.18947226696333294
RP11-61L23.2,-0.10459923961072608,0.18947226696333294
PDZD2,0.10456509310859999,0.18961760741527167
ZNF211,-0.10455874908007007,0.18964461896477514
STK3,-0.10455656085276434,0.18965393663128896
RP11-253E3.1,0.1045409933769222,0.18972023397131
B3GALT2,-0.1045269699857548,0.189779969982793
PPEF1,-0.1045269699857548,0.189779969982793
AC051649.12,-0.1045269699857548,0.189779969982793
TMED10P2,0.1045269699857548,0.189779969982793
Y_RNA.2,0.1045269699857548,0.189779969982793
LCE1C,0.1045269699857548,0.189779969982793
AGBL5-AS1,0.1045269699857548,0.189779969982793
CNDP1,0.1045269699857548,0.189779969982793
IMPDH1P10,-0.1045269699857548,0.189779969982793
RP11-635N19.2,-0.1045269699857548,0.189779969982793
ITPK1-AS1,-0.1045269699857548,0.189779969982793
PRR7-AS1,0.1045269699857548,0.189779969982793
CARM1,0.10451445279888784,0.18983330154614256
STAT6,-0.10450665059270335,0.18986654967966907
HMGN2P5,-0.10450061937537564,0.18989225387549186
SEC11A,-0.10446095875277393,0.19006134509057013
RP11-114H7.2,0.10443236656019471,0.19018331469133679
BMP1,-0.10442557560884,0.19021229216425328
SNORD12C,-0.10442521436413985,0.19021383371131895
PPIF,0.10442004197838937,0.1902359069406099
ST14,-0.1044014559374235,0.19031523855215596
CHMP3,-0.10437006731915233,0.19044927074505164
ARF6,-0.10435993963523428,0.19049253154210838
SIPA1,-0.10435993963523428,0.19049253154210838
TSPAN15,-0.10435910566817355,0.19049609418427232
LINC00884,0.10435807636538601,0.19050049135240224
HMGA2,0.10435402977098385,0.19051777906859335
MOSPD3,-0.10435306201449293,0.19052191365285104
RP11-1212A22.1,-0.1043527943524802,0.1905230572073852
TMEM86A,0.1043217224140946,0.19065584243637085
RNF175,-0.10430756894559688,0.19071634932929374
CTA-204B4.2,-0.10430756894559688,0.19071634932929374
ZNF12,-0.10428488871765976,0.19081333780172174
RP11-65F13.3,-0.1042845329238513,0.19081485958511157
RP4-576H24.2,-0.1042845329238513,0.19081485958511157
none.216,-0.1042845329238513,0.19081485958511157
CTAGE16P,-0.1042845329238513,0.19081485958511157
RPL32P3,-0.10427125374154031,0.1908716629640408
RP1-18D14.7,0.10427125374154031,0.1908716629640408
POLR2J,-0.10426072261719854,0.1909167199420186
QPRT,0.10424440607983462,0.19098654488132186
MIDN,-0.10422647190478725,0.19106331380730146
ZNF440,-0.10421417696548727,0.19111595644719706
DIS3,-0.10421367123127591,0.1911181220509639
APH1A,-0.10420910640853173,0.19113766988142564
FAM179B,0.10420333689392587,0.19116237861961755
SNHG16,-0.10420083358237466,0.19117310011906635
LINC01218,-0.10418371806838471,0.19124641634991665
BUD31,-0.10418052664873965,0.19126008942157227
RPS7P11,-0.10416807108512248,0.19131345989152723
YBX1P2,-0.10414526434718721,0.19141121192508972
MTERF3,-0.10413371384592839,0.19146073244733716
DDX50,-0.10413097033973395,0.19147249606711403
PRICKLE2-AS1,0.10410882733051002,0.19156746025319424
GAD1,0.10410882733051002,0.19156746025319424
DLGAP1-AS2,-0.10410882733051002,0.19156746025319424
RPS5,0.10407977872346186,0.1916920923390832
RNU11,-0.10407784514899887,0.19170039037253764
CACNA2D4,-0.10407320055482665,0.19172032395460303
Metazoa_SRP.57,-0.10406690567241784,0.1917473426226984
LINC01410,-0.10403384517708046,0.19188928923158952
MSRB2,-0.10402356066460104,0.19193346181679335
CD177,-0.10401219141431872,0.191982302033048
PCDH18,-0.10398754815101423,0.19208819604866217
ZAP70,-0.10397236664233492,0.1921534533402646
RP3-394A18.1,-0.10395023018728589,0.1922486352043065
RHOT2,-0.10394192228609903,0.19228436620156872
TEC,-0.10394087855164544,0.19228885548379598
TIAF1,-0.1039402531143461,0.1922915456342536
FAU,0.10393853458329312,0.19229893757481822
CD74,-0.10393853458329312,0.19229893757481822
ZBED1,0.10393437760396802,0.19231681890101202
LYNX1,0.1039042279185227,0.19244654458311028
RP11-48B14.1,-0.10388865294357887,0.19251358430309934
ZFP82,-0.10388040541578765,0.19254909120923014
FAM53A,0.10386119310686465,0.1926318217115307
LRRC63,0.10386119310686465,0.1926318217115307
RP11-384B12.3,-0.10386119310686465,0.1926318217115307
ABHD11-AS1,-0.10386119310686465,0.1926318217115307
RP1-34L19.1,-0.10386119310686465,0.1926318217115307
AMH,-0.10386119310686465,0.1926318217115307
DRC1,0.10386119310686465,0.1926318217115307
PARP1P1,0.10386119310686465,0.1926318217115307
RP4-758J18.13,-0.10386119310686465,0.1926318217115307
F9,0.10386119310686465,0.1926318217115307
CTA-212A2.1,-0.10386119310686465,0.1926318217115307
PRDX1P1,0.10386119310686465,0.1926318217115307
AC110781.3,0.10386119310686465,0.1926318217115307
ADM2,-0.10386119310686465,0.1926318217115307
MRPL37P1,-0.10386119310686465,0.1926318217115307
SMG1P4,-0.10386119310686465,0.1926318217115307
GOLGA6L7P,0.10383638483641718,0.19273868736570643
TAB2,-0.10380969111878105,0.19285372307614768
RAB11FIP2,-0.10378507844623086,0.19295983485843027
FAM98C,-0.10378507844623086,0.19295983485843027
SETDB2,-0.10377675713003015,0.19299571987581668
CEP57L1P1,0.10376848271360416,0.19303140745655248
RP11-68L18.1,0.10376848271360416,0.19303140745655248
RP11-159D12.8,0.10375652193163247,0.1930830028288821
PM20D2,-0.1037541253454595,0.19309334221875765
CEP120,-0.1037518419009655,0.19310319386578034
RP11-408P14.1,-0.10374115276100311,0.193149315739325
AKR1C8P,-0.10372864579799539,0.19320329139380563
ABCC4,0.1037200171079937,0.1932405361822697
VKORC1L1,0.10369965122621423,0.1933284639772061
CCDC102B,-0.10369513044058462,0.19334798599419276
IFIT3,-0.10369491077832597,0.19334893459380387
GPAA1,-0.10368847314691024,0.1933767366612309
PTMAP5,-0.103673853982811,0.1934398829468796
C22orf29,-0.10366610308156618,0.19347336841544072
TMEM39B,-0.10366380971561868,0.1934832770306614
C11orf84,-0.10365837297041075,0.1935067682656069
KIAA1524,-0.10363054284322784,0.19362704991643992
TTK,-0.10363054284322784,0.19362704991643992
CTNNBIP1,-0.10363036971601076,0.19362779834142507
NEURL1B,-0.10361989617892546,0.19367307911543052
ZFHX2,0.10361214452426365,0.193706597195673
STK19,-0.10360034021432321,0.19375764702119094
PDSS2,-0.103599992438816,0.19375915118621256
CDK8,-0.10358469802436221,0.19382530950812812
CNOT4,-0.103577867258228,0.19385486233426544
KIAA2022,0.10357218389066204,0.19387945351868413
RNU2-44P,0.10357218389066204,0.19387945351868413
RN7SL334P,0.10355212579955275,0.1939662603707764
RP11-430C7.5,-0.1035449263073701,0.19399742502454914
RP11-84C10.4,-0.1035449263073701,0.19399742502454914
MAB21L3,-0.1035449263073701,0.19399742502454914
AC002511.3,-0.1035449263073701,0.19399742502454914
RPL7P15,-0.1035449263073701,0.19399742502454914
HOXA2,-0.1035449263073701,0.19399742502454914
CXCR6,-0.1035449263073701,0.19399742502454914
OXER1,-0.10354028629114259,0.19401751232847333
RPL21,-0.10351945689991698,0.19410770441761518
FOLR3,-0.10351762516628858,0.19411563735457643
ADD2,0.10351651196296358,0.19412045857015575
PPP4R1L,-0.10347844396858413,0.19428538111763732
RAB30,-0.10346474611992686,0.1943447494233188
SCN8A,0.10345442606606157,0.19438948662349145
MUC5B,0.10343704467817699,0.1944648514646502
ANP32C,-0.10343704467817699,0.1944648514646502
NSFL1C,-0.10342918192443182,0.19449895095197853
RLIM,-0.10341991033802761,0.194539165900614
TIMM50,-0.10339069744210298,0.19466591459168542
CDC37,-0.10338315759106477,0.19469863818004302
IKZF3,0.10338099688481488,0.1947080165638655
RP13-870H17.3,-0.10337585669130236,0.19473032850842845
PHEX,-0.10336125899094054,0.19479370260986645
RP11-967K21.1,-0.10336116866782913,0.1947940947830656
RNF217-AS1,-0.10332085760562094,0.19496917832469887
TEKT4P2,-0.10332085760562094,0.19496917832469887
LSM2,-0.10331878158743733,0.19497819821465479
NENF,0.10331134302015811,0.19501051981268908
ZNF630,-0.10330444849519721,0.1950404809472434
PPP1R17,-0.10327068268188945,0.19518726335766837
NDOR1,-0.10325802789237716,0.1952422952978228
RRP1B,-0.1032152251908319,0.19542851510991385
ERCC6,-0.10321496621265448,0.19542964222715473
WASF3-AS1,0.10319541622797448,0.19551474072594122
CTD-2619J13.8,0.10319541622797448,0.19551474072594122
CTB-158E9.2,0.10319541622797448,0.19551474072594122
SCN7A,-0.10319541622797448,0.19551474072594122
LINC00092,-0.10319541622797448,0.19551474072594122
IGHV1-46,0.10319541622797448,0.19551474072594122
PLA2G4E,-0.10319541622797448,0.19551474072594122
RP11-750H9.7,-0.10319541622797448,0.19551474072594122
WWC1,0.10319078162284842,0.19553491849387358
RP11-667K14.8,-0.10318912410114477,0.19554213524448993
SORBS3,-0.10318797319498199,0.19554714633502052
FBXO30,-0.10318156183588788,0.1955750633501513
RHBDF1,0.10317888906182232,0.19558670227908082
PROM2,0.10317888906182232,0.19558670227908082
SP7,0.10317888906182232,0.19558670227908082
LRRC36,0.10317888906182232,0.19558670227908082
RND1,-0.10316759551449745,0.1956358869949327
SPAG16,-0.10316391982278296,0.19565189699777852
C15orf41,-0.10316193472147242,0.19566054378701297
SIN3A,0.10310575715312288,0.19590535947112442
PRR23C,0.10310073369161044,0.19592726199035437
KLC2,-0.10308009412598958,0.19601727008171366
ALG10B,-0.1030431245587807,0.1961785674859058
RNA5SP42,0.10303554045081406,0.19621166868354808
TRIM5,-0.10303452502564851,0.1962161008622862
TTC19,-0.10302680131205436,0.1962498160930196
MALRD1,0.1030262757802029,0.19625211027535108
C19orf70,-0.10300896389749442,0.1963276952904402
RILPL2,-0.10296912681822412,0.19650170727007574
FHIT,-0.10293101289605136,0.1966682970493789
BAG2,-0.1029224635815728,0.19670567878010636
ERGIC3,-0.1028908083809987,0.19684413546883855
SPECC1L,-0.1028873161127644,0.19685941462932832
ANKMY1,-0.10287763091694421,0.19690179321178908
NUP85,-0.10285073895086874,0.19701949649532893
CD53,-0.10284834105701239,0.1970299942993611
ARPC5,-0.10282066627839309,0.19715118181169014
PACS1,0.10282066627839309,0.19715118181169014
H3F3BP1,-0.10281671863168729,0.19716847291097778
SMIM13,-0.1028120507441535,0.1971889201579695
NETO2,-0.1028120507441535,0.1971889201579695
ALG6,-0.1028120507441535,0.1971889201579695
AC080125.1,-0.10280531969088888,0.19721840761717144
INSC,-0.10280531969088888,0.19721840761717144
