,C'=' 0.044,C'=' 0.534,C'=' 1.023,C'=' 1.513,C'=' 2.002,C'=' 2.492,C'=' 2.981,C'=' 3.470,C'=' 3.960,C'=' 4.449
intMC_IkB,0.0,0.057,0.089,0.109,0.121,0.139,0.148,0.154,0.166,0.175
intMC_NFkB,0.0,0.001,0.001,0.001,0.002,0.002,0.003,0.003,0.004,0.005
intMC_Frequency,0.0,0.16,0.219,0.254,0.278,0.299,0.311,0.327,0.336,0.352
mDC_CREB,0.0,0.017,0.031,0.039,0.047,0.059,0.066,0.071,0.078,0.085
mDC_STAT3,0.0,0.048,0.062,0.075,0.079,0.085,0.087,0.09,0.101,0.106
mDC_S6,0.0,0.229,0.267,0.287,0.302,0.318,0.33,0.349,0.361,0.372
mDC_IkB,0.0,0.102,0.112,0.121,0.138,0.147,0.154,0.158,0.16,0.165
mDC_Frequency,0.0,0.129,0.151,0.173,0.186,0.194,0.207,0.216,0.225,0.229
MDSC_CREB,0.0,0.003,0.006,0.007,0.007,0.008,0.01,0.01,0.011,0.015
MDSC_STAT3,0.0,0.034,0.043,0.052,0.056,0.062,0.068,0.073,0.077,0.077
MDSC_S6,0.0,0.154,0.192,0.218,0.245,0.27,0.292,0.311,0.323,0.339
MDSC_IkB,0.0,0.016,0.028,0.036,0.04,0.043,0.047,0.052,0.059,0.066
MDSC_Frequency,0.0,0.069,0.114,0.141,0.156,0.168,0.177,0.189,0.197,0.208
NKT_STAT5,0.0,0.069,0.104,0.107,0.113,0.117,0.127,0.133,0.136,0.146
NKT_IkB,0.0,0.075,0.112,0.128,0.143,0.157,0.171,0.184,0.196,0.204
NKT_NFkB,0.0,0.009,0.01,0.015,0.016,0.019,0.019,0.02,0.021,0.023
NKT_STAT6,0.0,0.034,0.045,0.052,0.06,0.067,0.071,0.075,0.08,0.085
NKT_Frequency,0.0,0.038,0.061,0.076,0.085,0.096,0.108,0.115,0.122,0.124
pDC_CREB,0.0,0.056,0.079,0.094,0.108,0.113,0.125,0.137,0.143,0.144
pDC_STAT5,0.0,0.319,0.37,0.385,0.395,0.401,0.411,0.42,0.426,0.432
pDC_STAT3,0.0,0.06,0.069,0.075,0.078,0.084,0.086,0.089,0.093,0.097
pDC_S6,0.0,0.169,0.195,0.21,0.231,0.243,0.255,0.264,0.28,0.286
pDC_IkB,0.0,0.082,0.106,0.126,0.136,0.146,0.157,0.168,0.172,0.178
pDC_NFkB,0.0,0.018,0.024,0.03,0.031,0.034,0.036,0.046,0.052,0.057
pDC_MAPKAPK2,0.0,0.177,0.238,0.263,0.282,0.293,0.304,0.32,0.329,0.335
Th1mem_CREB,0.0,0.04,0.077,0.091,0.107,0.113,0.119,0.132,0.141,0.148
Th1mem_STAT5,0.0,0.098,0.137,0.167,0.18,0.2,0.217,0.225,0.232,0.238
Th1mem_STAT3,0.0,0.001,0.001,0.003,0.003,0.003,0.005,0.005,0.005,0.007
Th1mem_S6,0.0,0.053,0.065,0.071,0.072,0.076,0.08,0.083,0.087,0.094
Th1mem_IkB,0.0,0.027,0.043,0.055,0.063,0.069,0.077,0.086,0.092,0.098
Th1mem_NFkB,0.0,0.005,0.006,0.006,0.007,0.007,0.007,0.007,0.007,0.007
Th1mem_ERK,0.0,0.175,0.22,0.244,0.258,0.274,0.279,0.292,0.303,0.307
Th1mem_STAT6,0.0,0.223,0.275,0.3,0.319,0.337,0.342,0.354,0.362,0.375
Th1naive_CREB,0.0,0.055,0.085,0.104,0.111,0.123,0.14,0.151,0.161,0.169
Th1naive_STAT5,0.0,0.014,0.03,0.039,0.049,0.06,0.065,0.068,0.073,0.077
Th1naive_STAT3,0.0,0.04,0.063,0.081,0.091,0.1,0.107,0.109,0.112,0.115
Th1naive_S6,0.0,0.15,0.171,0.189,0.197,0.204,0.212,0.211,0.22,0.226
Th1naive_IkB,0.0,0.044,0.055,0.062,0.064,0.07,0.076,0.084,0.094,0.097
Th1naive_NFkB,0.0,0.177,0.233,0.261,0.275,0.291,0.301,0.317,0.328,0.342
Th1naive_ERK,0.0,0.174,0.207,0.223,0.234,0.24,0.25,0.259,0.265,0.274
Th1naive_STAT6,0.0,0.105,0.144,0.172,0.202,0.216,0.228,0.243,0.251,0.265
Th1naive_MAPKAPK2,0.0,0.047,0.07,0.08,0.087,0.1,0.108,0.121,0.128,0.136
Tregmem_STAT5,0.0,0.158,0.203,0.224,0.24,0.259,0.281,0.293,0.305,0.32
Tregmem_STAT3,0.0,0.003,0.004,0.005,0.006,0.011,0.012,0.013,0.014,0.017
Tregmem_NFkB,0.0,0.0,0.0,0.001,0.004,0.004,0.005,0.006,0.008,0.008
Tregmem_Frequency,0.0,0.138,0.183,0.206,0.224,0.239,0.245,0.251,0.256,0.26
Tregnaive_STAT5,0.0,0.205,0.269,0.296,0.316,0.334,0.346,0.356,0.366,0.383
Tregnaive_STAT3,0.0,0.012,0.02,0.023,0.027,0.028,0.031,0.033,0.036,0.039
Tregnaive_S6,0.0,0.104,0.111,0.115,0.122,0.125,0.131,0.139,0.145,0.148
Tregnaive_IkB,0.0,0.105,0.124,0.139,0.149,0.154,0.158,0.162,0.169,0.173
Tregnaive_NFkB,0.0,0.041,0.052,0.059,0.062,0.069,0.073,0.077,0.081,0.085
Tregnaive_ERK,0.0,0.079,0.108,0.124,0.134,0.138,0.147,0.15,0.155,0.166
Tregnaive_STAT6,0.0,0.218,0.286,0.329,0.35,0.374,0.387,0.407,0.422,0.436
