,C'=' 0.010,C'=' 0.044,C'=' 0.078,C'=' 0.112,C'=' 0.147,C'=' 0.181,C'=' 0.215,C'=' 0.249,C'=' 0.283,C'=' 0.317,C'=' 0.351,C'=' 0.386,C'=' 0.420,C'=' 0.454,C'=' 0.488,C'=' 0.522,C'=' 0.556,C'=' 0.590,C'=' 0.624,C'=' 0.659,C'=' 0.693,C'=' 0.727,C'=' 0.761,C'=' 0.795,C'=' 0.829,C'=' 0.863,C'=' 0.898,C'=' 0.932,C'=' 0.966,C'=' 1.000
artificial.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.006,0.018,0.029,0.037,0.054,0.068,0.084,0.102,0.114,0.128,0.145,0.156,0.171,0.183,0.189,0.203,0.217,0.227,0.236,0.242,0.248
artificial.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.013,0.038,0.051,0.069,0.097,0.108,0.124,0.133,0.14,0.148,0.152,0.164,0.169,0.173,0.18,0.186,0.187,0.191,0.191,0.195,0.195
artificial.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.008,0.013,0.019,0.029,0.037,0.044,0.056,0.069,0.074,0.085,0.093,0.1,0.107,0.116,0.124,0.128,0.139,0.144,0.148,0.151,0.157
artificial.218,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.027,0.066,0.121,0.188,0.258,0.332,0.382,0.436,0.478,0.511,0.535,0.554,0.573,0.582,0.598,0.604,0.619,0.625,0.632,0.638,0.641,0.647
artificial.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.01,0.02,0.031,0.045,0.063,0.075,0.091,0.106,0.124,0.138,0.152,0.159,0.171,0.179,0.182,0.192,0.204,0.21,0.213,0.218
artificial.220,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.026,0.098,0.202,0.291,0.363,0.447,0.506,0.552,0.593,0.623,0.645,0.658,0.671,0.679,0.691,0.697,0.707,0.716,0.72,0.726,0.733,0.738,0.741
artificial.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.066,0.136,0.18,0.227,0.266,0.304,0.337,0.362,0.392,0.401,0.425,0.445,0.464,0.491,0.515,0.532,0.546,0.556,0.573,0.58,0.593,0.61
artificial.222,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.004,0.009,0.017,0.032,0.047,0.067,0.094,0.118,0.148,0.169,0.19,0.204,0.223,0.244,0.263,0.284,0.299,0.321,0.336,0.344,0.363,0.374,0.378
artificial.223,0.0,0.0,0.0,0.0,0.0,0.017,0.074,0.142,0.214,0.268,0.352,0.42,0.493,0.566,0.612,0.65,0.681,0.707,0.728,0.752,0.765,0.779,0.789,0.796,0.795,0.803,0.808,0.811,0.817,0.82
artificial.224,0.0,0.0,0.0,0.0,0.0,0.003,0.037,0.082,0.128,0.159,0.197,0.229,0.267,0.292,0.311,0.332,0.351,0.369,0.381,0.398,0.401,0.41,0.424,0.431,0.438,0.443,0.448,0.447,0.451,0.453
artificial.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.005,0.006,0.005,0.004,0.004,0.004,0.005,0.006,0.009,0.012,0.013,0.013,0.014,0.014,0.015
artificial.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.005,0.005,0.006,0.006,0.006,0.007,0.007,0.006,0.006,0.007,0.009,0.009
artificial.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.042,0.067,0.081,0.097,0.106,0.111,0.114,0.118,0.118,0.12,0.121,0.122,0.121,0.122,0.124,0.125,0.126,0.127
artificial.228,0.0,0.0,0.0,0.0,0.0,0.002,0.008,0.036,0.089,0.196,0.301,0.352,0.394,0.422,0.451,0.463,0.486,0.513,0.535,0.551,0.562,0.581,0.596,0.608,0.618,0.623,0.638,0.645,0.649,0.659
artificial.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002
artificial.230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.005,0.009,0.014,0.016,0.018,0.018,0.02,0.023,0.024,0.027,0.029,0.032,0.034,0.036,0.038,0.037,0.039,0.04,0.04
artificial.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.003,0.008,0.009,0.009,0.012,0.015,0.018,0.021,0.023,0.023,0.024,0.027,0.027,0.03,0.031,0.032,0.032,0.032,0.033,0.034,0.035
artificial.232,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.049,0.122,0.18,0.235,0.266,0.303,0.32,0.335,0.358,0.373,0.38,0.402,0.42,0.433,0.44,0.442,0.449,0.458,0.469,0.478,0.481,0.486,0.491
artificial.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.007,0.007,0.011,0.017,0.021,0.026,0.029,0.033,0.035,0.039,0.043,0.043,0.043
artificial.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.013,0.018,0.027,0.044,0.055,0.068,0.076,0.09,0.098,0.104,0.113,0.116,0.119,0.123,0.126,0.132,0.133,0.136,0.139
artificial.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.011,0.019,0.037,0.06,0.085,0.108,0.129,0.147,0.17,0.202,0.229,0.25,0.266,0.285,0.293,0.302,0.312,0.325,0.337,0.345,0.354,0.354
artificial.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.014,0.026,0.04,0.047,0.058,0.082,0.095,0.112,0.145,0.163,0.187,0.211,0.227,0.24,0.259,0.281,0.294,0.305,0.317,0.325,0.333,0.337
artificial.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.035,0.08,0.151,0.248,0.327,0.393,0.439,0.47,0.497,0.522,0.54,0.556,0.572,0.584,0.599,0.604,0.612,0.618,0.625,0.636,0.642
artificial.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.012,0.034,0.084,0.137,0.179,0.225,0.275,0.306,0.344,0.365,0.389,0.418,0.431,0.447,0.463,0.479,0.49,0.512,0.522,0.529,0.537
artificial.239,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.016,0.039,0.058,0.072,0.083,0.098,0.112,0.122,0.135,0.144,0.149,0.16,0.163,0.172,0.178,0.183,0.189,0.195,0.197,0.203,0.205,0.211,0.216
artificial.240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.032,0.095,0.152,0.209,0.238,0.256,0.279,0.302,0.32,0.337,0.346,0.369,0.38,0.397,0.413,0.426,0.434,0.44,0.451,0.46,0.464,0.47
artificial.241,0.0,0.0,0.0,0.005,0.009,0.012,0.017,0.03,0.038,0.067,0.083,0.106,0.13,0.143,0.159,0.174,0.187,0.203,0.213,0.223,0.227,0.234,0.241,0.248,0.258,0.264,0.27,0.272,0.283,0.285
artificial.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.004
artificial.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.008,0.009,0.016,0.021,0.025,0.028,0.033,0.037,0.037,0.038,0.04,0.042,0.044,0.045,0.047,0.047,0.047,0.047,0.047
artificial.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.011,0.024,0.036,0.062,0.072,0.082,0.09,0.105,0.117,0.125,0.138,0.144,0.145,0.149,0.15,0.156,0.163,0.167,0.168,0.171,0.175
artificial.245,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.015,0.031,0.05,0.061,0.072,0.081,0.084,0.092,0.104,0.112,0.122,0.133,0.143,0.15,0.156,0.159,0.167,0.169,0.175,0.178,0.183,0.185,0.186
artificial.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.004,0.006,0.011,0.014,0.017,0.021,0.027,0.029,0.035,0.039,0.043,0.052,0.057,0.058,0.063,0.068,0.07,0.07,0.076
artificial.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.005,0.007,0.01,0.016,0.02,0.025,0.028,0.031,0.03,0.031,0.03,0.031,0.034,0.037,0.036,0.038
artificial.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.004,0.016,0.026,0.038,0.045,0.055,0.066,0.075,0.08,0.085,0.087,0.095,0.097,0.102,0.107,0.112,0.117,0.121,0.125,0.128
artificial.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.049,0.128,0.216,0.283,0.343,0.388,0.42,0.455,0.475,0.496,0.52,0.537,0.548,0.563,0.572,0.58,0.592,0.603,0.612,0.615,0.616
artificial.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.008,0.038,0.08,0.132,0.171,0.217,0.256,0.278,0.295,0.316,0.329,0.339,0.349,0.359,0.367,0.374,0.377,0.386,0.392,0.399,0.407,0.41
artificial.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
artificial.252,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.152,0.443,0.669,0.766,0.813,0.829,0.845,0.856,0.86,0.865,0.871,0.873,0.876,0.877,0.884,0.884,0.884,0.889,0.891,0.891,0.891,0.891,0.891
artificial.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.023,0.041,0.065,0.078,0.097,0.11,0.128,0.15,0.168,0.194,0.209,0.233,0.243,0.249,0.262,0.275,0.281,0.285,0.291,0.294,0.301
artificial.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.011,0.024,0.039,0.052,0.065,0.081,0.093,0.113,0.131,0.149,0.161,0.174,0.188,0.207,0.217,0.229,0.24,0.252,0.255,0.264,0.266
artificial.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.018,0.033,0.047,0.06,0.076,0.087,0.093,0.105,0.116,0.127,0.142,0.151,0.155,0.159,0.168,0.17,0.178,0.183
artificial.256,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.006
artificial.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.017,0.024,0.039,0.054,0.068,0.081,0.095,0.119,0.141,0.155,0.171,0.19,0.211,0.224,0.237,0.248,0.259,0.271,0.284,0.302,0.311
artificial.258,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.014,0.024,0.034,0.04,0.044,0.049,0.047,0.048,0.052,0.055,0.054,0.062,0.062,0.064,0.063,0.064,0.069,0.071,0.073,0.076,0.08,0.083,0.083
artificial.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.002,0.002,0.002,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004
artificial.260,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.013,0.06,0.145,0.264,0.368,0.445,0.483,0.512,0.545,0.564,0.574,0.581,0.591,0.596,0.6,0.604,0.61,0.614,0.62,0.624,0.629,0.633
artificial.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.005,0.01,0.016,0.024,0.026,0.036,0.047,0.049,0.053,0.058,0.065,0.069,0.077,0.081,0.084,0.088,0.091
artificial.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.01,0.025,0.043,0.067,0.086,0.112,0.133,0.149,0.167,0.187,0.202,0.213,0.229,0.245,0.259,0.27,0.281,0.292,0.297,0.301
artificial.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.004,0.011,0.016,0.026,0.032,0.045,0.055,0.064,0.067,0.071,0.078,0.084,0.092,0.096,0.1,0.105,0.107,0.108
artificial.264,0.0,0.0,0.0,0.0,0.0,0.005,0.041,0.089,0.126,0.141,0.159,0.184,0.198,0.212,0.234,0.25,0.267,0.292,0.301,0.322,0.335,0.344,0.357,0.376,0.39,0.397,0.408,0.423,0.429,0.436
artificial.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.023,0.038,0.06,0.079,0.099,0.112,0.13,0.151,0.163,0.183,0.2,0.213,0.228,0.242,0.25,0.252,0.262,0.272,0.277,0.287,0.293
artificial.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.009,0.026,0.053,0.085,0.102,0.129,0.152,0.164,0.18,0.189,0.194,0.201,0.209,0.221,0.221,0.223,0.228,0.228,0.23,0.232
artificial.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.012,0.019,0.02,0.02,0.02,0.021,0.025,0.027,0.028,0.031,0.031,0.033,0.033,0.036,0.037,0.037,0.037,0.039,0.039,0.04,0.04,0.04
artificial.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.01,0.018,0.042,0.064,0.103,0.127,0.153,0.179,0.199,0.22,0.228,0.236,0.246,0.253,0.264,0.27,0.274,0.28,0.282,0.284
artificial.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.011,0.025,0.04,0.06,0.078,0.102,0.113,0.128,0.136,0.146,0.155,0.157,0.16,0.168,0.173,0.178,0.185,0.19,0.195,0.201
artificial.270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.008,0.021,0.035,0.055,0.069,0.082,0.095,0.106,0.114,0.12,0.122,0.129,0.132,0.135,0.139,0.143,0.146,0.148,0.149,0.151,0.155
artificial.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.01,0.017,0.026,0.036,0.046,0.057,0.067,0.074,0.076,0.078,0.081,0.087,0.091,0.096,0.098,0.105,0.106,0.114,0.116
artificial.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002
artificial.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.008,0.011,0.01,0.011,0.011,0.013,0.02,0.022,0.023,0.025,0.032,0.037,0.038,0.041,0.045,0.051,0.057,0.061,0.064,0.065,0.065
artificial.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.011,0.04,0.077,0.127,0.164,0.199,0.235,0.272,0.298,0.337,0.366,0.387,0.408,0.43,0.449,0.466,0.484,0.501,0.517,0.533
artificial.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.014,0.022,0.035,0.047,0.059,0.07,0.083,0.088,0.106,0.122,0.135,0.147,0.159,0.17,0.188,0.2,0.212,0.223,0.233,0.24
artificial.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.009,0.024,0.053,0.091,0.131,0.173,0.209,0.231,0.251,0.26,0.27,0.282,0.289,0.298,0.306,0.31,0.317,0.322,0.325,0.332
artificial.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.007,0.015,0.021,0.026,0.031,0.037,0.041,0.05,0.058,0.063,0.066,0.077,0.082,0.085,0.088,0.091,0.097,0.1,0.104,0.108
artificial.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.08,0.149,0.215,0.273,0.323,0.363,0.384,0.411,0.432,0.453,0.474,0.49,0.502,0.517,0.525,0.535,0.54,0.546,0.553,0.554,0.558
artificial.280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.008,0.009,0.013,0.016,0.019,0.024,0.027,0.028,0.034,0.035,0.037,0.04,0.039,0.04,0.041,0.043,0.045,0.046,0.049
artificial.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.008,0.015,0.038,0.059,0.084,0.1,0.12,0.137,0.155,0.169,0.189,0.204,0.217,0.229,0.239,0.25,0.26,0.265,0.271,0.279,0.285
artificial.282,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.01,0.02,0.035,0.049,0.062,0.072,0.086,0.095,0.107,0.117,0.125,0.139,0.15,0.155,0.163,0.174,0.184,0.188,0.193,0.202,0.209,0.213
artificial.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.012,0.026,0.046,0.061,0.07,0.086,0.106,0.118,0.132,0.15,0.165,0.173,0.183,0.191,0.2,0.216,0.227,0.233,0.24
artificial.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.005,0.01,0.013,0.014,0.019,0.024,0.027,0.032,0.037,0.041,0.045,0.052,0.055,0.058
artificial.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.007,0.016,0.029,0.036,0.045,0.053,0.062,0.068,0.073,0.074,0.082,0.087,0.097,0.101,0.103,0.106,0.108,0.111,0.115
artificial.286,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.074,0.142,0.196,0.246,0.273,0.288,0.297,0.305,0.313,0.325,0.326,0.333,0.335,0.338,0.342,0.346,0.347,0.348,0.346,0.345,0.346,0.344,0.339
artificial.287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.01,0.014,0.021,0.028,0.035,0.039,0.042,0.047,0.055,0.064,0.07,0.078,0.083,0.088
artificial.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.003,0.005,0.012,0.02,0.031,0.048,0.055,0.07,0.085,0.098,0.112,0.13,0.141,0.155,0.163,0.174,0.183,0.189,0.198,0.209
artificial.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.009,0.02,0.026,0.037,0.05,0.061,0.069,0.081,0.091,0.096,0.097,0.102,0.105,0.109,0.117,0.122,0.126,0.13
artificial.290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.004,0.005,0.007,0.007,0.007,0.01,0.01,0.012,0.012,0.014,0.014,0.014,0.014,0.014,0.015,0.016,0.016,0.016
artificial.291,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.036,0.134,0.312,0.464,0.563,0.629,0.666,0.689,0.711,0.73,0.737,0.743,0.75,0.762,0.767,0.769,0.776,0.776,0.779,0.781,0.783,0.783,0.785
artificial.292,0.0,0.0,0.0,0.0,0.001,0.005,0.007,0.012,0.034,0.073,0.129,0.172,0.208,0.229,0.256,0.281,0.292,0.308,0.32,0.326,0.335,0.34,0.346,0.346,0.347,0.348,0.35,0.35,0.35,0.35
artificial.293,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.006,0.008,0.009,0.012,0.015,0.017,0.019,0.019,0.024,0.027,0.03,0.033,0.034,0.037,0.04,0.04,0.043,0.046,0.047,0.049,0.048,0.05
artificial.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.022,0.053,0.075,0.098,0.106,0.118,0.126,0.137,0.145,0.152,0.153,0.159,0.165,0.168,0.175,0.179,0.182,0.186,0.19,0.191
artificial.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.002,0.003,0.004,0.004,0.004,0.003,0.004,0.005,0.006,0.007,0.01,0.01,0.012,0.013,0.014,0.014,0.013,0.014
artificial.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.01,0.012,0.014,0.017,0.023,0.03,0.033,0.04,0.043,0.045,0.05,0.054,0.059,0.06,0.062,0.064,0.068,0.069,0.069,0.072,0.074,0.079
artificial.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.009,0.024,0.035,0.064,0.084,0.102,0.11,0.123,0.131,0.143,0.154,0.162,0.167,0.172,0.177,0.182,0.193,0.202,0.211
artificial.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.038,0.101,0.165,0.214,0.242,0.265,0.289,0.307,0.32,0.337,0.347,0.357,0.368,0.381,0.39,0.398,0.411,0.418,0.43,0.435,0.446,0.45
artificial.299,0.0,0.0,0.0,0.001,0.006,0.024,0.039,0.055,0.077,0.103,0.132,0.168,0.211,0.265,0.298,0.332,0.364,0.398,0.434,0.453,0.47,0.484,0.501,0.511,0.531,0.542,0.554,0.561,0.568,0.579
artificial.300,0.0,0.0,0.0,0.003,0.01,0.012,0.013,0.013,0.013,0.013,0.013,0.015,0.015,0.02,0.021,0.025,0.027,0.03,0.032,0.034,0.037,0.039,0.039,0.041,0.045,0.044,0.046,0.047,0.048,0.05
artificial.301,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.014,0.04,0.063,0.085,0.099,0.11,0.115,0.121,0.125,0.128,0.133,0.133,0.138,0.143,0.145,0.147,0.149,0.147,0.15,0.15,0.153,0.156,0.156
artificial.302,0.0,0.0,0.015,0.02,0.027,0.035,0.04,0.043,0.046,0.048,0.049,0.054,0.055,0.059,0.063,0.066,0.069,0.071,0.073,0.075,0.079,0.078,0.081,0.081,0.083,0.084,0.085,0.088,0.089,0.088
artificial.303,0.0,0.0,0.009,0.018,0.024,0.025,0.031,0.032,0.038,0.04,0.043,0.045,0.045,0.046,0.047,0.049,0.049,0.049,0.051,0.051,0.052,0.052,0.057,0.06,0.06,0.061,0.061,0.061,0.064,0.063
artificial.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.017,0.064,0.13,0.203,0.25,0.295,0.331,0.355,0.387,0.409,0.424,0.449,0.467,0.472,0.491,0.5,0.513,0.523,0.53,0.538,0.547,0.551
artificial.305,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.015,0.039,0.089,0.134,0.18,0.221,0.259,0.297,0.324,0.356,0.377,0.391,0.406,0.416,0.433,0.444,0.451,0.458,0.471,0.479,0.483,0.488,0.491
artificial.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.053,0.133,0.23,0.317,0.381,0.43,0.478,0.501,0.518,0.528,0.539,0.556,0.568,0.578,0.587,0.594,0.605,0.61,0.616,0.623,0.627,0.628
artificial.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.012,0.046,0.099,0.149,0.18,0.217,0.242,0.267,0.288,0.299,0.318,0.334,0.343,0.353,0.368,0.38,0.385,0.397,0.406,0.419,0.422,0.427
artificial.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.013,0.018,0.033,0.058,0.087,0.111,0.119,0.141,0.157,0.175,0.187,0.195,0.204,0.205,0.211,0.22,0.225,0.234,0.238,0.242,0.245
artificial.309,0.0,0.0,0.0,0.0,0.0,0.001,0.01,0.048,0.139,0.203,0.243,0.27,0.285,0.303,0.315,0.322,0.339,0.346,0.354,0.357,0.364,0.373,0.381,0.389,0.393,0.398,0.4,0.401,0.403,0.406
artificial.310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.004,0.004,0.006,0.006,0.008,0.008,0.009,0.01,0.009,0.01,0.01,0.01,0.01,0.01
artificial.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003
artificial.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.025,0.06,0.106,0.147,0.182,0.213,0.242,0.266,0.289,0.305,0.321,0.338,0.346,0.355,0.367,0.374,0.383,0.388,0.391,0.395,0.397
artificial.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.007,0.018,0.029,0.048,0.071,0.092,0.102,0.117,0.136,0.16,0.184,0.206,0.229,0.244,0.267,0.286,0.303,0.321,0.342,0.356,0.364
artificial.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.007,0.012,0.016,0.02,0.028,0.038,0.044,0.054,0.067,0.075,0.086,0.091,0.098,0.099,0.104,0.106,0.107,0.109,0.113
artificial.315,0.0,0.0,0.0,0.0,0.0,0.001,0.021,0.061,0.08,0.092,0.1,0.11,0.128,0.148,0.167,0.187,0.211,0.231,0.244,0.267,0.289,0.3,0.312,0.319,0.333,0.346,0.353,0.363,0.375,0.384
artificial.316,0.0,0.0,0.0,0.002,0.007,0.008,0.009,0.012,0.015,0.016,0.017,0.018,0.028,0.034,0.038,0.043,0.05,0.055,0.065,0.07,0.074,0.082,0.093,0.096,0.097,0.102,0.106,0.108,0.115,0.116
artificial.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.012,0.031,0.059,0.076,0.095,0.11,0.12,0.132,0.142,0.15,0.158,0.165,0.17,0.176,0.18,0.187,0.191,0.194,0.201
artificial.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.319,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.047,0.185,0.324,0.413,0.463,0.482,0.503,0.514,0.522,0.53,0.541,0.546,0.55,0.554,0.561,0.568,0.574,0.582,0.59,0.595,0.598,0.602,0.607
artificial.320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.004,0.006,0.009,0.012,0.013,0.014,0.016,0.018,0.019,0.021,0.023,0.025,0.025,0.028,0.029
artificial.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.004,0.01,0.023,0.035,0.052,0.068,0.091,0.112,0.129,0.137,0.158,0.172,0.184,0.199,0.212,0.23,0.237,0.25,0.262,0.266,0.273
artificial.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.004,0.005,0.007,0.009,0.01,0.012,0.014,0.015,0.018,0.017,0.017,0.02,0.022,0.024
