cytof,linear_fit,quadratic_fit,pval,a,b,class,pattern
DCs_MAPKAPK2_GMCSF,307.37034450574276,-306.0629440783919,0.8288072295587171,6.880331630674177e-6,7.331792502883718e-4,quadratic,acceleration/increase
DCs_NFkB_GMCSF,534.2934973598254,-532.446948639077,0.08636755906866815,-1.5213834005471815e-6,-3.2801243399947707e-4,quadratic,acceleration/decrease
DCs_ERK_GMCSF,643.2850837203883,-644.7458717283107,0.09259330103983558,-4.9965508348608945e-6,-5.817360303742172e-4,quadratic,acceleration/decrease
DCs_STAT6_GMCSF,432.211132996166,-430.36649775962553,0.1807447741056709,-2.1513330769251757e-6,-2.149594581555364e-5,quadratic,deceleration/increase
mDCs_CREB_GMCSF,320.1438626993161,-319.5676055658918,0.14359545996275958,-9.441997565248097e-6,-0.001248076051488925,quadratic,acceleration/decrease
mDCs_STAT5_GMCSF,1.1525819183675843,0.8113528364416629,0.5936943893073923,4.36197673374296e-6,7.578028181952386e-4,quadratic,acceleration/increase
mDCs_p38_GMCSF,430.63950612033403,-432.88368635422506,0.11787646024738584,-1.1226674032790049e-5,-0.0011689380002822092,quadratic,acceleration/decrease
mDCs_STAT1_GMCSF,281.1771346758261,-279.253799337239,0.18615616397591758,-2.5005184654639593e-6,6.605531685893173e-5,quadratic,deceleration/increase
mDCs_STAT3_GMCSF,41.86407558142446,39.864574024885,0.007415889988889732,-5.2668679046465356e-5,-0.003537393273329511,quadratic,deceleration/increase
mDCs_S6_GMCSF,417.3905000198754,-417.11583814021486,0.939161563241266,-7.512567132789669e-6,-7.606137065039678e-4,quadratic,acceleration/decrease
mDCs_IkB_GMCSF,593.0707873677228,-591.0709010344194,0.9497530656363031,-3.4048044476368665e-8,1.9048106676425668e-6,quadratic,deceleration/increase
mDCs_MAPKAPK2_GMCSF,174.70086641348317,-172.86031871705782,0.6510113505790407,5.141953252137387e-6,6.661996482830196e-4,quadratic,acceleration/increase
mDCs_NFkB_GMCSF,562.5888823526077,-560.6090455037089,0.5781052234035216,-5.019579324741217e-7,-1.0185280310485605e-4,quadratic,acceleration/decrease
mDCs_ERK_GMCSF,751.0868813623099,-751.2681203632333,0.1607635235336843,-2.775227677477906e-6,-3.3817392068953296e-4,quadratic,acceleration/decrease
mDCs_STAT6_GMCSF,306.2408353304084,-304.34413812903716,0.2045298078415533,-2.6698434481435372e-6,1.2135459493890997e-5,quadratic,deceleration/increase
pDCs_CREB_GMCSF,193.3709352689599,-196.88871438479143,0.020083129325546945,-2.8170913756907307e-5,-0.0033064550090382934,quadratic,acceleration/decrease
pDCs_STAT5_GMCSF,34.43478525811662,36.30974969976787,0.9257529157052486,-9.14343257439833e-6,-8.482284798209779e-4,linear,linear
pDCs_p38_GMCSF,478.22213246238465,-476.61165342233363,0.6040803615664644,-2.9209197544758493e-6,-3.5522685208412737e-4,quadratic,acceleration/decrease
pDCs_STAT1_GMCSF,343.8833245956662,-341.90649893455543,0.050370517252288596,-1.11557388653461e-6,2.688700905172914e-4,quadratic,deceleration/increase
pDCs_STAT3_GMCSF,121.56154014398095,120.33913363532488,0.016880277106480792,-6.174101637262734e-5,-0.004098027431795873,quadratic,deceleration/increase
pDCs_S6_GMCSF,193.74500827257663,-197.19678212322913,0.04192927099106744,-2.7970076458241974e-5,-0.003108467729309794,quadratic,acceleration/decrease
pDCs_IkB_GMCSF,345.1519313641906,-343.2503999564608,0.22983920701706925,-2.2895626671057473e-6,3.028868861225192e-6,quadratic,deceleration/increase
pDCs_MAPKAPK2_GMCSF,157.26799612959073,-155.50550713360985,0.10510674136705452,-6.650200956769935e-6,-0.0012482826562057899,quadratic,acceleration/decrease
pDCs_NFkB_GMCSF,264.33954217623256,-262.4443363343664,0.6370632930966487,3.092114337626452e-6,1.8957278273776335e-4,quadratic,deceleration/decrease
pDCs_ERK_GMCSF,153.96354982380348,-156.03215038937824,0.025323176885520167,-2.7652391924145267e-5,-0.0034289541221785265,quadratic,acceleration/decrease
pDCs_STAT6_GMCSF,141.63010341392794,-139.93188065877234,0.9455544365737816,-7.896375834924387e-6,-7.61491267540302e-4,quadratic,deceleration/increase
intMCs_CREB_GMCSF,304.4542089501564,-306.72403222422304,0.0092367165205255,-1.7147965780863374e-5,-0.0022163098285121895,quadratic,acceleration/decrease
intMCs_STAT5_GMCSF,3.8058855635722253,-2.0888298439934623,0.5877429091554294,-1.2105135192924027e-5,-8.818150584898487e-4,quadratic,deceleration/increase
intMCs_p38_GMCSF,424.1562242451377,-432.8295751576318,0.002532762723653871,-1.8000106954366788e-5,-0.0019762679670835546,quadratic,acceleration/decrease
intMCs_STAT1_GMCSF,188.81436622640015,-186.91103729835817,0.17803154848242536,-3.820102753181031e-6,5.628446353004156e-5,quadratic,deceleration/increase
intMCs_STAT3_GMCSF,65.94246517952857,63.9018632618699,0.01024699921612535,-5.735878541835215e-5,-0.003975549579816831,quadratic,deceleration/increase
intMCs_S6_GMCSF,321.1994962999255,-324.0370838478142,0.008420184953538837,-1.724534585168093e-5,-0.0021807619068117115,quadratic,acceleration/decrease
intMCs_IkB_GMCSF,653.1631152569174,-651.1636800972815,0.2438262915919185,6.212201517477471e-8,-7.421543287784782e-5,quadratic,deceleration/decrease
intMCs_MAPKAPK2_GMCSF,9.269959164324476,-8.583964838043585,0.7274317853510102,-2.5571847332074e-5,-0.0023445424716446108,quadratic,deceleration/increase
intMCs_NFkB_GMCSF,564.8414018958994,-562.899388581773,0.03500309789440499,-8.448196973759227e-7,-2.8051905106275864e-4,quadratic,acceleration/decrease
intMCs_ERK_GMCSF,86.3501975283986,-90.85182040557268,0.002912748017682955,-4.361648640310988e-5,-0.005409250184245475,quadratic,acceleration/decrease
intMCs_STAT6_GMCSF,111.50633878462351,-110.04356233390772,0.5390587402739659,-1.1643950770767675e-5,-9.036654341366524e-4,quadratic,deceleration/increase
CCR2posintMCs_CREB_GMCSF,278.7998978219147,-278.6912925891875,0.055825694230513014,-1.2481099349261083e-5,-0.0017058454011573453,quadratic,acceleration/decrease
CCR2posintMCs_STAT5_GMCSF,4.311805255757401,5.541689447710667,0.6268442073957499,-2.0502005440156776e-5,-0.0017446593851937703,linear,linear
CCR2posintMCs_p38_GMCSF,330.28979647853373,-335.8603128913053,0.014287611361820983,-2.0835127424262612e-5,-0.002287857379097963,quadratic,acceleration/decrease
CCR2posintMCs_STAT1_GMCSF,194.32213664604294,-192.42675272046193,0.17621973396150883,-3.901637555076852e-6,4.2011772987383074e-5,quadratic,deceleration/increase
CCR2posintMCs_STAT3_GMCSF,97.62692191313324,94.34639950865382,0.003403279277628092,-7.272612878154922e-5,-0.0051337309611855985,quadratic,deceleration/increase
CCR2posintMCs_S6_GMCSF,276.39467319795006,-280.6304842036238,0.006179581256523546,-2.2680871840237804e-5,-0.002752827276803384,quadratic,acceleration/decrease
CCR2posintMCs_IkB_GMCSF,550.7049973741315,-548.7100914298697,0.7032319087259062,2.6250317375812127e-7,6.308203738637285e-5,quadratic,acceleration/increase
CCR2posintMCs_MAPKAPK2_GMCSF,42.927349197612735,44.86780956305111,0.8600679941915312,-6.491382917714975e-6,-5.237398766295705e-4,linear,linear
CCR2posintMCs_NFkB_GMCSF,517.8183307754641,-516.0165209944877,0.006377790207702602,-1.826469377615969e-6,-4.806774121313313e-4,quadratic,acceleration/decrease
CCR2posintMCs_ERK_GMCSF,56.800322625302684,-60.60550767767364,0.005747883931960747,-4.5533003792493635e-5,-0.005631646302695919,quadratic,acceleration/decrease
CCR2posintMCs_STAT6_GMCSF,98.18181681570104,-97.05511830875774,0.5727668826199105,-1.551140336540107e-5,-0.0012996422911265148,quadratic,deceleration/increase
ncMCs_CREB_GMCSF,364.62371733898937,-362.95767171425905,8.402710948323962e-4,-3.949922118016452e-6,-0.0010067680046294413,quadratic,acceleration/decrease
ncMCs_STAT5_GMCSF,71.0703378794469,-69.31014923336107,0.19655165836635358,8.906560007925643e-6,0.0015086248053373535,quadratic,acceleration/increase
ncMCs_p38_GMCSF,599.4241817585313,-599.9997554272201,0.10100095574086757,-4.996358007833806e-6,-6.170201473760135e-4,quadratic,acceleration/decrease
ncMCs_STAT1_GMCSF,622.2375724042522,-620.3411316931839,0.1724031740664943,-9.323349532144502e-7,1.1490271893529604e-5,quadratic,deceleration/increase
ncMCs_STAT3_GMCSF,79.0392040651559,-78.27972139242334,0.33126843215055346,-1.9693218086167e-5,-0.0015095828293310457,quadratic,deceleration/increase
ncMCs_S6_GMCSF,235.22453836674336,-235.2110857011446,0.588621674377013,-1.4788505116660809e-5,-0.0016245826253658104,quadratic,acceleration/decrease
ncMCs_IkB_GMCSF,723.2467038689447,-721.2834124609049,0.9747245560816045,-3.9644595334735393e-7,-4.125654206696663e-5,quadratic,acceleration/decrease
ncMCs_MAPKAPK2_GMCSF,253.60410529108867,-253.42487572625174,0.04494969990470076,-1.3320330628794543e-5,-0.0018546014151524476,quadratic,acceleration/decrease
ncMCs_NFkB_GMCSF,497.014990146399,-496.3051603031684,0.023103026485626597,-4.985640443634646e-6,-7.625931596710355e-4,quadratic,acceleration/decrease
ncMCs_ERK_GMCSF,310.73834614256555,-313.74342341877656,0.003933609029487224,-1.8158767955401288e-5,-0.002352654054227449,quadratic,acceleration/decrease
ncMCs_STAT6_GMCSF,439.64129068126965,-438.896121273929,0.7653923965625858,-5.953501785933747e-6,-6.35487622689648e-4,quadratic,acceleration/decrease
CCR2negncMCs_CREB_GMCSF,370.1265739257133,-368.29577166342557,0.0012086083038932833,-2.7611834417654136e-6,-8.579822195519662e-4,quadratic,acceleration/decrease
CCR2negncMCs_STAT5_GMCSF,71.77165685937979,-70.09022469876503,0.17563762536795205,1.0240091598223122e-5,0.001670466176371769,quadratic,acceleration/increase
CCR2negncMCs_p38_GMCSF,601.8510700296259,-602.0966797145858,0.13298751011505983,-4.630294490100309e-6,-5.728427867660908e-4,quadratic,acceleration/decrease
CCR2negncMCs_STAT1_GMCSF,633.9453492399211,-632.0498188759079,0.17202253991135577,-9.005816119010658e-7,1.0748259416541892e-5,quadratic,deceleration/increase
CCR2negncMCs_STAT3_GMCSF,81.01216096281729,-80.31051545519905,0.340406340861066,-2.0013081452686667e-5,-0.0015529287354286497,quadratic,deceleration/increase
CCR2negncMCs_S6_GMCSF,233.3025197519968,-233.07535354183545,0.5818905293157584,-1.4065189970858751e-5,-0.0015561602153307667,quadratic,acceleration/decrease
CCR2negncMCs_IkB_GMCSF,723.7274945674494,-721.7460396250366,0.9654150200613247,-2.8133991381833796e-7,-2.5693607383420194e-5,quadratic,deceleration/increase
CCR2negncMCs_MAPKAPK2_GMCSF,251.7216310750204,-251.48858237679798,0.050028118975134046,-1.320577023913978e-5,-0.0018343390031701839,quadratic,acceleration/decrease
CCR2negncMCs_NFkB_GMCSF,497.5037535732399,-496.78237043224163,0.020858121121379733,-4.95528302995111e-6,-7.637443651363202e-4,quadratic,acceleration/decrease
CCR2negncMCs_ERK_GMCSF,310.85258782789924,-313.5278767792441,0.005116257647673106,-1.755323863919369e-5,-0.002282919885296775,quadratic,acceleration/decrease
CCR2negncMCs_STAT6_GMCSF,440.4751936702878,-439.58973966749033,0.8210309268624569,-5.596585550611813e-6,-5.896830236172634e-4,quadratic,acceleration/decrease
NK_CREB_GMCSF,792.0275000435287,-790.0281472160108,0.6283310171714226,4.185678314866523e-8,2.5156462152733086e-5,quadratic,acceleration/increase
NK_STAT5_GMCSF,277.2827152931216,-281.202187528369,0.002251527420804796,-2.204431566330062e-5,-0.0015811581101626664,quadratic,deceleration/increase
NK_p38_GMCSF,1094.3710521185146,-1092.4477167799275,0.18615616397591753,-1.662690042140169e-7,4.392269806788976e-6,quadratic,deceleration/increase
NK_STAT1_GMCSF,669.6709780413755,-667.7476427027883,0.1861561639759173,-6.849007228789852e-7,1.8092781513727958e-5,quadratic,deceleration/increase
NK_STAT3_GMCSF,175.83909089372622,-173.96935179563164,0.16659581503489235,-4.630129551732222e-6,7.251385407309115e-6,quadratic,deceleration/increase
NK_S6_GMCSF,803.7704064363538,-801.9255961543325,0.8629130139690779,-6.23125965562104e-7,-6.932711665324798e-5,quadratic,acceleration/decrease
NK_IkB_GMCSF,762.42877265746,-762.3284146554889,0.9994948792592074,2.494980567807544e-6,2.4880705528240927e-4,quadratic,deceleration/decrease
NK_MAPKAPK2_GMCSF,654.2989357693842,-655.4223301500244,0.17504766110689807,-4.578206318713477e-6,-5.01282360852259e-4,quadratic,acceleration/decrease
NK_NFkB_GMCSF,618.7075508768495,-617.3514166549354,0.2816965699608541,2.3501436709355987e-6,1.510516522954452e-4,quadratic,deceleration/decrease
NK_ERK_GMCSF,Inf,-Inf,NA,0,0,quadratic,acceleration/decrease
NK_STAT6_GMCSF,1184.0320448978807,-1184.0719279408906,0.045151956421011726,-6.340147818554914e-7,-3.897582443918709e-5,quadratic,deceleration/increase
CD56hiCD16negNK_CREB_GMCSF,549.5630991102433,-548.0864514225115,0.3474928567143377,2.6685653046009204e-6,3.575618244056099e-4,quadratic,acceleration/increase
CD56hiCD16negNK_STAT5_GMCSF,152.54736220539291,-154.00051833010272,0.03490449176879359,-2.5621941586596762e-5,-0.001883831754300752,quadratic,deceleration/increase
CD56hiCD16negNK_p38_GMCSF,2414.646404754286,-2412.7230694156983,0.18615616397591742,-2.039468310841898e-9,5.3875917077625635e-8,quadratic,deceleration/increase
CD56hiCD16negNK_STAT1_GMCSF,611.3716961722546,-609.4483608336675,0.18615616397591767,-8.318106553514652e-7,2.1973649530990524e-5,quadratic,deceleration/increase
CD56hiCD16negNK_STAT3_GMCSF,109.40233834147845,-107.93407361431775,0.10618292706716718,-1.1665957708750492e-5,-4.789438648249286e-4,quadratic,deceleration/increase
CD56hiCD16negNK_S6_GMCSF,406.0106339918881,-406.4970365917803,0.00174095443843512,9.355380120498103e-6,0.001445396615185994,quadratic,acceleration/increase
CD56hiCD16negNK_IkB_GMCSF,462.5628788968583,-460.72182033296303,0.023294337913798653,-1.966566858271683e-6,1.0126780187801031e-4,quadratic,deceleration/increase
CD56hiCD16negNK_MAPKAPK2_GMCSF,433.8499920346071,-432.15416322892673,0.26988695821569836,2.9930244070263483e-6,4.5652264013058613e-4,quadratic,acceleration/increase
CD56hiCD16negNK_NFkB_GMCSF,311.41276131544504,-313.95434772090846,0.1012042326704746,1.7271981598138036e-5,0.0016443767281217876,quadratic,deceleration/decrease
CD56hiCD16negNK_ERK_GMCSF,1400.0265022107749,-1398.297029504723,0.3154416062877466,-1.1271905759769985e-7,-1.6980858915511265e-5,quadratic,acceleration/decrease
CD56hiCD16negNK_STAT6_GMCSF,452.8125423669389,-454.84313108641516,0.00965997985852524,-1.0164676953121825e-5,-7.002913767572904e-4,quadratic,deceleration/increase
CD56loCD16negNK_CREB_GMCSF,773.0349115211488,-771.0594861396128,0.7817910839281412,2.7477453883960734e-7,4.0185542628879224e-5,quadratic,acceleration/increase
CD56loCD16negNK_STAT5_GMCSF,268.2686016933055,-272.1656632405032,0.0024541775766677315,-2.2674532336561446e-5,-0.0016328667271065947,quadratic,deceleration/increase
CD56loCD16negNK_p38_GMCSF,1076.7162223711748,-1074.7928870325877,0.18615616397591772,-1.7634748877162098e-7,4.658509588700335e-6,quadratic,deceleration/increase
CD56loCD16negNK_STAT1_GMCSF,676.7507443938174,-674.8274090552302,0.18615616397591758,-6.689268263416526e-7,1.7670804706990284e-5,quadratic,deceleration/increase
CD56loCD16negNK_STAT3_GMCSF,176.76105802268935,-174.8981195936826,0.16452871009372935,-4.734829548152206e-6,-2.3224175469280884e-6,quadratic,deceleration/increase
CD56loCD16negNK_S6_GMCSF,774.2079095307663,-774.2624727389631,0.2897021402127945,-2.4941760407485417e-6,-2.8010674695946506e-4,quadratic,acceleration/decrease
CD56loCD16negNK_IkB_GMCSF,741.1790512302092,-741.7709161619288,0.28077382748697666,3.124638604555591e-6,3.1055293977400283e-4,quadratic,deceleration/decrease
CD56loCD16negNK_MAPKAPK2_GMCSF,634.8216005435262,-636.1739419442539,0.08500935964487223,-5.059263251722766e-6,-5.98729471997519e-4,quadratic,acceleration/decrease
CD56loCD16negNK_NFkB_GMCSF,583.2326634932391,-582.0155350349648,0.9965944423951957,2.9160610901645743e-6,2.9039217459694405e-4,quadratic,deceleration/decrease
CD56loCD16negNK_ERK_GMCSF,Inf,-Inf,NA,0,0,quadratic,acceleration/decrease
CD56loCD16negNK_STAT6_GMCSF,1189.3480247147722,-1190.1172231064638,0.02467595316672122,-7.248558198839186e-7,-4.707619746180711e-5,quadratic,deceleration/increase
CD69negCD56loCD16negNK_CREB_GMCSF,745.6473957221239,-743.8214567171386,0.8064415928814181,8.00982682633233e-7,9.225936644619046e-5,quadratic,acceleration/increase
CD69negCD56loCD16negNK_STAT5_GMCSF,271.35912731477805,-275.35941452202906,0.0023378208923622084,-2.263384357398507e-5,-0.0016354505460574533,quadratic,deceleration/increase
CD69negCD56loCD16negNK_p38_GMCSF,1080.157634583865,-1078.234299245278,0.18615616397591767,-1.7433609952262832e-7,4.605375426324041e-6,quadratic,deceleration/increase
CD69negCD56loCD16negNK_STAT1_GMCSF,684.2707943446806,-682.3474590060933,0.18615616397591753,-6.523673629171105e-7,1.723335918573949e-5,quadratic,deceleration/increase
CD69negCD56loCD16negNK_STAT3_GMCSF,175.831468161767,-173.96350736016643,0.16595534387299407,-4.661731864795754e-6,4.8262070687586614e-6,quadratic,deceleration/increase
CD69negCD56loCD16negNK_S6_GMCSF,768.7059289844726,-768.4430669350486,0.5217758934964603,-2.3371076258344813e-6,-2.6305683415991124e-4,quadratic,acceleration/decrease
CD69negCD56loCD16negNK_IkB_GMCSF,736.6246613904192,-738.5069424116296,0.14511997905192714,3.87435645983827e-6,3.9864374632328747e-4,quadratic,acceleration/increase
CD69negCD56loCD16negNK_MAPKAPK2_GMCSF,625.3501401700033,-627.5990625905121,0.06157967769745498,-5.86972392427931e-6,-6.753492716376339e-4,quadratic,acceleration/decrease
CD69negCD56loCD16negNK_NFkB_GMCSF,586.2827372779605,-585.1947740526587,0.7931645852451209,3.1149329374481655e-6,3.3315144511193956e-4,quadratic,acceleration/increase
CD69negCD56loCD16negNK_ERK_GMCSF,Inf,-Inf,NA,0,0,quadratic,acceleration/decrease
CD69negCD56loCD16negNK_STAT6_GMCSF,1220.2640411323857,-1221.1474878815775,0.022548728122313528,-6.671025622929675e-7,-4.3617475126154355e-5,quadratic,deceleration/increase
CD69posCD56loCD16negNK_CREB_GMCSF,598.334105909884,-597.2390095072121,0.4947170231470378,-2.9805931449023836e-6,-2.4072594817362456e-4,quadratic,deceleration/increase
CD69posCD56loCD16negNK_STAT5_GMCSF,219.19105398458677,-223.85086207321498,0.002074702457710957,-2.8343282774210066e-5,-0.0021117880705443536,quadratic,deceleration/increase
CD69posCD56loCD16negNK_p38_GMCSF,1061.4437589239574,-1059.5204235853703,0.18615616397591753,-1.8555746678242217e-7,4.9018063386222475e-6,quadratic,deceleration/increase
CD69posCD56loCD16negNK_STAT1_GMCSF,645.6051197899928,-643.6817844514057,0.1861561639759174,-7.421069907512451e-7,1.9603979372415955e-5,quadratic,deceleration/increase
CD69posCD56loCD16negNK_STAT3_GMCSF,183.30181445262482,-181.60574516781142,0.1531009812184478,-6.896747457646436e-6,-2.1514813321396766e-4,quadratic,deceleration/increase
CD69posCD56loCD16negNK_S6_GMCSF,421.62623737825993,-419.76206049200925,0.3357065020787692,-2.083797823226746e-6,-3.5137735387157125e-4,quadratic,acceleration/decrease
CD69posCD56loCD16negNK_IkB_GMCSF,483.5680843650584,-481.6170622419845,0.8333521956687481,1.0180323129513429e-6,7.601681480970186e-5,quadratic,deceleration/decrease
CD69posCD56loCD16negNK_MAPKAPK2_GMCSF,365.3007657169312,-364.12610958713105,0.34732186038577983,-6.1905159995725235e-6,-7.863887156372773e-4,quadratic,acceleration/decrease
CD69posCD56loCD16negNK_NFkB_GMCSF,310.0650729019471,-308.30973218521837,0.09441790490000317,-4.055759123921377e-6,-7.674211553708971e-4,quadratic,acceleration/decrease
CD69posCD56loCD16negNK_ERK_GMCSF,1731.8213556623102,-1730.0338323813683,0.7567842852940858,3.30572895130387e-8,2.7109677405514335e-6,quadratic,deceleration/decrease
CD69posCD56loCD16negNK_STAT6_GMCSF,1009.8284018493601,-1011.7503543674226,0.010423110229264062,-1.566302867528802e-6,-1.0746826714427313e-4,quadratic,deceleration/increase
TCRgdposT_CREB_GMCSF,726.2376343445044,-727.2873925194044,0.21485368774860233,-3.55980193097915e-6,-3.390229938872446e-4,quadratic,deceleration/increase
TCRgdposT_STAT5_GMCSF,24.043277093859167,-26.29592850550597,0.007404483078215387,-4.3579909347353145e-5,-0.0029987477538121867,quadratic,deceleration/increase
TCRgdposT_p38_GMCSF,1483.4475102705715,-1481.5241749319841,0.18615616397591753,-4.5453301438267457e-8,1.2007238779706977e-6,quadratic,deceleration/increase
TCRgdposT_STAT1_GMCSF,382.53690965321744,-380.6135743146303,0.18615616397591742,-1.7835971216209895e-6,4.711665786298838e-5,quadratic,deceleration/increase
TCRgdposT_STAT3_GMCSF,87.2291350250104,-85.33860102570084,0.17378851176790222,-5.7031767023527895e-6,5.080249087142542e-5,quadratic,deceleration/increase
TCRgdposT_S6_GMCSF,685.3385311329264,-683.9086982098669,0.5424378559088966,1.7713031501020635e-6,1.389296803823645e-4,quadratic,deceleration/decrease
TCRgdposT_IkB_GMCSF,668.8722849802137,-666.8811778184569,0.9422146916112726,2.3391360875083281e-7,1.8588684721452608e-5,quadratic,deceleration/decrease
TCRgdposT_MAPKAPK2_GMCSF,735.7773723316992,-733.9233721860221,0.3588240680253266,-7.581536619939155e-7,-2.7569192831846468e-5,quadratic,deceleration/increase
TCRgdposT_NFkB_GMCSF,493.20044142371165,-491.4555518182365,0.4616945702860441,2.2492214618231244e-6,1.3783762493325296e-4,quadratic,deceleration/decrease
TCRgdposT_ERK_GMCSF,622.9624263655968,-620.9933249217185,0.17198631391705702,5.081006905366814e-7,1.5496729472057035e-4,quadratic,acceleration/increase
TCRgdposT_STAT6_GMCSF,382.9334417482118,-381.0124898424075,0.21195471731011528,-1.8087106245810844e-6,3.1701050119474116e-5,quadratic,deceleration/increase
CD4Tcells_CREB_GMCSF,1190.3141503677707,-1188.790736432319,0.4748455019033764,-3.0088678246924547e-7,-3.821746804950163e-5,quadratic,acceleration/decrease
CD4Tcells_STAT5_GMCSF,92.27576300116098,-92.56607691988135,0.01944475489024276,-2.5558921253534648e-5,-0.0014765728326067834,quadratic,deceleration/increase
CD4Tcells_p38_GMCSF,Inf,-Inf,NA,0,0,quadratic,acceleration/decrease
CD4Tcells_STAT1_GMCSF,349.8642331640493,-347.94089782546223,0.1861561639759176,-1.988819211549061e-6,5.253793763511572e-5,quadratic,deceleration/increase
CD4Tcells_STAT3_GMCSF,6.523357113566158,-8.174062427145365,0.009698961605405246,-4.284905919229046e-5,-0.0028384506172483945,quadratic,deceleration/increase
CD4Tcells_S6_GMCSF,806.1062044308088,-804.3348350170378,0.8633319035722934,7.503726232205944e-7,6.770350939282984e-5,quadratic,deceleration/decrease
CD4Tcells_IkB_GMCSF,643.3316291176043,-641.3491687843875,0.6314083579705432,3.5769559317477305e-7,1.5297582164501315e-6,quadratic,deceleration/decrease
CD4Tcells_MAPKAPK2_GMCSF,859.2527189860621,-858.6831743759551,0.1844111292316793,-1.5690630924019875e-6,-2.025551954876706e-4,quadratic,acceleration/decrease
CD4Tcells_NFkB_GMCSF,623.5999082816114,-624.9409575455458,0.1792655906484083,5.243337389615881e-6,5.535987799437398e-4,quadratic,acceleration/increase
CD4Tcells_ERK_GMCSF,823.572506987309,-821.6477431020696,0.36138325495826396,4.062084421797983e-7,7.615416186673665e-5,quadratic,acceleration/increase
CD4Tcells_STAT6_GMCSF,373.7214176714168,-372.13514518623356,0.2516213104852423,-4.264559498954458e-6,-2.2447586525304615e-4,quadratic,deceleration/increase
CD4posTnaive_CREB_GMCSF,1486.350281050298,-1485.8476439126666,0.7199851196765485,-1.9847313210927382e-7,-1.8254609852948667e-5,quadratic,deceleration/increase
CD4posTnaive_STAT5_GMCSF,148.8203708740392,-147.68086653473807,0.03797612128851255,-1.3006060727348979e-5,-5.239290151871953e-4,quadratic,deceleration/increase
CD4posTnaive_p38_GMCSF,Inf,-Inf,NA,0,0,quadratic,acceleration/decrease
CD4posTnaive_STAT1_GMCSF,375.07380065893955,-373.15046532035245,0.18615616397591753,-1.8285242302366874e-6,4.830348149022945e-5,quadratic,deceleration/increase
CD4posTnaive_STAT3_GMCSF,11.920862809165929,9.546115590188224,0.006480540251836228,-4.982053472178771e-5,-0.003429475692014496,quadratic,deceleration/increase
CD4posTnaive_S6_GMCSF,809.3212929705594,-807.4173239063063,0.48891563325663345,4.812348165654517e-7,1.9655903629341784e-5,quadratic,deceleration/decrease
CD4posTnaive_IkB_GMCSF,618.2280293230036,-616.5872396285234,0.7642573146514987,1.7590218718311041e-6,1.5219763074369704e-4,quadratic,deceleration/decrease
CD4posTnaive_MAPKAPK2_GMCSF,807.4533446522911,-806.7936845256602,0.1856253909658207,-1.8053571017866738e-6,-2.3465298064387805e-4,quadratic,acceleration/decrease
CD4posTnaive_NFkB_GMCSF,620.1049247704157,-619.9729825229983,0.3409169495743457,3.976345582454746e-6,4.6978907930888425e-4,quadratic,acceleration/increase
CD4posTnaive_ERK_GMCSF,788.663799425685,-788.7167145742637,0.3286836378774016,2.3758936428416217e-6,2.5718888722474207e-4,quadratic,acceleration/increase
CD4posTnaive_STAT6_GMCSF,393.9985516470593,-392.00661425813206,0.272650924271698,-5.567935996313528e-7,1.2398301074636466e-4,quadratic,deceleration/increase
CD4Tef_CREB_GMCSF,1661.6029033967386,-1659.7832179884392,0.5278199892220048,-3.848592221078446e-8,-2.3291462894027167e-6,quadratic,deceleration/increase
CD4Tef_STAT5_GMCSF,136.086830542801,-135.17354931935432,0.022036506265461102,-1.524404210653053e-5,-6.287387864654832e-4,quadratic,deceleration/increase
CD4Tef_p38_GMCSF,Inf,-Inf,NA,0,0,quadratic,acceleration/decrease
CD4Tef_STAT1_GMCSF,375.68473930532457,-373.76140396673753,0.18615616397591758,-1.8248042988783243e-6,4.820521337185204e-5,quadratic,deceleration/increase
CD4Tef_STAT3_GMCSF,0.01499943978509588,-2.2724637880254654,0.005281506987694235,-4.724033484236883e-5,-0.0031653649332730725,quadratic,deceleration/increase
CD4Tef_S6_GMCSF,691.520240903645,-689.6286381067816,0.08056095925432066,7.571571674988422e-7,-3.090029529559177e-5,quadratic,deceleration/decrease
CD4Tef_IkB_GMCSF,566.5530460479705,-564.5539930934714,0.8030142018539601,1.0736154094518839e-7,-1.2214729450000842e-5,quadratic,deceleration/decrease
CD4Tef_MAPKAPK2_GMCSF,656.4271474279185,-655.1404348417288,0.06726962804545329,-2.1810925877469607e-6,-3.427834669278365e-4,quadratic,acceleration/decrease
CD4Tef_NFkB_GMCSF,423.6810756363477,-425.64218577598666,0.14011638157165918,1.1105547699976548e-5,0.0011400365616622598,quadratic,acceleration/increase
CD4Tef_ERK_GMCSF,638.4210837456209,-636.4417593274261,0.43392472478920263,-3.947646562441653e-7,1.727167262493816e-5,quadratic,deceleration/increase
CD4Tef_STAT6_GMCSF,412.8985417065908,-410.89913491635457,0.6171591381968786,-1.4180952191565112e-7,6.253854232333886e-5,quadratic,deceleration/increase
CD62LposCD4Tnaive_CREB_GMCSF,1470.6270877899663,-1470.1100285782481,0.7559226284290796,-2.0814796785051534e-7,-1.9351771112666377e-5,quadratic,deceleration/increase
CD62LposCD4Tnaive_STAT5_GMCSF,152.46981042588874,-151.27733556424604,0.043439622922632815,-1.2448145660910649e-5,-4.984112516068694e-4,quadratic,deceleration/increase
CD62LposCD4Tnaive_p38_GMCSF,Inf,-Inf,NA,0,0,quadratic,acceleration/decrease
