,Fold selected features,Fold nb of features
Fold 10,"['CCL20', 'CRTAC1', 'FOSB', 'GNLY', 'HDGF', 'IL5RA', 'MDGA1', 'MZB1', 'NDRG1', 'PON3', 'TNFRSF8']",11
Fold 11,"['CCL7', 'CRTAC1', 'LGALS1', 'MZB1']",4
Fold 12,"['ADAMTS15', 'ADGRG1', 'AFP', 'AGRN', 'AHSP', 'AMBP', 'ANGPTL3', 'APEX1', 'ARID4B', 'ATF2', 'ATP6V1D', 'BAIAP2', 'C19orf12', 'CALB2', 'CCL15', 'CCL7', 'CD164', 'CD5', 'CD63', 'CD74', 'CDH5', 'CDHR1', 'CEACAM5', 'CES2', 'CHIT1', 'CLEC4G', 'CNTN5', 'CRH', 'CRTAC1', 'CTSL', 'DDX58', 'DKKL1', 'DPT', 'DPY30', 'DSG4', 'EDIL3', 'EPCAM', 'ERBB3', 'FABP1', 'FBP1', 'FCGR2A', 'FCGR2B', 'FCRLB', 'FGF21', 'FOSB', 'GDF15', 'GFRA2', 'GGT5', 'GHRHR', 'GPA33', 'GPKOW', 'ICAM1', 'IGFBPL1', 'IL13', 'IL16', 'IL1RAP', 'IL2RA', 'IL2RB', 'ISLR2', 'KCNIP4', 'KIR2DL3', 'KLK12', 'KRT5', 'LAIR1', 'LEP', 'LGALS1', 'LGALS9', 'LILRA5', 'LILRB1', 'LILRB2', 'LILRB5', 'LRIG1', 'LTBP2', 'LY9', 'LY96', 'MDGA1', 'MET', 'MSLN', 'MZB1', 'NCAM2', 'NEFL', 'NMNAT1', 'NOMO1', 'NPTN', 'NPY', 'NTRK3', 'PDCD1LG2', 'PLA2G7', 'PLAUR', 'PON3', 'PRKRA', 'PRSS8', 'PSIP1', 'RAB6B', 'RANGAP1', 'REN', 'S100A16', 'SCARB1', 'SDC1', 'SIRT5', 'SPINT1', 'SRP14', 'SSB', 'ST3GAL1', 'TCL1A', 'TDGF1', 'TFPI2', 'THBS2', 'THPO', 'TNC', 'TNFRSF11A', 'TNFRSF8', 'TNFSF12', 'TSLP', 'TYRO3', 'VWF']",116
Fold 13,"['CCL20', 'CRTAC1', 'FABP4', 'HLA-DRA', 'LGALS1', 'MZB1']",6
Fold 14,"['ACP6', 'ADAMTS13', 'ADAMTS15', 'ADAMTS16', 'AMY2B', 'AOC1', 'BAIAP2', 'CAMKK1', 'CCL19', 'CCL20', 'CD22', 'CD276', 'CDHR1', 'CHIT1', 'CLEC4G', 'CNDP1', 'CPA2', 'CRTAC1', 'CTSH', 'CTSS', 'CXCL8', 'DNER', 'DSG4', 'FCAR', 'FCN2', 'FCRL5', 'FOSB', 'GFOD2', 'GFRA2', 'GGH', 'GGT5', 'GH2', 'HLA-DRA', 'ICAM1', 'IFNLR1', 'IGF2R', 'IGFBPL1', 'IGSF3', 'IL11', 'IL17C', 'IL1A', 'IL2RA', 'IL5RA', 'JUN', 'KCNIP4', 'KLB', 'KLK10', 'LAMA4', 'LGALS1', 'LHB', 'LHPP', 'LILRB1', 'LRP11', 'LY96', 'MAGED1', 'MAPT', 'MARCO', 'MDGA1', 'MET', 'MILR1', 'MSR1', 'MUC13', 'MUC16', 'MZB1', 'NADK', 'NCLN', 'NINJ1', 'NOMO1', 'NRP1', 'PDCD5', 'PDGFC', 'PIGR', 'PON2', 'PRTG', 'S100A16', 'SDC1', 'SELE', 'SELPLG', 'SIGLEC7', 'SIGLEC9', 'SMOC2', 'SNX9', 'SOD2', 'TCN2', 'TDGF1', 'TFRC', 'THBD', 'TLR3', 'TMPRSS5', 'TNFRSF13B', 'TNFRSF4', 'TNFRSF8', 'TP53INP1', 'TSHB', 'WFIKKN1', 'XPNPEP2']",96
Fold 15,"['ANGPTL2', 'CCL20', 'CRTAC1', 'EGLN1', 'FCAR', 'FOSB', 'IGF2R', 'LGALS1', 'MZB1', 'PLAUR', 'PON3', 'TMSB10', 'TNFRSF8']",13
Fold 16,"['CCL20', 'CCL7', 'CES2', 'CRTAC1', 'CXCL8', 'FGF21', 'FOSB', 'GDF15', 'IL22RA1', 'LGALS1', 'MDGA1', 'MSLN', 'MUC13', 'MZB1', 'PON3', 'PRSS8']",16
Fold 17,"['CCL7', 'DSG4', 'MZB1', 'SDC1']",4
Fold 18,"['CDCP1', 'LGALS9', 'MZB1']",3
Fold 19,"['CCL20', 'CRTAC1', 'IL2RA', 'JUN', 'LGALS1', 'MAD1L1', 'MZB1']",7
Fold 20,"['CCL20', 'CRTAC1', 'LGALS1', 'MET', 'MZB1']",5
Fold 21,"['ADAMTS13', 'CCL20', 'CCL7', 'CRTAC1', 'CXCL8', 'FBP1', 'FOSB', 'IL22RA1', 'LGALS1', 'LILRB1', 'MDGA1', 'MSLN', 'MUC13', 'MZB1', 'NOMO1', 'PON3', 'SRP14', 'TFPI2', 'XPNPEP2']",19
Fold 22,"['BAIAP2', 'CCL20', 'CRTAC1', 'CXCL8', 'FABP4', 'GGT1', 'JUN', 'LGALS1', 'MZB1', 'PLAUR', 'PSIP1', 'TMSB10', 'TNFRSF8']",13
Fold 23,"['ACAN', 'ACP6', 'ADAM15', 'ADAMTS13', 'ADCYAP1R1', 'ADGRG2', 'AKR1C4', 'AMY2A', 'AMY2B', 'ANGPTL2', 'ANGPTL3', 'ANXA5', 'AOC1', 'C19orf12', 'CALB2', 'CCL15', 'CCL17', 'CCL20', 'CD63', 'CDH17', 'CDHR1', 'CES2', 'CHIT1', 'CLEC4G', 'CLPS', 'CLUL1', 'CPA1', 'CPA2', 'CRELD2', 'CRTAC1', 'CRX', 'CSF2RA', 'CTSF', 'CTSL', 'CTSS', 'CXCL8', 'DKK4', 'DKKL1', 'DLL1', 'DPT', 'DSG4', 'ECE1', 'ENPP7', 'ERBB3', 'EREG', 'FABP1', 'FABP9', 'FCAR', 'FCGR2A', 'FCN2', 'FCRL1', 'FGF21', 'FOSB', 'GFAP', 'GFOD2', 'GFRA2', 'GGT5', 'GLB1', 'GPA33', 'HBQ1', 'HCLS1', 'HDGF', 'HMBS', 'IFNGR1', 'IFNGR2', 'IGF2R', 'IKBKG', 'IL11', 'IL13', 'IL16', 'IL17C', 'IL22RA1', 'IL2RA', 'IL2RB', 'IL33', 'IL5RA', 'KCNIP4', 'KIR2DL3', 'KLB', 'KLK1', 'KLK14', 'LAMA4', 'LEP', 'LGALS9', 'LY96', 'LYPD1', 'LYPD8', 'MAPK9', 'MARCO', 'MDGA1', 'MET', 'MGMT', 'MME', 'MMP13', 'MSR1', 'MUC13', 'MUC16', 'MZB1', 'NCLN', 'NELL2', 'NOMO1', 'NPTN', 'NTRK3', 'PDGFC', 'PIGR', 'PKLR', 'PLA2G10', 'PM20D1', 'PODXL2', 'PON3', 'PPP1R2', 'PPP3R1', 'PPY', 'PRSS8', 'PTH1R', 'RANGAP1', 'RARRES1', 'SAMD9L', 'SCARB1', 'SCGN', 'SDC1', 'SERPINB9', 'SEZ6L2', 'SIGLEC9', 'SMOC2', 'SPINK1', 'SPINT1', 'SRP14', 'SSB', 'TDGF1', 'TFRC', 'THPO', 'TMPRSS5', 'TMSB10', 'TNC', 'TNFRSF13B', 'TNFRSF13C', 'TNFRSF8', 'TSHB', 'TSLP', 'TXLNA', 'WIF1', 'XPNPEP2', 'XRCC4']",144
Fold 24,"['ACE2', 'ADAM15', 'ADAMTS15', 'AMY2A', 'AMY2B', 'ATP6V1D', 'B4GAT1', 'BAIAP2', 'CAPG', 'CASP1', 'CCL15', 'CCL19', 'CCL20', 'CD276', 'CD5', 'CD63', 'CDH17', 'CDHR1', 'CDHR2', 'CEACAM5', 'CELA3A', 'CES2', 'CHIT1', 'COL6A3', 'CPA2', 'CRTAC1', 'CTSF', 'CTSH', 'DKKL1', 'DLL1', 'DPT', 'DSG4', 'EPCAM', 'EPHA10', 'ERBB4', 'FCGR2B', 'FOSB', 'GDF15', 'GFOD2', 'GFRA2', 'GGT1', 'GHRHR', 'GNLY', 'GPA33', 'GPC5', 'GZMA', 'HAVCR1', 'IFNGR2', 'IGF2R', 'IL10', 'IL13', 'IL17RB', 'IL1R1', 'IL1RAP', 'IL2RA', 'IL32', 'IL33', 'ISM1', 'KLK12', 'LAMA4', 'LGALS1', 'LGALS9', 'LILRA5', 'LRP11', 'LY9', 'MDGA1', 'MME', 'MSLN', 'MUC13', 'MZB1', 'NCLN', 'NINJ1', 'NPTN', 'NPY', 'NTF4', 'NXPH1', 'PCSK9', 'PDGFC', 'PDGFRA', 'PM20D1', 'PNLIPRP2', 'PPY', 'PRL', 'RANGAP1', 'RBP2', 'S100A11', 'SFTPD', 'SMOC2', 'SMPDL3A', 'SPINK6', 'SPINT1', 'SSB', 'STC2', 'TDGF1', 'THBS2', 'TIMP4', 'TLR3', 'TNC', 'TSHB', 'TYRO3', 'XPNPEP2']",101
Fold 25,"['CCL7', 'CRTAC1', 'MAD1L1', 'MZB1', 'SSB']",5
Fold 26,"['ACP5', 'ADAMTS13', 'ADAMTS15', 'ADGRG2', 'ADM', 'AHSP', 'AOC1', 'ASAH2', 'ATP5PO', 'BAIAP2', 'BST1', 'CA6', 'CALB2', 'CCL15', 'CCL17', 'CCL20', 'CD38', 'CD63', 'CDC27', 'CDHR1', 'CHIT1', 'CLEC4G', 'CNTN5', 'COL4A1', 'COL6A3', 'COLEC12', 'CPA2', 'CRIM1', 'CRTAC1', 'CTSF', 'CTSL', 'CXCL16', 'DKKL1', 'DPT', 'DSG4', 'FABP4', 'FBP1', 'FCN2', 'FGF21', 'GDF15', 'GFAP', 'GFOD2', 'GFRA2', 'GGT5', 'GLB1', 'GPC5', 'GRN', 'HBQ1', 'HDGF', 'HMBS', 'ICAM1', 'IL11', 'IL13', 'IL17C', 'IL22RA1', 'IL2RA', 'ISLR2', 'KCNIP4', 'KLK10', 'L1CAM', 'LAMA4', 'LGALS9', 'LILRA5', 'LILRB1', 'LRPAP1', 'LRRC25', 'LY96', 'LYPD1', 'MARCO', 'MDGA1', 'MET', 'MUC13', 'MZB1', 'NCLN', 'NDRG1', 'NEFL', 'NPDC1', 'NPTN', 'NPY', 'NRP2', 'NTRK3', 'PAEP', 'PDGFC', 'PKLR', 'PLA2G7', 'PLAUR', 'PODXL2', 'PON3', 'PPP3R1', 'PRKRA', 'PSIP1', 'RANGAP1', 'RBP2', 'RETN', 'S100A16', 'SCGN', 'SEZ6L2', 'SIGLEC9', 'SIRT5', 'SLC39A5', 'SMOC2', 'SPINT1', 'TFPI2', 'THBS2', 'THPO', 'TNC', 'TNFRSF11A', 'TNFRSF11B', 'TPT1', 'TSHB', 'TSLP', 'TSPAN1', 'XPNPEP2', 'XRCC4']",114
Fold 27,"['CCL20', 'CRTAC1', 'CTSH', 'CXCL13', 'CXCL8', 'FOSB', 'IGF2R', 'LGALS1', 'MDGA1', 'MSR1', 'MZB1', 'PON3', 'SIGLEC9', 'TNFRSF8']",14
Fold 28,"['CCL7', 'CRTAC1', 'LGALS9']",3
Fold 29,"['ADAM15', 'ADAMTS13', 'ADAMTS15', 'ANGPTL2', 'AOC1', 'APBB1IP', 'APEX1', 'B4GAT1', 'BAIAP2', 'CCL20', 'CD276', 'CD38', 'CD5', 'CD63', 'CDH17', 'CDHR1', 'CDHR2', 'CHIT1', 'CHL1', 'CLEC10A', 'COL6A3', 'CRTAC1', 'CXCL8', 'DKKL1', 'DNER', 'FABP4', 'FASLG', 'FCAR', 'FCN2', 'FCRL5', 'FGF21', 'FOSB', 'FUCA1', 'FUS', 'GDF2', 'GFOD2', 'GFRA2', 'GGT5', 'GNLY', 'GPA33', 'HCLS1', 'HDGF', 'HSPB1', 'ICAM1', 'ICAM4', 'IGF2R', 'IL11', 'IL16', 'IL17C', 'IL17RB', 'IL1A', 'IL22RA1', 'IL32', 'IL5RA', 'ISM1', 'KCNIP4', 'KIR2DL3', 'KLB', 'LAIR2', 'LILRA5', 'LRP11', 'LY96', 'LYPD1', 'MDGA1', 'MET', 'MGMT', 'MUC13', 'MZB1', 'NCLN', 'NFASC', 'NFATC3', 'NINJ1', 'NOMO1', 'NPTN', 'NRP1', 'PDGFC', 'PM20D1', 'PON3', 'PPY', 'PRL', 'PRSS8', 'PSIP1', 'RANGAP1', 'RARRES1', 'RASSF2', 'S100A11', 'S100A16', 'SCARB1', 'SCP2', 'SELE', 'SELPLG', 'SERPINB8', 'SIGLEC9', 'SMOC2', 'SMPDL3A', 'SPINT1', 'SRP14', 'TDGF1', 'TFRC', 'THBS2', 'TLR3', 'TMPRSS5', 'TNC', 'TNFRSF13B', 'TNFRSF4', 'TNFRSF8', 'TP53INP1', 'TPT1', 'VTCN1', 'XPNPEP2']",110
Fold 30,"['CCL20', 'CTSH', 'LGALS1', 'MDGA1', 'MUC13', 'MZB1', 'PON3']",7
Fold 31,"['ADAMTS13', 'ADAMTS15', 'ANGPTL2', 'AOC1', 'APEX1', 'BAIAP2', 'CCL14', 'CCL20', 'CD209', 'CD276', 'CD28', 'CD63', 'CDH5', 'CNTN5', 'COL9A1', 'COLEC12', 'CPE', 'CRTAC1', 'CTSH', 'DDR1', 'DKKL1', 'DSG4', 'EPCAM', 'FABP4', 'FBP1', 'FCAR', 'FCN2', 'FCRL5', 'FOSB', 'GCG', 'GFAP', 'GFOD2', 'GFRA1', 'GFRA2', 'GGH', 'GGT1', 'GPA33', 'GPC5', 'GPKOW', 'HBQ1', 'HCLS1', 'HDGF', 'ICAM1', 'IGF2R', 'IL13', 'IL16', 'IL17A', 'IL17C', 'IL1RAP', 'IL24', 'IL2RA', 'IL33', 'IL5', 'ISLR2', 'JCHAIN', 'KLK12', 'KLRD1', 'L1CAM', 'LGALS1', 'LILRB1', 'LRIG1', 'LRPAP1', 'LRRC25', 'LY96', 'LYPD1', 'MARCO', 'MDGA1', 'MMP12', 'MSTN', 'MZB1', 'NCLN', 'NOS1', 'NPTN', 'NPTXR', 'NTF4', 'PAEP', 'PDGFC', 'PDGFRA', 'PKLR', 'PLAUR', 'PON3', 'PRDX1', 'PSIP1', 'PSMA1', 'PSPN', 'PTPRM', 'RANGAP1', 'RASA1', 'S100A16', 'SCP2', 'SIGLEC9', 'SLC16A1', 'SLC39A5', 'SMOC2', 'SOST', 'SPINT1', 'SPP1', 'SRP14', 'SSB', 'SSC5D', 'TDGF1', 'TFPI2', 'THPO', 'TMSB10', 'TNFRSF13B', 'TNFRSF8', 'TPT1', 'TSHB', 'TXLNA', 'VWF', 'XCL1', 'XPNPEP2']",112
Fold 32,"['ADAM15', 'ADAMTS13', 'ADAMTS15', 'AMIGO2', 'ANG', 'ANXA3', 'AOC1', 'BRK1', 'CCL15', 'CCL20', 'CD177', 'CD74', 'CDH17', 'CEACAM3', 'CEACAM5', 'CES2', 'CHIT1', 'CLUL1', 'COL4A1', 'COL6A3', 'COLEC12', 'CPA2', 'CRTAC1', 'CTSF', 'CTSL', 'CXCL13', 'DKKL1', 'DLL1', 'ENPP7', 'ERBB4', 'FABP4', 'FASLG', 'FBP1', 'FCN2', 'FGF21', 'FOSB', 'FUCA1', 'GDF15', 'GFRA1', 'GFRA2', 'GNLY', 'GPA33', 'GPKOW', 'GRN', 'HCLS1', 'HDGF', 'HLA-DRA', 'HSP90B1', 'IFNGR2', 'IGF2R', 'IL16', 'IL22RA1', 'IL5', 'ISM1', 'KCNIP4', 'KIR2DL3', 'KLK1', 'KLK14', 'LAIR2', 'LAMA4', 'LAMP3', 'LGALS1', 'LGALS3', 'LGALS9', 'LILRA5', 'LRP11', 'MDGA1', 'MET', 'MMP13', 'MSLN', 'MUC13', 'MZB1', 'NCLN', 'NDRG1', 'NFATC3', 'NPTN', 'NTRK3', 'PCOLCE', 'PCSK9', 'PDGFC', 'PDGFRA', 'PM20D1', 'PODXL2', 'PPY', 'PRL', 'PRSS8', 'PSPN', 'PTH1R', 'PTPRM', 'RANGAP1', 'S100A16', 'SMOC2', 'SMPDL3A', 'SPINK1', 'SPINT1', 'SSB', 'TDGF1', 'TFPI2', 'THPO', 'TIGAR', 'TINAGL1', 'TMPRSS5', 'TMSB10', 'TNFRSF11B', 'TNFRSF13B', 'TNFRSF13C', 'TNFRSF4', 'TNFRSF8', 'VWF', 'XPNPEP2']",110
Fold 33,"['CCL7', 'CDCP1', 'CXCL8', 'FOSB', 'IGSF3', 'MDGA1', 'MZB1', 'PON3', 'SCLY', 'SDC1', 'THBS2', 'VWA1']",12
Fold 34,"['BAIAP2', 'CCL20', 'CRTAC1', 'CSTB', 'CXCL8', 'HLA-DRA', 'IGF2R', 'LGALS1', 'MSR1', 'MUC13', 'MZB1', 'NECTIN2', 'NINJ1', 'PIGR', 'PON3', 'XPNPEP2']",16
Fold 35,"['ACP5', 'ADAM15', 'ADAMTS13', 'ADAMTS15', 'ALPP', 'AMY2A', 'AMY2B', 'ANGPTL3', 'AOC1', 'BAIAP2', 'BSG', 'C19orf12', 'CALB2', 'CAMKK1', 'CCL20', 'CCL7', 'CD109', 'CD164', 'CD38', 'CD63', 'CDHR1', 'CES2', 'CHIT1', 'CHL1', 'CLUL1', 'CRTAC1', 'CSF2RA', 'CSTB', 'CTRB1', 'CXCL8', 'DKK4', 'DNER', 'DSG2', 'ERBB3', 'FABP4', 'FASLG', 'FCN2', 'FCRLB', 'FGF21', 'FOSB', 'GFRA2', 'GGT1', 'GGT5', 'HDGF', 'HLA-DRA', 'IGF2R', 'IL11', 'IL13', 'IL17C', 'IL1A', 'IL22RA1', 'IL2RB', 'KRT18', 'LAMA4', 'LGALS1', 'LTA', 'LYPD1', 'MDGA1', 'MET', 'MGMT', 'MSLN', 'MUC13', 'MZB1', 'NCLN', 'NFATC3', 'NOMO1', 'NPTN', 'NRP1', 'NRTN', 'PCOLCE', 'PDGFC', 'PM20D1', 'PODXL2', 'PON3', 'PPY', 'PRL', 'PSPN', 'PTH1R', 'RANGAP1', 'RARRES1', 'S100A16', 'SEZ6L2', 'SIGLEC9', 'SPINT1', 'SRP14', 'SSB', 'SUMF2', 'TDGF1', 'TFPI2', 'THPO', 'TLR3', 'TMPRSS5', 'TMSB10', 'TNFRSF11A', 'TNFRSF4', 'TNFRSF8', 'TP53INP1', 'WIF1', 'XPNPEP2']",99
Fold 36,"['ANGPTL2', 'CCL20', 'CCL7', 'CRTAC1', 'CTSH', 'FBP1', 'MZB1', 'PON3', 'SPINT1']",9
