,C'=' 0.010,C'=' 0.044,C'=' 0.078,C'=' 0.112,C'=' 0.147,C'=' 0.181,C'=' 0.215,C'=' 0.249,C'=' 0.283,C'=' 0.317,C'=' 0.351,C'=' 0.386,C'=' 0.420,C'=' 0.454,C'=' 0.488,C'=' 0.522,C'=' 0.556,C'=' 0.590,C'=' 0.624,C'=' 0.659,C'=' 0.693,C'=' 0.727,C'=' 0.761,C'=' 0.795,C'=' 0.829,C'=' 0.863,C'=' 0.898,C'=' 0.932,C'=' 0.966,C'=' 1.000
artificial.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.013,0.037,0.069,0.109,0.141,0.171,0.2,0.234,0.255,0.27,0.286,0.304,0.316,0.329,0.341,0.348,0.355,0.359,0.364,0.365
artificial.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
artificial.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.009,0.016,0.025,0.029,0.041,0.049,0.053,0.057,0.063,0.069,0.074,0.081,0.085,0.089,0.097,0.101,0.11
artificial.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.006,0.006,0.007,0.007,0.008,0.009,0.011,0.016,0.018,0.022,0.024,0.026,0.026,0.03,0.03,0.03,0.031,0.03
artificial.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.005,0.006,0.01,0.012,0.013,0.019,0.025,0.033,0.04,0.048,0.055,0.055,0.062
artificial.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.012,0.03,0.041,0.063,0.083,0.099,0.11,0.122,0.133,0.148,0.161,0.169,0.181,0.195,0.208,0.216
artificial.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.009,0.021,0.035,0.048,0.057,0.065,0.081,0.092,0.103,0.115,0.125,0.135,0.151,0.156,0.167,0.173,0.179,0.184
artificial.330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.006,0.008,0.01,0.01,0.011,0.012,0.012,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.013,0.013,0.013,0.014,0.014
artificial.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.004,0.004,0.007,0.007,0.008,0.011,0.014,0.014,0.016,0.02,0.022,0.024,0.024,0.025,0.024,0.026,0.026
artificial.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.004,0.005,0.007,0.01,0.012,0.014,0.016,0.021,0.022,0.024,0.026,0.029,0.033,0.035,0.036
artificial.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.009,0.016,0.035,0.057,0.111,0.175,0.236,0.283,0.312,0.333,0.357,0.371,0.388,0.4,0.417,0.429,0.435,0.444,0.447,0.455
artificial.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.034,0.099,0.168,0.265,0.335,0.404,0.458,0.5,0.535,0.565,0.594,0.61,0.628,0.645,0.657,0.673,0.685,0.696,0.7,0.71,0.72
artificial.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.016,0.038,0.072,0.121,0.168,0.201,0.239,0.272,0.294,0.316,0.335,0.352,0.372,0.392,0.408,0.424,0.431,0.438,0.444,0.457
artificial.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.014,0.073,0.206,0.418,0.531,0.618,0.661,0.692,0.702,0.711,0.716,0.722,0.726,0.728,0.733,0.735,0.738,0.741,0.741,0.741
artificial.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.036,0.111,0.214,0.346,0.461,0.548,0.606,0.647,0.684,0.72,0.745,0.765,0.778,0.783,0.801,0.811,0.82,0.823,0.833
artificial.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0.006,0.008
artificial.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.005,0.013,0.032,0.057,0.102,0.158,0.217,0.288,0.356,0.419,0.464,0.509,0.532,0.558,0.588,0.611,0.628,0.645,0.659,0.67
artificial.340,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.012,0.027,0.045,0.064,0.098,0.131,0.16,0.181,0.204,0.226,0.241,0.259,0.267,0.281,0.295,0.302,0.307,0.317,0.328,0.332,0.337,0.344,0.347
artificial.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.007,0.013,0.023,0.039,0.063,0.079,0.091,0.116,0.132,0.15,0.164,0.175,0.191,0.21,0.22,0.229,0.238,0.253,0.258
artificial.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.022,0.045,0.069,0.104,0.133,0.153,0.168,0.19,0.201,0.211,0.225,0.23,0.236,0.242,0.246,0.254,0.256,0.263,0.264
artificial.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.007,0.014,0.033,0.05,0.067,0.079,0.091,0.112,0.136,0.154,0.167,0.182,0.192,0.214,0.226,0.234,0.248,0.254,0.265,0.273
artificial.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.345,0.0,0.0,0.0,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.006,0.023,0.033,0.048,0.061,0.075,0.085,0.097,0.109,0.119,0.124,0.133,0.138,0.148,0.154,0.157,0.164,0.17,0.174
artificial.346,0.0,0.0,0.0,0.002,0.002,0.004,0.004,0.005,0.005,0.007,0.008,0.011,0.016,0.023,0.036,0.052,0.064,0.081,0.1,0.12,0.134,0.143,0.154,0.168,0.175,0.179,0.185,0.191,0.194,0.204
artificial.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.012,0.031,0.058,0.087,0.119,0.154,0.183,0.207,0.231,0.253,0.271,0.286,0.299,0.317,0.326,0.339,0.353,0.367,0.379
artificial.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.01,0.026,0.049,0.088,0.123,0.164,0.201,0.242,0.284,0.315,0.327,0.354,0.381,0.403,0.42,0.435,0.453,0.464,0.472
artificial.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.002,0.003,0.003
artificial.350,0.0,0.0,0.0,0.005,0.007,0.01,0.011,0.012,0.014,0.015,0.029,0.033,0.04,0.041,0.039,0.04,0.042,0.043,0.044,0.045,0.048,0.049,0.049,0.049,0.051,0.052,0.053,0.053,0.054,0.055
artificial.351,0.0,0.0,0.0,0.0,0.0,0.004,0.007,0.012,0.021,0.028,0.037,0.055,0.067,0.077,0.081,0.086,0.088,0.089,0.091,0.096,0.097,0.1,0.101,0.102,0.107,0.11,0.11,0.112,0.115,0.118
artificial.352,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.017,0.04,0.066,0.083,0.102,0.123,0.137,0.162,0.18,0.193,0.202,0.214,0.221,0.227,0.244,0.252,0.257,0.263
artificial.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.007,0.03,0.073,0.129,0.2,0.286,0.366,0.429,0.473,0.514,0.534,0.557,0.573,0.586,0.599,0.61,0.62,0.628,0.633,0.646
artificial.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.014,0.022,0.026,0.032,0.039,0.05,0.057,0.063,0.065,0.071,0.075,0.079,0.079,0.082,0.086,0.088,0.093,0.092,0.095,0.097
artificial.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.018,0.03,0.04,0.058,0.07,0.091,0.112,0.135,0.154,0.174,0.194,0.213,0.224,0.235,0.25,0.264,0.282,0.297,0.31
artificial.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.004,0.007,0.024,0.034,0.056,0.114,0.165,0.222,0.266,0.305,0.334,0.365,0.389,0.412,0.425,0.439,0.456,0.47,0.479
artificial.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.004,0.006,0.006,0.007,0.008,0.008,0.008,0.009,0.01,0.01,0.011,0.013,0.015
artificial.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.01,0.016,0.02,0.024,0.032,0.032,0.032,0.036,0.037,0.045,0.048,0.047,0.048,0.052,0.052,0.052,0.053,0.056,0.059,0.061
artificial.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0.003
artificial.360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.01,0.032,0.113,0.19,0.265,0.323,0.368,0.402,0.431,0.445,0.461,0.472,0.487,0.498,0.507,0.518,0.526,0.53,0.535,0.543
artificial.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.011,0.032,0.054,0.086,0.116,0.141,0.157,0.168,0.189,0.209,0.226,0.234,0.257,0.266,0.285,0.298,0.308,0.314,0.32
artificial.362,0.0,0.0,0.0,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.004,0.009,0.009,0.011,0.012,0.015,0.018,0.023,0.029,0.03,0.036,0.039,0.046,0.052,0.055,0.059,0.063,0.064,0.065
artificial.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.012,0.038,0.062,0.082,0.098,0.116,0.139,0.151,0.158,0.163,0.175,0.185,0.194,0.204,0.209
artificial.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.02,0.051,0.1,0.161,0.221,0.273,0.322,0.37,0.403,0.437,0.468,0.487,0.514,0.531,0.551,0.566,0.58,0.587,0.6
artificial.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.003,0.005,0.006,0.01,0.012,0.015,0.018,0.023,0.025,0.027,0.028,0.029,0.03,0.03
artificial.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.003,0.004,0.007,0.01,0.014,0.014,0.019,0.02,0.021,0.023,0.027,0.028,0.028,0.028,0.029,0.032,0.032,0.034
artificial.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.012,0.042,0.103,0.213,0.323,0.399,0.464,0.51,0.536,0.56,0.583,0.601,0.613,0.625,0.631,0.633,0.643,0.658,0.669,0.674,0.68
artificial.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.008,0.011,0.016,0.017,0.018,0.018,0.018,0.017,0.017,0.017,0.017,0.018,0.018
artificial.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.035,0.075,0.148,0.198,0.255,0.292,0.319,0.34,0.351,0.356,0.363,0.366,0.375,0.381,0.385,0.39,0.395,0.397,0.4
artificial.370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.009,0.019,0.029,0.05,0.075,0.135,0.196,0.245,0.296,0.324,0.35,0.367,0.383,0.391,0.401,0.411,0.42,0.427,0.432,0.439
artificial.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.003,0.006,0.012,0.02,0.027,0.037,0.041,0.046,0.051,0.057,0.063,0.068,0.07,0.077
artificial.372,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.019,0.123,0.328,0.474,0.532,0.582,0.616,0.648,0.67,0.699,0.72,0.737,0.754,0.767,0.779,0.798,0.806,0.811,0.818,0.826,0.83,0.837,0.841
artificial.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.014,0.041,0.092,0.155,0.202,0.254,0.297,0.348,0.384,0.416,0.452,0.488,0.517,0.541,0.563,0.582,0.6,0.616
artificial.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.003,0.003,0.003,0.003,0.003,0.003
artificial.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.014,0.019,0.025,0.037,0.04,0.049,0.056,0.061,0.069,0.076,0.082,0.087,0.091,0.097,0.104,0.111,0.112,0.12
artificial.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.03,0.103,0.212,0.328,0.396,0.44,0.476,0.513,0.543,0.576,0.598,0.614,0.642,0.657,0.669,0.684,0.698,0.715,0.728,0.746
artificial.377,0.0,0.0,0.0,0.014,0.016,0.018,0.02,0.021,0.024,0.038,0.053,0.061,0.076,0.099,0.127,0.155,0.2,0.227,0.259,0.286,0.311,0.336,0.357,0.383,0.402,0.424,0.438,0.447,0.46,0.467
artificial.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.006,0.017,0.033,0.047,0.06,0.075,0.092,0.108,0.121,0.129,0.142,0.148,0.164,0.172,0.18,0.187,0.196,0.205
artificial.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.147,0.284,0.396,0.472,0.527,0.566,0.604,0.637,0.665,0.689,0.71,0.726,0.743,0.755,0.768,0.781,0.792,0.798,0.805,0.809,0.816
artificial.380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.038,0.148,0.29,0.386,0.464,0.495,0.523,0.55,0.566,0.583,0.593,0.603,0.616,0.622,0.632,0.64,0.647,0.652,0.658,0.662,0.67
artificial.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.039,0.128,0.215,0.286,0.338,0.379,0.422,0.445,0.46,0.474,0.494,0.511,0.521,0.535,0.541,0.551,0.555,0.56,0.563,0.565
artificial.382,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.007,0.022,0.074,0.159,0.309,0.427,0.492,0.525,0.536,0.55,0.564,0.571,0.583,0.59,0.598,0.607,0.614,0.62,0.63,0.639,0.645,0.654,0.658
artificial.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.03,0.095,0.172,0.232,0.317,0.389,0.466,0.53,0.574,0.607,0.635,0.667,0.69,0.709,0.727,0.743,0.752,0.761,0.768,0.783,0.795
artificial.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.008,0.011,0.023,0.037,0.046,0.058,0.065,0.079,0.083,0.096,0.106,0.112,0.118,0.122,0.122,0.125,0.132
artificial.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.009,0.013,0.019,0.026,0.028,0.037,0.062,0.082,0.103,0.126,0.143,0.17,0.181,0.194,0.196,0.207,0.214,0.223,0.235,0.241
artificial.386,0.0,0.0,0.0,0.017,0.021,0.023,0.025,0.026,0.029,0.033,0.034,0.037,0.041,0.041,0.042,0.044,0.044,0.046,0.045,0.045,0.046,0.047,0.047,0.048,0.049,0.049,0.049,0.049,0.049,0.049
artificial.387,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.004,0.005,0.008,0.006,0.007,0.011,0.014,0.02,0.035,0.042,0.053,0.06,0.072,0.085,0.091,0.099,0.106,0.112,0.121,0.123
artificial.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.007,0.023,0.05,0.094,0.147,0.18,0.208,0.234,0.254,0.269,0.281,0.294,0.303,0.315,0.326,0.333,0.34,0.348
artificial.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.015,0.041,0.097,0.144,0.193,0.227,0.25,0.27,0.293,0.309,0.328,0.341,0.357,0.365,0.371,0.379,0.383,0.389,0.391,0.395
artificial.390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.008,0.011,0.013,0.016,0.019,0.021,0.026,0.028,0.028,0.028,0.03,0.031,0.033,0.035,0.036,0.037
artificial.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.018,0.035,0.049,0.079,0.111,0.129,0.147,0.17,0.183,0.199,0.213,0.218,0.227,0.237
artificial.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.009,0.013,0.018,0.02,0.029,0.035,0.039,0.05,0.057,0.064,0.068,0.074,0.081,0.087,0.094,0.101
artificial.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.004,0.006,0.008,0.008,0.008,0.009,0.011,0.012,0.014,0.014,0.014,0.016,0.018,0.018
artificial.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.395,0.0,0.0,0.0,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006
artificial.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.03,0.091,0.166,0.225,0.295,0.346,0.388,0.416,0.445,0.463,0.473,0.482,0.491,0.499,0.505,0.51,0.516,0.526,0.533,0.54,0.543
artificial.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.021,0.081,0.166,0.232,0.304,0.349,0.391,0.426,0.448,0.473,0.488,0.499,0.52,0.531,0.539,0.551,0.558,0.564,0.569,0.574,0.576,0.58
artificial.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.003,0.004,0.004,0.007,0.023,0.053,0.081,0.122,0.158,0.194,0.222,0.253,0.275,0.295,0.312,0.331,0.351,0.363,0.38,0.386,0.393
artificial.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.007,0.016,0.021,0.033,0.038,0.047,0.058,0.063,0.071,0.08,0.088,0.091,0.096,0.1,0.107,0.112,0.114,0.123,0.126
artificial.400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.011,0.025,0.041,0.065,0.079,0.111,0.136,0.167,0.195,0.235,0.258,0.278,0.297,0.315,0.331,0.339,0.356,0.368,0.381
artificial.401,0.0,0.0,0.0,0.0,0.0,0.004,0.006,0.011,0.013,0.015,0.029,0.096,0.171,0.217,0.249,0.291,0.323,0.348,0.361,0.377,0.386,0.397,0.403,0.407,0.41,0.415,0.419,0.42,0.426,0.429
artificial.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.009,0.039,0.086,0.135,0.181,0.222,0.247,0.274,0.297,0.321,0.339,0.354,0.369,0.378,0.396,0.417,0.433,0.439,0.45,0.46
artificial.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.006,0.007,0.01,0.011,0.011,0.014,0.017,0.02,0.02,0.02,0.021,0.021,0.023,0.025,0.024,0.025,0.023,0.023
artificial.404,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.005,0.005,0.012,0.025,0.057,0.117,0.182,0.239,0.28,0.32,0.354,0.382,0.404,0.416,0.431,0.444,0.458,0.465,0.472,0.481,0.49,0.497,0.501
artificial.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.008,0.016,0.024,0.039,0.055,0.068,0.081,0.092,0.105,0.109,0.124,0.131,0.14,0.147,0.154,0.158
artificial.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.013,0.029,0.056,0.089,0.133,0.171,0.21,0.253,0.288,0.338,0.367,0.397,0.426,0.443,0.453,0.473,0.488,0.513,0.526,0.538
artificial.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.021,0.04,0.083,0.122,0.141,0.169,0.196,0.216,0.225,0.24,0.251,0.264,0.275,0.28,0.288,0.298,0.302,0.311
artificial.408,0.0,0.0,0.0,0.0,0.0,0.003,0.068,0.264,0.449,0.497,0.539,0.615,0.698,0.735,0.777,0.805,0.818,0.827,0.844,0.851,0.856,0.861,0.863,0.867,0.87,0.872,0.878,0.881,0.881,0.882
artificial.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.018,0.074,0.149,0.255,0.321,0.374,0.413,0.452,0.478,0.496,0.509,0.521,0.533,0.548,0.554,0.56,0.565,0.571,0.58,0.586
artificial.410,0.0,0.0,0.0,0.002,0.002,0.002,0.002,0.002,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
artificial.411,0.0,0.0,0.0,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
artificial.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.011,0.013,0.025,0.035,0.042,0.048,0.051,0.056,0.057,0.06,0.059,0.064,0.066,0.068,0.071,0.073,0.074,0.076
artificial.413,0.0,0.0,0.0,0.007,0.011,0.013,0.018,0.019,0.019,0.021,0.022,0.022,0.022,0.022,0.022,0.023,0.025,0.027,0.03,0.031,0.037,0.043,0.047,0.048,0.051,0.052,0.054,0.057,0.059,0.06
artificial.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.003,0.003,0.006,0.008,0.009,0.013,0.014,0.019,0.02,0.024,0.025,0.027,0.029,0.029
artificial.415,0.0,0.0,0.0,0.0,0.032,0.14,0.222,0.274,0.301,0.328,0.375,0.44,0.513,0.595,0.659,0.721,0.766,0.788,0.811,0.836,0.851,0.867,0.876,0.882,0.89,0.895,0.902,0.905,0.907,0.91
artificial.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.008,0.02,0.027,0.04,0.054,0.068,0.087,0.103,0.118,0.137,0.146,0.155,0.166,0.178,0.194,0.199,0.207,0.215
artificial.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.013,0.063,0.142,0.263,0.361,0.429,0.474,0.495,0.505,0.512,0.522,0.526,0.532,0.535,0.538,0.541,0.542,0.543,0.544,0.544
artificial.420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.017,0.057,0.136,0.224,0.332,0.429,0.496,0.543,0.571,0.596,0.619,0.646,0.661,0.674,0.688,0.708,0.714,0.716,0.725
artificial.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.003,0.005,0.005,0.007
artificial.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.007,0.012,0.024,0.04,0.051,0.067,0.069,0.069,0.072,0.072,0.075,0.078,0.078,0.077,0.079,0.08,0.082,0.082,0.084
artificial.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.002,0.004,0.004,0.006,0.006,0.006,0.006,0.007,0.007,0.007,0.007
artificial.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.01,0.059,0.138,0.24,0.339,0.439,0.501,0.573,0.622,0.662,0.685,0.708,0.73,0.745,0.754,0.765,0.77,0.778,0.782,0.784,0.786
artificial.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.073,0.205,0.36,0.449,0.494,0.542,0.584,0.61,0.63,0.647,0.658,0.675,0.688,0.694,0.702,0.71,0.717,0.724,0.73,0.736,0.741
artificial.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.013,0.023,0.037,0.056,0.081,0.106,0.134,0.159,0.177,0.199,0.219,0.235,0.248,0.264,0.276,0.288,0.308,0.318,0.326,0.331
artificial.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.014,0.05,0.111,0.172,0.25,0.3,0.341,0.371,0.397,0.42,0.442,0.457,0.47,0.486,0.492,0.496,0.501,0.51
artificial.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.002,0.004,0.004,0.005,0.006,0.006,0.006,0.007,0.008,0.008,0.009,0.009,0.009
artificial.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.008,0.01,0.014,0.015,0.021,0.024,0.027,0.029,0.032,0.034,0.038,0.043,0.051,0.054,0.058,0.06,0.061,0.063,0.064,0.065
artificial.430,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.067,0.239,0.434,0.564,0.666,0.718,0.749,0.769,0.778,0.78,0.781,0.783,0.785,0.786,0.786,0.787,0.789,0.791,0.791,0.79,0.791,0.792
