,Mann-Whitney U-test,p-value
mDC_STAT5,64.0,0.3074894566186813
CD8Trm_CREB,64.0,0.3074894566186813
gdTcells_p38,59.5,0.33046445910149613
CD8Tcm_p38,59.5,0.33046445910149613
CCR2nncMC_ERK,37.0,0.3382669600566697
CD8Tem_STAT5,37.0,0.3447042220069576
CD62LnAgedNeutrophils_NFkB,63.0,0.3447042220069576
CD56dimCD16pNKcells_S6,63.0,0.3447042220069576
CD62LpImmatureNeutrophils_CREB,63.0,0.3447042220069576
MDSC_Frequency,63.0,0.3447042220069576
CD56dimCD16pNKcells_CREB,63.0,0.3447042220069576
gdTcells_IkB,63.0,0.3447042220069576
Tregnaive_Frequency,63.0,0.3447042220069576
CD4Tnaive_IkB,63.0,0.3447042220069576
CD41hiCD61hiPLT_IkB,63.0,0.3447042220069576
CCR2pcMC_STAT6,63.0,0.3447042220069576
CD4Trm_NFkB,63.0,0.3447042220069576
CD62LnAgedNeutrophils_STAT1,45.0,0.36812025069351895
Bcells_STAT3,45.0,0.36812025069351895
Th1mem_STAT1,55.0,0.36812025069351895
CD4Tnaive_p38,55.0,0.36812025069351895
CD56dimCD16pNKcells_STAT6,55.0,0.36812025069351895
Bcells_STAT6,55.0,0.36812025069351895
MDSC_p38,62.0,0.3846730627355087
CD8Tem_S6,62.0,0.3846730627355087
Th1mem_Frequency,38.0,0.3846730627355087
CCR2nncMC_IkB,62.0,0.3846730627355087
CD4Tem_STAT5,38.0,0.3846730627355087
CD8Tnaive_ERK,38.0,0.3846730627355087
Th1mem_NFkB,62.0,0.3846730627355087
NKT_MAPKAPK2,38.0,0.3846730627355087
CCR2pcMC_Frequency,62.0,0.3846730627355087
CD62LnAgedNeutrophils_STAT5,62.0,0.3846730627355087
CD4Tcm_CREB,62.0,0.3846730627355087
NKT_STAT6,62.0,0.3846730627355087
CD8Tem_CREB,62.0,0.3846730627355087
CD56brightCD16nNKcells_STAT6,58.5,0.38701255487244757
CD56brightCD16nNKcells_ERK,39.0,0.42117760459372156
pDC_STAT3,61.0,0.4273553138978077
Bcells_IkB,61.0,0.4273553138978077
Tregmem_STAT3,61.0,0.4273553138978077
CD8Tnaive_Frequency,39.0,0.4273553138978077
CD4Tcm_ERK,39.0,0.4273553138978077
CD62LpImmatureNeutrophils_STAT5,60.0,0.47267559351158717
CD8Tnaive_S6,60.0,0.47267559351158717
gdTcells_MAPKAPK2,40.0,0.47267559351158717
gdTcells_STAT6,60.0,0.47267559351158717
Th1naive_Frequency,60.0,0.47267559351158717
CD4Tem_IkB,60.0,0.47267559351158717
gdTcells_STAT3,41.0,0.5005351170229524
CD62LpImmatureNeutrophils_NFkB,59.0,0.5067895090472385
MDSC_S6,59.0,0.5205228832757727
MDSC_IkB,59.0,0.5205228832757727
CD8Tnaive_MAPKAPK2,59.0,0.5205228832757727
CCR2pcMC_S6,59.0,0.5205228832757727
CD62LnAgedNeutrophils_CREB,59.0,0.5205228832757727
CD8Tnaive_IkB,59.0,0.5205228832757727
mDC_CREB,59.0,0.5205228832757727
CD56dimCD16pNKcells_STAT5,59.0,0.5205228832757727
Bcells_p38,58.0,0.522232153437141
CD61pCD41pPLT_MAPKAPK2,42.5,0.5503419241063289
pDC_STAT6,58.0,0.570605503511469
CD8Tcm_MAPKAPK2,58.0,0.5707503880581739
Th1mem_MAPKAPK2,58.0,0.5707503880581739
mDC_S6,42.0,0.5707503880581739
CD4Tem_CREB,58.0,0.5707503880581739
Bcells_Frequency,42.0,0.5707503880581739
Tregmem_STAT5,58.0,0.5707503880581739
intMC_NFkB,58.0,0.5707503880581739
Tregmem_CREB,58.0,0.5707503880581739
CD8Tnaive_CREB,58.0,0.5707503880581739
mDC_NFkB,58.0,0.5707503880581739
Tregmem_STAT6,42.0,0.5707503880581739
mDC_IkB,42.0,0.5707503880581739
pDC_MAPKAPK2,42.0,0.5707503880581739
CD8Tnaive_STAT6,42.0,0.5707503880581739
CD8Tem_p38,55.0,0.5842485531772132
CD4Tem_p38,55.0,0.5842485531772132
Bcells_STAT5,57.0,0.6064533744042402
CD62LnAgedNeutrophils_S6,57.0,0.6231762238821174
CD8Tem_ERK,43.0,0.6231762238821174
CCR2pcMC_ERK,57.0,0.6231762238821174
pDC_Frequency,57.0,0.6231762238821174
CD8Tcm_STAT6,57.0,0.6231762238821174
CD8Tcm_IkB,57.0,0.6231762238821174
NKT_STAT5,57.0,0.6231762238821174
CD62LpImmatureNeutrophils_S6,57.0,0.6231762238821174
Tregmem_ERK,43.0,0.6231762238821174
CD4Tcm_STAT3,57.0,0.6231762238821174
CD8Tcm_Frequency,43.0,0.6231762238821174
Th1mem_S6,57.0,0.6231762238821174
CD61pCD41pPLT_STAT6,45.0,0.6548256938652379
intMC_MAPKAPK2,44.0,0.6775849579524755
CD8Trm_IkB,56.0,0.6775849579524755
CD8Trm_MAPKAPK2,44.0,0.6775849579524755
CD56brightCD16nNKcells_MAPKAPK2,56.0,0.6775849579524755
Tregmem_MAPKAPK2,56.0,0.6775849579524755
CD4Tem_STAT6,56.0,0.6775849579524755
CD8Tem_STAT6,56.0,0.6775849579524755
CD62LnAgedNeutrophils_MAPKAPK2,56.0,0.6775849579524755
pDC_NFkB,56.0,0.6775849579524755
Th1mem_STAT5,56.0,0.6775849579524755
CD4Trm_STAT5,56.0,0.6775849579524755
Bcells_MAPKAPK2,44.0,0.6775849579524755
CCR2pcMC_IkB,56.0,0.6775849579524755
CD4Trm_S6,44.0,0.6775849579524755
Th1mem_IkB,44.0,0.6775849579524755
Bcells_ERK,55.5,0.7016915527767031
CD8Tcm_STAT3,55.0,0.731782863391611
CD56dimCD16pNKcells_ERK,45.0,0.731782863391611
CD56brightCD16nNKcells_S6,45.0,0.7337299956962472
Tregmem_IkB,45.0,0.7337299956962472
CD4Tcm_STAT5,45.0,0.7337299956962472
CD56brightCD16nNKcells_STAT5,45.0,0.7337299956962472
intMC_ERK,45.0,0.7337299956962472
gdTcells_S6,45.0,0.7337299956962472
CCR2nncMC_MAPKAPK2,45.0,0.7337299956962472
CD61pCD41pPLT_NFkB,54.0,0.7910295772981756
pDC_CREB,54.0,0.7913367801006604
pDC_STAT5,54.0,0.7913367801006604
CCR2nncMC_CREB,54.0,0.7913367801006604
CCR2nncMC_STAT3,54.0,0.7913367801006604
intMC_IkB,54.0,0.7913367801006604
CD8Trm_STAT6,54.0,0.7913367801006604
CD4Tcm_Frequency,54.0,0.7913367801006604
CD4Tem_ERK,46.0,0.7913367801006604
CD4Tnaive_STAT6,46.0,0.7913367801006604
CD4Trm_STAT6,46.0,0.7913367801006604
CD4Trm_IkB,54.0,0.7913367801006604
CD56dimCD16pNKcells_Frequency,54.0,0.7913367801006604
CD62LpImmatureNeutrophils_p38,54.0,0.7913367801006604
CD4Tcm_MAPKAPK2,46.0,0.7913367801006604
CD61pCD41pPLT_IkB,46.0,0.7913367801006604
CD8Trm_ERK,46.0,0.7913367801006604
CD62LnAgedNeutrophils_STAT3,54.0,0.7913367801006604
CD56brightCD16nNKcells_STAT3,53.0,0.8361159243984188
pDC_p38,47.0,0.8468876804079128
mDC_ERK,47.0,0.8468876804079128
CD61pCD41pPLT_CREB,53.0,0.8500510248972775
CCR2pcMC_STAT3,47.0,0.8501067391385259
CD4Trm_Frequency,47.0,0.8501067391385259
mDC_MAPKAPK2,47.0,0.8501067391385259
gdTcells_STAT5,47.0,0.8501067391385259
CD62LpImmatureNeutrophils_STAT3,53.0,0.8501067391385259
CD62LnAgedNeutrophils_IkB,47.0,0.8501067391385259
pDC_IkB,47.0,0.8501067391385259
mDC_p38,53.0,0.8501067391385259
CD62LnAgedNeutrophils_STAT6,53.0,0.8501067391385259
mDC_STAT3,47.0,0.8501067391385259
Th1mem_p38,48.0,0.9090383244564332
CD4Tnaive_MAPKAPK2,52.0,0.9097218891455553
CCR2pcMC_STAT5,48.0,0.9097218891455553
CD62LnAgedNeutrophils_ERK,52.0,0.9097218891455553
CD4Tnaive_ERK,48.0,0.9097218891455553
Th1mem_STAT6,52.0,0.9097218891455553
CD4Tnaive_STAT3,52.0,0.9097218891455553
CD4Tnaive_STAT5,48.0,0.9097218891455553
CD8Tcm_ERK,52.0,0.9097218891455553
gdTcells_ERK,52.0,0.9097218891455553
CCR2nncMC_STAT5,48.0,0.9097218891455553
CD4Tcm_STAT6,52.0,0.9097218891455553
gdTcells_Frequency,48.0,0.9097218891455553
intMC_STAT5,52.0,0.9097218891455553
CD8Tem_STAT3,48.5,0.9257469149907165
CD61pCD41pPLT_STAT3,51.0,0.96839101645673
CD4Trm_STAT3,51.0,0.9691947874250506
CD56brightCD16nNKcells_Frequency,51.0,0.9698499769931556
MDSC_STAT3,49.0,0.9698499769931556
CD4Tem_MAPKAPK2,51.0,0.9698499769931556
CD8Trm_STAT5,51.0,0.9698499769931556
pDC_S6,51.0,0.9698499769931556
NKT_Frequency,49.0,0.9698499769931556
CD8Tem_MAPKAPK2,49.0,0.9698499769931556
CD8Tnaive_STAT5,49.0,0.9698499769931556
intMC_S6,51.0,0.9698499769931556
CD56dimCD16pNKcells_MAPKAPK2,51.0,0.9698499769931556
CD4Tcm_STAT1,50.0,1.0
Th1mem_STAT3,50.5,1.0
CD56dimCD16pNKcells_STAT1,50.0,1.0
intMC_STAT3,50.0,1.0
CD4Trm_STAT1,50.0,1.0
CD56dimCD16pNKcells_STAT3,50.0,1.0
CD4Trm_CREB,50.0,1.0
CD61pCD41pPLT_STAT1,50.0,1.0
intMC_STAT1,50.0,1.0
Bcells_STAT1,50.0,1.0
CD41hiCD61hiPLT_STAT1,50.0,1.0
CD56brightCD16nNKcells_NFkB,50.0,1.0
CD4Tcm_IkB,50.0,1.0
Tregmem_STAT1,50.0,1.0
CD56brightCD16nNKcells_p38,50.5,1.0
CCR2pcMC_STAT1,50.0,1.0
CD4Tnaive_Frequency,50.0,1.0
MDSC_STAT1,50.0,1.0
CD8Tcm_STAT1,50.0,1.0
CCR2nncMC_S6,50.0,1.0
CD4Tnaive_STAT1,50.0,1.0
CD8Tcm_STAT5,50.0,1.0
CCR2nncMC_STAT1,50.0,1.0
NKT_STAT1,50.0,1.0
gdTcells_STAT1,50.0,1.0
CD8Tem_STAT1,50.0,1.0
CD62LpImmatureNeutrophils_STAT6,50.0,1.0
CD62LpImmatureNeutrophils_ERK,50.0,1.0
CD62LpImmatureNeutrophils_IkB,50.0,1.0
CD62LpImmatureNeutrophils_STAT1,50.0,1.0
CD4Tem_STAT1,50.0,1.0
pDC_STAT1,50.0,1.0
CD8Tnaive_STAT1,50.0,1.0
mDC_STAT1,50.0,1.0
CD62LnAgedNeutrophils_Frequency,50.0,1.0
CCR2pcMC_MAPKAPK2,50.0,1.0
CD56brightCD16nNKcells_STAT1,50.0,1.0
CD8Trm_STAT1,50.0,1.0
CD41hiCD61hiPLT_Frequency,,
CD61pCD41pPLT_Frequency,,
Th1naive_CREB,,
Th1naive_STAT5,,
Th1naive_p38,,
Th1naive_STAT1,,
Th1naive_STAT3,,
Th1naive_S6,,
Th1naive_IkB,,
Th1naive_NFkB,,
Th1naive_ERK,,
Th1naive_STAT6,,
Th1naive_MAPKAPK2,,
Tregnaive_CREB,,
Tregnaive_STAT5,,
Tregnaive_p38,,
Tregnaive_STAT1,,
Tregnaive_STAT3,,
Tregnaive_S6,,
Tregnaive_IkB,,
Tregnaive_NFkB,,
Tregnaive_ERK,,
Tregnaive_STAT6,,
Tregnaive_MAPKAPK2,,
