,C'=' 0.010,C'=' 0.044,C'=' 0.078,C'=' 0.112,C'=' 0.147,C'=' 0.181,C'=' 0.215,C'=' 0.249,C'=' 0.283,C'=' 0.317,C'=' 0.351,C'=' 0.386,C'=' 0.420,C'=' 0.454,C'=' 0.488,C'=' 0.522,C'=' 0.556,C'=' 0.590,C'=' 0.624,C'=' 0.659,C'=' 0.693,C'=' 0.727,C'=' 0.761,C'=' 0.795,C'=' 0.829,C'=' 0.863,C'=' 0.898,C'=' 0.932,C'=' 0.966,C'=' 1.000
artificial.317,0.0,0.0,0.0,0.0,0.005,0.018,0.031,0.049,0.066,0.085,0.092,0.116,0.134,0.157,0.177,0.197,0.216,0.228,0.244,0.258,0.269,0.28,0.292,0.302,0.314,0.321,0.328,0.329,0.336,0.339
artificial.318,0.0,0.0,0.0,0.0,0.0,0.004,0.008,0.014,0.021,0.026,0.035,0.04,0.044,0.051,0.063,0.069,0.075,0.077,0.077,0.081,0.085,0.086,0.087,0.091,0.09,0.093,0.089,0.094,0.094,0.095
artificial.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.025,0.047,0.063,0.083,0.092,0.104,0.109,0.117,0.119,0.123,0.124,0.126,0.127,0.13,0.131,0.137,0.14,0.142,0.143,0.144,0.147
artificial.320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.012,0.024,0.032,0.041,0.055,0.071,0.082,0.086,0.095,0.103,0.106,0.111,0.113,0.116,0.116,0.121,0.122,0.126,0.125,0.126,0.13
artificial.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.009,0.033,0.072,0.122,0.167,0.211,0.243,0.263,0.284,0.302,0.322,0.329,0.341,0.35,0.364,0.375,0.384,0.394,0.402,0.408,0.419
artificial.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.003,0.002,0.003,0.003,0.003,0.003,0.005,0.006,0.007,0.007,0.008,0.009,0.011
artificial.323,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.021,0.063,0.142,0.224,0.319,0.366,0.401,0.44,0.469,0.499,0.524,0.554,0.577,0.585,0.595,0.605,0.607,0.611,0.626,0.63,0.635,0.64,0.646
artificial.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.005,0.005,0.01,0.011,0.011,0.015,0.019,0.02,0.024,0.024,0.024,0.025,0.025,0.025,0.029,0.03,0.031,0.037,0.037,0.037,0.037
artificial.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.017,0.037,0.058,0.073,0.08,0.098,0.108,0.123,0.13,0.136,0.148,0.157,0.164,0.174,0.183,0.189,0.196,0.207,0.213,0.217
artificial.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.013,0.035,0.062,0.104,0.147,0.186,0.221,0.249,0.269,0.281,0.29,0.306,0.316,0.329,0.333,0.337,0.34,0.349,0.348,0.349,0.357
artificial.327,0.0,0.0,0.0,0.0,0.0,0.003,0.005,0.022,0.069,0.167,0.305,0.433,0.544,0.616,0.657,0.696,0.727,0.747,0.762,0.785,0.802,0.817,0.829,0.838,0.852,0.856,0.863,0.867,0.872,0.876
artificial.328,0.0,0.0,0.0,0.0,0.0,0.003,0.025,0.09,0.14,0.198,0.296,0.395,0.484,0.55,0.586,0.625,0.652,0.666,0.685,0.696,0.704,0.714,0.722,0.731,0.739,0.743,0.748,0.752,0.755,0.755
artificial.329,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.004,0.014,0.046,0.125,0.206,0.31,0.37,0.404,0.428,0.448,0.456,0.464,0.474,0.48,0.484,0.492,0.494,0.497,0.498,0.502,0.507,0.511
artificial.330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.005,0.009,0.009,0.009,0.01,0.01,0.011,0.011,0.012,0.012,0.012,0.012,0.014,0.014,0.015,0.015,0.015,0.016,0.017,0.017,0.018
artificial.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.028,0.039,0.052,0.065,0.078,0.083,0.096,0.105,0.108,0.114,0.12,0.124,0.13,0.14,0.143,0.146,0.15
artificial.332,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.011,0.041,0.089,0.143,0.198,0.25,0.295,0.339,0.372,0.406,0.438,0.467,0.499,0.517,0.537,0.558,0.572,0.595,0.604,0.614,0.625,0.636,0.64
artificial.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.008,0.022,0.037,0.058,0.077,0.097,0.12,0.142,0.161,0.167,0.175,0.192,0.207,0.22,0.234,0.244,0.248,0.259,0.271
artificial.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.014,0.04,0.069,0.086,0.108,0.117,0.129,0.143,0.153,0.16,0.17,0.181,0.189,0.196,0.204,0.209,0.22,0.224,0.228,0.235,0.24,0.241
artificial.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.008,0.019,0.043,0.091,0.14,0.188,0.252,0.296,0.338,0.369,0.414,0.435,0.453,0.47,0.489,0.499,0.518,0.528,0.544,0.558,0.565
artificial.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.033,0.086,0.158,0.217,0.267,0.332,0.37,0.41,0.449,0.489,0.528,0.561,0.588,0.602,0.623,0.645,0.663,0.676,0.685,0.694,0.705,0.715
artificial.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.02,0.038,0.058,0.078,0.105,0.137,0.169,0.194,0.22,0.241,0.272,0.298,0.323,0.352,0.372,0.386,0.397,0.411,0.43,0.447
artificial.338,0.0,0.0,0.0,0.0,0.003,0.007,0.009,0.013,0.02,0.029,0.034,0.035,0.035,0.038,0.038,0.036,0.043,0.042,0.045,0.044,0.047,0.049,0.048,0.053,0.054,0.054,0.057,0.059,0.06,0.062
artificial.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.011,0.04,0.093,0.188,0.289,0.365,0.425,0.459,0.497,0.515,0.533,0.55,0.563,0.581,0.594,0.608,0.619,0.639,0.65,0.657,0.666
artificial.340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.016,0.041,0.067,0.09,0.116,0.13,0.143,0.156,0.163,0.167,0.172,0.177,0.187,0.191,0.194,0.195,0.199,0.203,0.206,0.207,0.211,0.212
artificial.341,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.02,0.064,0.125,0.224,0.317,0.407,0.459,0.516,0.561,0.588,0.61,0.62,0.634,0.645,0.656,0.665,0.673,0.683,0.695,0.695,0.7,0.701
artificial.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.009,0.036,0.063,0.084,0.113,0.143,0.166,0.193,0.21,0.231,0.252,0.263,0.273,0.284,0.294,0.304,0.316,0.325,0.332,0.338
artificial.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.016,0.036,0.054,0.085,0.117,0.155,0.189,0.22,0.265,0.304,0.337,0.363,0.385,0.41,0.432,0.445,0.463,0.474,0.483,0.498
artificial.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.004,0.004,0.007,0.01,0.014,0.015,0.017,0.021,0.028,0.033,0.037,0.045,0.047,0.057,0.057,0.065,0.071,0.073,0.075,0.076,0.077
artificial.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.004,0.005,0.006,0.009,0.011,0.012,0.013,0.02,0.022,0.022,0.024,0.025,0.026,0.026,0.029,0.035,0.035,0.035,0.038,0.039
artificial.347,0.0,0.0,0.0,0.0,0.0,0.002,0.007,0.03,0.074,0.164,0.27,0.339,0.384,0.409,0.428,0.444,0.465,0.488,0.502,0.513,0.532,0.542,0.554,0.565,0.573,0.585,0.591,0.596,0.594,0.602
artificial.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.015,0.027,0.06,0.109,0.155,0.182,0.219,0.243,0.252,0.26,0.269,0.278,0.284,0.294,0.301,0.304,0.306,0.314,0.32,0.326,0.331
artificial.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.004,0.005
artificial.350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.008,0.014,0.017,0.022,0.027,0.034,0.039,0.046,0.051,0.054,0.06,0.066,0.071,0.078,0.082,0.087,0.091,0.095,0.096,0.101
artificial.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.009,0.011,0.018,0.022,0.028,0.03,0.031,0.031,0.037,0.037,0.039,0.042,0.043,0.045,0.049,0.049,0.054
artificial.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.025,0.06,0.117,0.174,0.224,0.259,0.293,0.314,0.329,0.35,0.36,0.361,0.366,0.376,0.382,0.385,0.391,0.396,0.402,0.403,0.406
artificial.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.028,0.054,0.068,0.078,0.09,0.099,0.111,0.119,0.125,0.129,0.134,0.139,0.142,0.147,0.149,0.154,0.155,0.161,0.165,0.168,0.171
artificial.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.011,0.024,0.036,0.053,0.064,0.078,0.086,0.098,0.115,0.128,0.15,0.163,0.179,0.19,0.199,0.209,0.22,0.231,0.243,0.253
artificial.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.008,0.021,0.048,0.071,0.104,0.143,0.179,0.199,0.231,0.248,0.267,0.283,0.295,0.307,0.315,0.325,0.338,0.347,0.363,0.372,0.383,0.393
artificial.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.002,0.003,0.003,0.004,0.005,0.009,0.013,0.016,0.018,0.019,0.02,0.021,0.022,0.021,0.022,0.025
artificial.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.01,0.016,0.024,0.029,0.035,0.039,0.044,0.05,0.054,0.058,0.061,0.065,0.068,0.068,0.072,0.072,0.074,0.076
artificial.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.003,0.003,0.003,0.005,0.005,0.006,0.006,0.007,0.008,0.009,0.01
artificial.360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.013,0.028,0.047,0.068,0.091,0.109,0.124,0.137,0.151,0.171,0.2,0.218,0.243,0.263,0.279,0.289,0.299,0.313,0.325,0.341
artificial.361,0.0,0.0,0.0,0.0,0.0,0.003,0.023,0.061,0.067,0.072,0.086,0.119,0.154,0.185,0.214,0.228,0.257,0.276,0.297,0.315,0.333,0.341,0.357,0.359,0.367,0.376,0.383,0.389,0.391,0.395
artificial.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.003,0.003,0.007,0.008,0.008,0.011,0.012,0.015,0.017,0.018,0.018,0.019,0.019,0.02
artificial.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.009,0.017,0.021,0.019,0.028,0.035,0.045,0.055,0.069,0.077,0.084,0.088,0.093,0.101,0.105,0.11,0.113,0.119,0.125,0.129
artificial.364,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.017,0.044,0.069,0.123,0.19,0.257,0.307,0.359,0.406,0.439,0.469,0.51,0.542,0.57,0.597,0.623,0.653,0.672,0.691,0.704,0.71,0.722,0.729
artificial.365,0.0,0.0,0.0,0.0,0.0,0.002,0.007,0.02,0.034,0.05,0.068,0.093,0.121,0.139,0.155,0.167,0.179,0.19,0.197,0.201,0.209,0.214,0.226,0.23,0.234,0.239,0.244,0.25,0.254,0.257
artificial.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.002,0.003,0.004,0.004,0.005,0.006,0.008,0.009,0.01,0.012,0.013,0.017,0.019,0.025,0.025,0.025
artificial.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.009,0.023,0.036,0.043,0.053,0.064,0.068,0.076,0.085,0.091,0.1,0.104,0.112,0.119,0.128,0.133,0.136,0.143,0.153,0.157
artificial.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.003,0.006,0.007,0.01,0.011,0.012,0.013,0.014,0.015,0.017,0.018,0.02,0.02,0.02,0.021,0.021,0.022
artificial.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.035,0.089,0.154,0.206,0.242,0.266,0.293,0.305,0.319,0.328,0.339,0.357,0.362,0.372,0.377,0.386,0.391,0.397,0.403,0.407,0.415,0.417
artificial.370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.015,0.055,0.098,0.143,0.191,0.222,0.255,0.263,0.28,0.289,0.294,0.3,0.305,0.304,0.308,0.313,0.32,0.327,0.327,0.324,0.329,0.33
artificial.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.017,0.039,0.057,0.086,0.098,0.115,0.123,0.146,0.167,0.196,0.217,0.246,0.261,0.269,0.276,0.283,0.296,0.3,0.308,0.315,0.317
artificial.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.02,0.033,0.057,0.086,0.124,0.159,0.195,0.236,0.269,0.296,0.315,0.331,0.347,0.367,0.39,0.406,0.42,0.432,0.441,0.449
artificial.373,0.0,0.0,0.0,0.0,0.002,0.008,0.062,0.148,0.237,0.311,0.364,0.432,0.48,0.543,0.595,0.621,0.654,0.682,0.703,0.734,0.749,0.76,0.767,0.772,0.779,0.785,0.793,0.801,0.807,0.81
artificial.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.011,0.021,0.032,0.044,0.051,0.056,0.06,0.062,0.062,0.063,0.066,0.069,0.071,0.073,0.072,0.073,0.071
artificial.375,0.0,0.0,0.0,0.0,0.0,0.001,0.014,0.037,0.061,0.091,0.118,0.147,0.176,0.193,0.206,0.226,0.246,0.269,0.283,0.295,0.307,0.314,0.325,0.332,0.339,0.346,0.352,0.366,0.374,0.379
artificial.376,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.025,0.068,0.161,0.254,0.356,0.464,0.541,0.622,0.706,0.769,0.807,0.834,0.859,0.873,0.887,0.897,0.904,0.915,0.917,0.921,0.929,0.93
artificial.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.004,0.005,0.008,0.017,0.027,0.036,0.043,0.051,0.059,0.066,0.072,0.078,0.087,0.09,0.099,0.108,0.122,0.13,0.133,0.141,0.152
artificial.378,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.024,0.032,0.042,0.049,0.05,0.048,0.051,0.055,0.057,0.058,0.059,0.059,0.059,0.059,0.059,0.058,0.059,0.059,0.059,0.059,0.06,0.062,0.064
artificial.379,0.0,0.0,0.0,0.0,0.0,0.002,0.032,0.121,0.2,0.248,0.267,0.282,0.303,0.32,0.337,0.352,0.369,0.385,0.397,0.407,0.425,0.434,0.443,0.453,0.462,0.469,0.474,0.481,0.488,0.493
artificial.380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.01,0.013,0.027,0.041,0.054,0.066,0.085,0.102,0.112,0.132,0.149,0.161,0.172,0.192,0.203,0.211,0.219,0.228,0.24,0.25
artificial.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.004,0.004,0.004,0.004,0.005,0.006,0.006,0.007,0.008,0.008
artificial.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.003,0.004,0.009,0.017,0.025,0.038,0.049,0.067,0.086,0.101,0.111,0.122,0.142,0.153,0.164,0.174,0.178,0.189,0.193
artificial.383,0.0,0.0,0.0,0.0,0.0,0.003,0.058,0.239,0.419,0.525,0.577,0.648,0.702,0.741,0.774,0.813,0.839,0.854,0.863,0.872,0.876,0.88,0.885,0.891,0.891,0.891,0.892,0.893,0.893,0.899
artificial.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.009,0.017,0.021,0.023,0.027,0.026,0.023,0.024,0.024,0.024,0.022,0.022,0.021,0.022,0.022,0.022,0.022,0.021,0.022,0.022,0.019,0.02
artificial.385,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.007,0.008,0.009,0.012,0.017,0.022,0.025,0.027,0.032,0.036,0.038,0.04,0.042,0.044,0.047,0.052,0.056,0.061,0.061,0.063,0.064,0.067,0.072
artificial.386,0.0,0.0,0.0,0.0,0.004,0.006,0.006,0.007,0.008,0.007,0.008,0.015,0.021,0.029,0.03,0.037,0.039,0.042,0.056,0.06,0.062,0.065,0.07,0.073,0.074,0.074,0.074,0.079,0.081,0.083
artificial.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.005,0.018,0.041,0.089,0.136,0.183,0.223,0.253,0.276,0.303,0.319,0.335,0.35,0.366,0.375,0.384,0.392,0.4,0.4,0.401,0.412
artificial.388,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.075,0.219,0.384,0.493,0.546,0.57,0.586,0.598,0.607,0.617,0.63,0.637,0.644,0.651,0.656,0.659,0.664,0.669,0.676,0.677,0.681,0.684,0.686
artificial.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.008,0.01,0.016,0.024,0.03,0.036,0.035,0.035,0.037,0.037,0.036,0.035,0.037,0.033,0.034,0.034,0.034,0.036,0.037,0.037,0.037
artificial.390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.004,0.006,0.006,0.008,0.008,0.01,0.011,0.013,0.013,0.015,0.017,0.016,0.016,0.016,0.016,0.016,0.017,0.017,0.017,0.018
artificial.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.028,0.055,0.082,0.104,0.146,0.181,0.209,0.245,0.269,0.286,0.307,0.322,0.341,0.357,0.371,0.381,0.39,0.404,0.411,0.425,0.433
artificial.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.005,0.006,0.016,0.029,0.037,0.048,0.057,0.071,0.083,0.093,0.098,0.103,0.108,0.113,0.118,0.122,0.129,0.133,0.137,0.137,0.138,0.14
artificial.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.007,0.014,0.03,0.042,0.06,0.077,0.101,0.114,0.122,0.132,0.137,0.147,0.153,0.161,0.167,0.175,0.177,0.181,0.188,0.194,0.198
artificial.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.008,0.013,0.014,0.016,0.017,0.015,0.014,0.013,0.011,0.012,0.011,0.011,0.009,0.008,0.008,0.008,0.008,0.008,0.009
artificial.395,0.0,0.0,0.01,0.025,0.044,0.063,0.066,0.066,0.067,0.068,0.068,0.066,0.066,0.062,0.059,0.061,0.063,0.063,0.067,0.066,0.067,0.066,0.067,0.068,0.068,0.069,0.068,0.07,0.071,0.071
artificial.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.025,0.098,0.201,0.333,0.476,0.562,0.604,0.646,0.665,0.69,0.716,0.73,0.739,0.744,0.758,0.765,0.775,0.779,0.788,0.794,0.803
artificial.397,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.06,0.222,0.376,0.438,0.465,0.485,0.495,0.503,0.511,0.518,0.526,0.543,0.552,0.561,0.568,0.574,0.581,0.585,0.591,0.593,0.6,0.608,0.612
artificial.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.015,0.025,0.042,0.067,0.089,0.115,0.14,0.167,0.188,0.204,0.22,0.235,0.246,0.255,0.262,0.269,0.28,0.29,0.294,0.305,0.313
artificial.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.029,0.084,0.141,0.179,0.215,0.251,0.278,0.303,0.317,0.328,0.34,0.352,0.362,0.374,0.384,0.392,0.403,0.41,0.413
artificial.400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.025,0.058,0.105,0.148,0.18,0.212,0.255,0.286,0.312,0.332,0.346,0.36,0.379,0.389,0.414,0.422,0.43,0.448,0.456,0.462,0.469
artificial.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.003,0.007,0.018,0.02,0.03,0.034,0.048,0.057,0.068,0.08,0.088,0.094,0.101,0.103,0.104,0.112,0.118,0.123,0.129
artificial.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.129,0.181,0.215,0.237,0.258,0.267,0.279,0.29,0.298,0.308,0.313,0.323,0.329,0.336,0.344,0.353,0.358,0.371,0.38,0.388
artificial.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.008,0.029,0.047,0.073,0.098,0.116,0.135,0.144,0.152,0.167,0.175,0.183,0.188,0.2,0.208,0.213,0.219,0.223,0.231,0.236,0.244,0.251
artificial.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.005,0.01,0.017,0.03,0.04,0.052,0.071,0.081,0.092,0.104,0.116,0.134,0.143,0.155,0.166,0.175,0.183,0.194
artificial.405,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.008,0.018,0.053,0.119,0.18,0.235,0.277,0.307,0.32,0.335,0.351,0.357,0.367,0.372,0.376,0.377,0.38,0.387,0.388,0.391,0.393,0.393
artificial.406,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.023,0.047,0.081,0.136,0.206,0.286,0.345,0.42,0.496,0.539,0.576,0.61,0.634,0.657,0.672,0.688,0.698,0.706,0.708,0.715,0.719,0.734,0.742
artificial.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.022,0.051,0.075,0.093,0.111,0.132,0.145,0.157,0.168,0.177,0.192,0.205,0.213,0.221,0.229,0.238,0.24,0.24,0.245,0.249
artificial.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.009,0.035,0.067,0.101,0.13,0.155,0.184,0.204,0.215,0.23,0.238,0.253,0.271,0.285,0.293,0.301,0.305,0.313,0.317,0.324,0.334
artificial.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.012,0.023,0.049,0.081,0.132,0.183,0.224,0.259,0.29,0.313,0.334,0.343,0.368,0.383,0.396,0.404,0.419,0.435,0.444,0.447,0.459,0.463
artificial.410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.005,0.005,0.006
artificial.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
artificial.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.03,0.059,0.093,0.121,0.143,0.165,0.184,0.197,0.218,0.234,0.242,0.253,0.261,0.27,0.283,0.296,0.3,0.313,0.32,0.325
artificial.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
artificial.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.004,0.004,0.004,0.004
artificial.415,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.025,0.081,0.148,0.23,0.307,0.358,0.404,0.44,0.462,0.485,0.506,0.532,0.55,0.564,0.576,0.586,0.599,0.603,0.613,0.624,0.633,0.64
artificial.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.025,0.05,0.08,0.11,0.134,0.154,0.18,0.199,0.222,0.25,0.271,0.294,0.309,0.326,0.343,0.353,0.358,0.371,0.377,0.382
artificial.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.012,0.021,0.033,0.037,0.045,0.049,0.05,0.052,0.061,0.068,0.069,0.069,0.069,0.07,0.072,0.071,0.073,0.075,0.079,0.079
artificial.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.015,0.035,0.055,0.078,0.099,0.124,0.146,0.157,0.171,0.192,0.207,0.217,0.236,0.252,0.267,0.277,0.286,0.293,0.297,0.308,0.315
artificial.420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.008,0.014,0.029,0.047,0.074,0.106,0.137,0.175,0.216,0.249,0.284,0.316,0.345,0.366,0.398,0.42,0.438,0.453,0.459,0.462,0.467
artificial.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.011,0.04,0.078,0.117,0.144,0.166,0.184,0.201,0.231,0.266,0.297,0.33,0.356,0.371,0.384,0.388,0.395,0.396,0.4,0.404,0.41,0.411
artificial.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.012,0.025,0.042,0.065,0.099,0.121,0.142,0.161,0.181,0.198,0.21,0.223,0.232,0.242,0.25,0.255,0.264,0.27,0.279,0.281,0.289
artificial.423,0.0,0.0,0.0,0.001,0.004,0.009,0.011,0.011,0.014,0.015,0.017,0.019,0.018,0.018,0.019,0.021,0.02,0.019,0.022,0.023,0.025,0.024,0.025,0.025,0.026,0.028,0.026,0.029,0.028,0.026
artificial.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.009,0.011,0.017,0.023,0.026,0.031,0.035,0.04,0.048,0.053,0.054,0.056,0.062,0.064,0.067,0.068,0.07,0.071,0.076
