"","cytof","linear_fit","quadratic_fit","pval","a","b","class","pattern"
"549","mDCs_p38_IL246",568.86577221174,-570.416938910331,0.127215520663031,-6.48539101751312e-06,-0.000720007547319764,"quadratic","acceleration/decrease"
"550","mDCs_p38_LPS",153.512142169344,146.483066971047,0.0109033196536968,-0.000113863382124084,-0.0117945452481894,"quadratic","acceleration/decrease"
"551","mDCs_p38_unstim",982.459844985064,-980.542170758967,0.389255569487605,2.50198996943751e-07,5.14909788355778e-06,"linear","linear"
"552","mDCs_S6_GMCSF",297.794038817027,-295.8043175968,0.99028820569579,-8.66354932662341e-07,-8.91242428241537e-05,"linear","linear"
"553","mDCs_S6_IFNa",409.296540226738,-407.468632654809,0.0112955962104418,2.44383812961471e-06,0.000641128332766742,"linear","linear"
"554","mDCs_S6_IL246",379.83862449461,-378.095447567343,0.956019643144469,-3.29300173628682e-06,-0.000337789318425136,"linear","linear"
"555","mDCs_S6_LPS",237.617264551252,-237.128639060755,0.0725971749721901,-1.28067906711078e-05,-0.000780504478624072,"linear","linear"
"556","mDCs_S6_unstim",103.052084438684,-101.138015408995,0.598013158481515,4.79361364266776e-06,0.000250779209464451,"linear","linear"
"557","mDCs_STAT1_IFNa",95.1189827040575,92.6011164041924,7.67931530898e-11,-6.67939493859637e-05,-0.00082455476985884,"quadratic","deceleration/increase"
"558","mDCs_STAT1_unstim",284.009076155548,-282.121357775179,0.215365422699693,2.9975149404383e-06,6.20515378191033e-06,"linear","linear"
"559","mDCs_STAT3_GMCSF",47.8936895126163,46.1385509403003,0.00771851013463627,-5.20915582710276e-05,-0.00342103491821064,"quadratic","deceleration/increase"
"560","mDCs_STAT3_IFNa",227.273147665389,220.312278055602,0.00130403001425878,-0.000145066252247573,-0.0116901678289399,"quadratic","deceleration/increase"
"561","mDCs_STAT3_IL246",238.873493760835,237.208688890202,0.118150318121721,-9.72784166302096e-05,-0.00858623724823665,"quadratic","deceleration/increase"
"562","mDCs_STAT3_unstim",54.9806502368152,54.5499838335548,0.0493568817831391,4.30062783099008e-05,0.00288651985689209,"quadratic","deceleration/decrease"
"563","mDCs_STAT5_GMCSF",2.22985745126513,4.22836584035828,0.489633060865062,-8.97197970671141e-07,0.000333544209509799,"linear","linear"
"564","mDCs_STAT5_IFNa",92.5765146722703,90.4331118980369,0.00280820611915214,-6.34655655210191e-05,-0.00400131576427773,"quadratic","deceleration/increase"
"565","mDCs_STAT5_IL246",19.004340900861,-17.3933639257397,0.236396078268295,-1.34905006233867e-05,-0.000668688182010159,"linear","linear"
"566","mDCs_STAT5_unstim",80.9569238206244,-79.0065758420565,0.154116572634808,3.92255386071003e-06,-0.000271875850607282,"linear","linear"
"567","mDCs_STAT6_IFNa",187.64275628853,185.047650777928,0.098114779867898,-9.1686297726671e-05,-0.00871657435189338,"quadratic","deceleration/increase"
"568","mDCs_STAT6_IL246",257.454451527084,255.77215313607,0.156864511238234,-0.000103737704825587,-0.00989892963032293,"quadratic","deceleration/increase"
"569","mDCs_STAT6_unstim",306.916154044262,-304.992818705675,0.186156163975917,2.29492775870834e-06,-6.06242994657142e-05,"linear","linear"
"570","MDSCs_CREB_GMCSF",228.616299921722,-227.142403476336,0.0550701490540894,-7.67366775008777e-06,-0.00131439459686459,"linear","linear"
"571","MDSCs_CREB_IFNa",356.858241741349,-356.095774971634,0.390727008407302,-7.79295534090166e-06,-0.000621403256734772,"linear","linear"
"572","MDSCs_CREB_IL246",267.667588414269,-282.428564576515,0.000159191637746515,-3.73098641045126e-05,-0.00399767455523614,"quadratic","acceleration/decrease"
"573","MDSCs_CREB_LPS",130.270171431006,-132.830822133267,0.0697087575447416,-3.17990571477977e-05,-0.00282042064192736,"quadratic","deceleration/increase"
"574","MDSCs_CREB_unstim",268.391822121103,-268.073103722357,0.000896831204913811,-1.22137475001432e-05,-0.00206218246839646,"linear","linear"
"575","MDSCs_ERK_GMCSF",259.395379159316,-259.443760820929,0.114853784030327,-1.35812862774907e-05,-0.00175069930048303,"quadratic","acceleration/decrease"
"576","MDSCs_ERK_IFNa",774.926053576387,-777.365834351415,0.098562749709148,3.60995270665245e-06,0.000385475090157195,"quadratic","acceleration/increase"
"577","MDSCs_ERK_IL246",537.612704283423,-539.050107452093,0.013272082702141,-6.89852947557185e-06,-0.00092100206258502,"quadratic","acceleration/decrease"
"578","MDSCs_ERK_LPS",317.266346571105,-316.10058317245,0.458388371872157,-7.27625666732833e-06,-0.000573534126387086,"linear","linear"
"579","MDSCs_ERK_unstim",1845.60062119346,-1844.00793865521,0.149374977470954,3.02938921743739e-08,1.22623102529164e-06,"linear","linear"
"580","MDSCs_IkB_GMCSF",553.013638353433,-551.06387771165,0.882662883086834,7.75423233083796e-07,6.41200156973167e-05,"linear","linear"
"581","MDSCs_IkB_IFNa",511.613596062403,-509.620155384348,0.655494958555322,3.38232007714678e-07,-1.51157347874127e-05,"linear","linear"
"582","MDSCs_IkB_IL246",558.336240539058,-556.654077666366,0.30941732594509,-1.96530586860177e-06,-0.000290760201389963,"linear","linear"
"583","MDSCs_IkB_LPS",360.511199977569,-360.272652139599,0.302691363020943,9.12158421115115e-06,0.00110169112589498,"linear","linear"
"584","MDSCs_IkB_unstim",412.050034418583,-410.388055255266,0.295437980756941,-3.38934545668754e-06,-0.000499817173623714,"linear","linear"
"585","MDSCs_MAPKAPK2_GMCSF",53.994815635301,55.768045757458,0.605410593809692,1.33571322716566e-05,0.00172574387472967,"linear","linear"
"586","MDSCs_MAPKAPK2_IL246",451.537841111978,-449.583782064974,0.860061909212423,-1.07495521546485e-06,-0.000131108438850683,"linear","linear"
"587","MDSCs_MAPKAPK2_LPS",245.841537362363,247.828693462973,0.252295242280386,-6.05915774635521e-06,0.00100722122665891,"linear","linear"
"588","MDSCs_MAPKAPK2_unstim",570.593612943007,-569.239171463301,0.25897626216489,-2.74999703665298e-06,-0.000377037383507236,"linear","linear"
"589","MDSCs_NFkB_GMCSF",461.256288082313,-460.260167898453,0.209543277899519,-4.74850377257312e-06,-0.000635308794482158,"linear","linear"
"590","MDSCs_NFkB_IFNa",530.909882877358,-528.921798332515,0.985413714532542,4.27282327661995e-07,4.08805464326326e-05,"linear","linear"
"591","MDSCs_NFkB_IL246",520.40317128131,-520.117982186269,0.703228793419742,-5.18131237726816e-06,-0.000559375207224178,"linear","linear"
"592","MDSCs_NFkB_LPS",403.883515713842,-402.04138110106,0.481951212126066,-2.3649234698231e-06,-0.000347342695192645,"linear","linear"
"593","MDSCs_NFkB_unstim",683.894220015309,-682.82144763271,0.181740132874151,-2.25233144473438e-06,-0.000307841258548515,"linear","linear"
"594","MDSCs_p38_GMCSF",326.751164825355,-328.344857258123,0.0541614188861689,-1.42227229862617e-05,-0.00173367251409276,"quadratic","acceleration/decrease"
"595","MDSCs_p38_IFNa",189.937649996012,-191.807877747928,0.0275220746371278,2.40238807801601e-05,0.00180491469048255,"quadratic","deceleration/decrease"
"596","MDSCs_p38_IL246",507.385091373561,-512.848783640339,0.0151417049725579,-1.11896040043381e-05,-0.00123544577844903,"quadratic","acceleration/decrease"
"597","MDSCs_p38_LPS",192.861007463388,187.276340067323,0.0218174627321197,-0.000121553506470883,-0.0127365688296478,"quadratic","acceleration/decrease"
"598","MDSCs_p38_unstim",1131.70967682582,-1130.24140906004,0.222973033382276,3.79789916517114e-07,2.12760738289283e-05,"linear","linear"
"599","MDSCs_S6_GMCSF",225.271984374498,-224.54034424463,0.469500838762922,1.20376508033041e-05,0.00100000061982503,"linear","linear"
"600","MDSCs_S6_IFNa",199.784784248964,-200.445655689232,0.26445304265634,1.9311410989322e-05,0.00200457584561575,"quadratic","acceleration/increase"
"601","MDSCs_S6_IL246",279.614874645395,-277.858520672916,0.993047829483212,4.44106662921847e-06,0.000443186440975716,"linear","linear"
"602","MDSCs_S6_LPS",173.152082900405,-171.428639346415,0.320683130604818,-6.82354703964288e-06,-0.000344123696322871,"linear","linear"
"603","MDSCs_S6_unstim",80.121231647946,-78.342986617326,0.399826686051843,-8.36385651177521e-06,-0.00123048286397263,"linear","linear"
"604","MDSCs_STAT1_IFNa",137.889022898926,133.385213298122,2.56312793120362e-06,-9.31566161269841e-05,-0.00489923855683317,"quadratic","deceleration/increase"
"605","MDSCs_STAT1_unstim",334.341746964242,-332.414780890922,0.188016201326325,2.04573198625366e-06,-5.78794590411047e-05,"linear","linear"
"606","MDSCs_STAT3_GMCSF",67.2426192378365,65.3152613950333,0.0159806833966386,-5.78157191870465e-05,-0.00413248848835249,"quadratic","deceleration/increase"
"607","MDSCs_STAT3_IFNa",305.974179617587,297.536425533448,0.00271547504487952,-0.000206089161692517,-0.0184647555652101,"quadratic","deceleration/increase"
"608","MDSCs_STAT3_IL246",288.025512827135,281.477719584834,0.0151663426346174,-0.000178832186720268,-0.0180333165749701,"quadratic","acceleration/decrease"
"609","MDSCs_STAT3_unstim",86.2506722231458,83.9072880777101,0.0114952847480381,6.42469853148505e-05,0.00464833039737959,"quadratic","deceleration/decrease"
"610","MDSCs_STAT5_GMCSF",85.7591402621048,87.6280126130497,0.350174633636427,-1.13346598532602e-05,-0.00191735257761969,"linear","linear"
"611","MDSCs_STAT5_IFNa",193.2214535671,192.678159114344,0.180086145794312,-7.06055703037029e-05,-0.00593175727743081,"quadratic","deceleration/increase"
"612","MDSCs_STAT5_IL246",6.4100328633744,-5.48183753208154,0.402315934688124,-2.35575576877296e-05,-0.00185744089183791,"linear","linear"
"613","MDSCs_STAT5_unstim",89.686252833037,-87.7806366701623,0.103882550040334,5.28532608238947e-06,-0.000209532494884736,"linear","linear"
"614","MDSCs_STAT6_IFNa",194.346759450409,194.878658716517,0.689665845576311,-5.39436424533209e-05,-0.00586675575135656,"linear","linear"
"615","MDSCs_STAT6_IL246",314.923077080484,312.132279080954,0.0888378828365477,-0.000147641824143607,-0.0154961384376966,"quadratic","acceleration/decrease"
"616","MDSCs_STAT6_unstim",362.965558266177,-361.038592192857,0.188016201326324,1.85837529162828e-06,-5.25786160149839e-05,"linear","linear"
"617","ncMCs_CREB_GMCSF",338.250177387455,-337.544194507386,0.00541754456872211,-8.47618244851211e-06,-0.00139930735130569,"linear","linear"
"618","ncMCs_CREB_IFNa",584.4225881748,-586.327350401473,0.142562410504524,6.45315733999329e-06,0.000666275808961452,"quadratic","acceleration/increase"
"619","ncMCs_CREB_IL246",654.953362362323,-655.724024837697,0.235854421279088,-4.30507636841482e-06,-0.00040067764124133,"quadratic","deceleration/increase"
"620","ncMCs_CREB_LPS",146.782043160841,-147.076236494446,0.157611543202258,-2.13305128467759e-05,-0.00167720945747528,"quadratic","deceleration/increase"
"621","ncMCs_CREB_unstim",338.030839186666,-341.522827823925,0.00896749978142961,-1.73534363438127e-05,-0.00212959107875962,"quadratic","acceleration/decrease"
"622","ncMCs_ERK_GMCSF",344.7737745795,-347.884873435772,0.00485803187074488,-1.63791170664294e-05,-0.00209557024910471,"quadratic","acceleration/decrease"
"623","ncMCs_ERK_IL246",830.315543521004,-829.714228844463,0.280800599916554,-1.70874425952599e-06,-0.000211593611156913,"linear","linear"
"624","ncMCs_ERK_LPS",62.360845257577,-61.4732669502427,0.760231200707822,-1.97190955963201e-05,-0.00181565250979088,"linear","linear"
"625","ncMCs_ERK_unstim",Inf,-Inf,NA,0,0,"linear","linear"
"626","ncMCs_IkB_GMCSF",747.436176903416,-745.457271112732,0.659250971845215,2.77252329869331e-07,4.98199271879671e-05,"linear","linear"
"627","ncMCs_IkB_IFNa",860.149263685535,-859.372622041106,0.000623331781242445,-1.44721112879452e-06,-2.37950418041685e-05,"linear","linear"
"628","ncMCs_IkB_IL246",835.563250076465,-833.584502628347,0.647171570588613,-2.07454089998982e-07,-3.52675409601873e-06,"linear","linear"
"629","ncMCs_IkB_LPS",530.652546355895,-529.114782529498,0.276211991908551,2.67136215122791e-06,0.000379344896661098,"linear","linear"
"630","ncMCs_IkB_unstim",531.638698820909,-530.186821569722,0.185561630027809,-2.89901180245582e-06,-0.000426103979677906,"linear","linear"
"631","ncMCs_MAPKAPK2_GMCSF",273.808548035347,-272.950626674042,0.180266646035339,-9.87363186928923e-06,-0.00131213799069783,"linear","linear"
"632","ncMCs_MAPKAPK2_IL246",666.832258438708,-670.235072742579,0.0511648159239572,-5.75315456036742e-06,-0.000626851976764299,"quadratic","acceleration/decrease"
"633","ncMCs_MAPKAPK2_LPS",260.891442440212,261.184259007715,0.493156294659432,-7.16833262151341e-05,-0.00615390113201466,"linear","linear"
"634","ncMCs_MAPKAPK2_unstim",417.79304624742,-416.828502832632,0.170626941149081,-5.81879485075431e-06,-0.000787546357921279,"linear","linear"
"635","ncMCs_NFkB_GMCSF",441.255978222447,-440.318518338843,0.0495788376198484,-5.45072300692294e-06,-0.000819213242584319,"linear","linear"
"636","ncMCs_NFkB_IFNa",595.899895104783,-596.338620699514,0.168907448574134,-4.92038102547073e-06,-0.000580941457750611,"quadratic","acceleration/decrease"
"637","ncMCs_NFkB_IL246",603.441134946923,-612.183364858925,0.00359137143516399,-9.93301653977927e-06,-0.00106009904246989,"quadratic","acceleration/decrease"
"638","ncMCs_NFkB_LPS",494.254927113482,-495.171517165457,0.239508724170613,-7.54494822001968e-06,-0.000753311619433972,"quadratic","deceleration/increase"
"639","ncMCs_NFkB_unstim",347.889401277184,-348.302049653759,0.305845572884187,-1.11870368926379e-05,-0.00110204267398345,"quadratic","deceleration/increase"
"640","ncMCs_p38_GMCSF",709.837716196485,-711.130561082066,0.0907228234813805,-3.90521321207211e-06,-0.000461173858747237,"quadratic","acceleration/decrease"
"641","ncMCs_p38_LPS",175.083073897575,172.580754207259,0.107042569935894,-8.70481760532835e-05,-0.00893949379651766,"quadratic","acceleration/decrease"
"642","ncMCs_p38_unstim",Inf,-Inf,NA,0,0,"linear","linear"
"643","ncMCs_S6_GMCSF",280.57813231301,-282.997911004037,0.112065845418807,-1.88870471159917e-05,-0.00193442603542188,"quadratic","acceleration/decrease"
"644","ncMCs_S6_IFNa",524.225853845849,-522.80039406137,0.309573642585497,3.04216922738895e-06,0.000411024741643747,"linear","linear"
"645","ncMCs_S6_IL246",536.654328621839,-535.045497458357,0.935777278152088,-2.4090503334574e-06,-0.000248387439976829,"linear","linear"
"646","ncMCs_S6_LPS",295.566763311877,-298.279929931291,0.0300082189773802,-1.85443087281582e-05,-0.00149627751058614,"quadratic","deceleration/increase"
"647","ncMCs_S6_unstim",16.3646405771992,17.8961810906236,0.80631898228357,1.66540861349051e-05,0.00150335139424002,"linear","linear"
"648","ncMCs_STAT1_IFNa",188.843736314159,186.972713065411,0.0301254081936634,-8.45921030363494e-05,-0.00637800826470825,"quadratic","deceleration/increase"
"649","ncMCs_STAT1_unstim",717.992786433666,-716.069451095079,0.186156163975918,5.83008171772212e-07,-1.54011218271944e-05,"linear","linear"
"650","ncMCs_STAT3_GMCSF",93.5995371298325,-93.1789858890083,0.316076480062585,-2.11565505531898e-05,-0.00166316027138561,"linear","linear"
"651","ncMCs_STAT3_IFNa",212.652190420254,204.876220318176,0.00328457978642864,-0.000144119050693188,-0.0126810873653054,"quadratic","deceleration/increase"
"652","ncMCs_STAT3_IL246",171.951643777594,171.64360998121,0.302167067618993,-6.19029935510831e-05,-0.00656403029973763,"quadratic","acceleration/decrease"
"653","ncMCs_STAT3_unstim",57.7532218108669,-56.426413471421,0.381916747679924,1.5588684216445e-05,0.00111582418849629,"linear","linear"
"654","ncMCs_STAT5_GMCSF",165.285712580526,166.447711631381,0.539325572790122,-3.65700106259889e-05,-0.00429350976893539,"linear","linear"
"655","ncMCs_STAT5_IFNa",143.742698692365,139.640605415688,0.0326245300537177,-9.10458089598022e-05,-0.00816327712441004,"quadratic","deceleration/increase"
"656","ncMCs_STAT5_IL246",201.446968442766,-199.456884091008,0.209325921841315,-1.17317435399785e-06,0.000273575541537289,"linear","linear"
"657","ncMCs_STAT5_unstim",233.383396393879,-231.50282122374,0.24783786371124,3.65963140531869e-06,4.18361367009475e-05,"linear","linear"
"658","ncMCs_STAT6_GMCSF",449.527286857129,-449.122801099849,0.732352771576637,-6.49191211631954e-06,-0.000693734646059363,"linear","linear"
"659","ncMCs_STAT6_IFNa",101.974521637343,97.959898454233,0.0499536765832689,-7.8654216166509e-05,-0.00811157713844424,"quadratic","acceleration/decrease"
"660","ncMCs_STAT6_IL246",299.090634374568,297.071009270597,0.136927889106358,-0.000124451847649562,-0.0120905261118613,"quadratic","deceleration/increase"
"661","ncMCs_STAT6_unstim",815.116308747992,-813.192973409405,0.186156163975918,4.217683073869e-07,-1.11417050384899e-05,"linear","linear"
"662","NKT_CREB_IFNa",713.138793451221,-713.881520288667,0.0147466063193903,3.52832389764941e-06,0.000488473643059861,"quadratic","acceleration/increase"
"663","NKT_CREB_IL246",552.430659017326,-551.745414629949,0.426557129618971,-4.18388566957787e-06,-0.00034052848460489,"linear","linear"
"664","NKT_CREB_unstim",525.661770184508,-529.830340343899,0.00598792632219337,-9.8288516347218e-06,-0.00119750043457863,"quadratic","acceleration/decrease"
"665","NKT_ERK_IFNa",624.71718395217,-627.075285913705,0.117250316712166,-5.95613615281524e-06,-0.000603465757053662,"quadratic","acceleration/decrease"
"666","NKT_ERK_IL246",468.653465852836,-475.586057765824,0.00162486162533433,-1.42378155889921e-05,-0.00167942840032989,"quadratic","acceleration/decrease"
"667","NKT_ERK_unstim",338.717779799879,-337.116912776132,0.950456999048707,-4.70716363687823e-06,-0.000481554882991855,"linear","linear"
"668","NKT_IkB_IFNa",605.711979670874,-605.956512679938,0.14886942769129,4.56999803742172e-06,0.000558433526272019,"quadratic","acceleration/increase"
"669","NKT_IkB_IL246",616.383857350518,-614.530163044702,0.313717870183554,1.12992920730887e-06,0.000191193360343137,"linear","linear"
"670","NKT_IkB_unstim",478.495890917837,-477.860283085361,0.0464969485214915,-5.45283762084848e-06,-0.000790665509163692,"linear","linear"
"671","NKT_MAPKAPK2_IFNa",622.772306422398,-621.094961422126,0.0186609589941174,-1.64215436826772e-06,1.71282427359326e-05,"linear","linear"
"672","NKT_MAPKAPK2_IL246",570.486414071705,-571.971445585897,0.17660105331323,-6.39080482741665e-06,-0.000616440480610426,"quadratic","deceleration/increase"
"673","NKT_MAPKAPK2_unstim",408.303348567253,-408.550077087726,0.177488129452579,-8.8288673767237e-06,-0.00105548902901226,"quadratic","acceleration/decrease"
"674","NKT_NFkB_IFNa",409.712308713369,-407.712943302449,0.902452848983383,1.4823817499366e-07,-4.21265890843571e-06,"linear","linear"
"675","NKT_NFkB_IL246",411.275283700397,-412.342040381943,0.104098074428428,-1.01994142998764e-05,-0.000826150695575337,"quadratic","deceleration/increase"
"676","NKT_NFkB_unstim",129.105927505788,-127.122536807074,0.18133047874327,1.93240086971743e-06,-0.000336732247428212,"linear","linear"
"677","NKT_p38_IFNa",498.594520053847,-499.032552055795,0.294188927075415,-6.80458160377987e-06,-0.000650739183883227,"quadratic","deceleration/increase"
"678","NKT_p38_unstim",1042.58968448177,-1040.66634914318,0.186156163975917,1.975934313991e-07,-5.2197561828e-06,"linear","linear"
"679","NKT_S6_IFNa",603.995395113079,-603.379817012385,0.228191341958797,-3.61487737966056e-06,-0.000262482485423401,"linear","linear"
"680","NKT_S6_IL246",583.841332446843,-583.491890753991,0.946509760545304,-4.21947538909822e-06,-0.000414909081137345,"linear","linear"
"681","NKT_S6_unstim",180.478048185723,-178.690837046091,0.586157581715267,5.82619805450671e-06,0.000762166639704711,"linear","linear"
"682","NKT_STAT1_IFNa",44.4357171854504,-42.4411154451885,7.1605486535084e-12,-1.46092940216019e-06,0.0037490506578935,"linear","linear"
"683","NKT_STAT1_unstim",593.627150465477,-591.70381512689,0.186156163975918,8.82495176357062e-07,-2.3312564696429e-05,"linear","linear"
"684","NKT_STAT3_IFNa",110.335857235058,108.897754661584,0.00369739088317904,-6.1409652154611e-05,-0.00363127426465823,"quadratic","deceleration/increase"
"685","NKT_STAT3_IL246",35.2753600322307,-33.3070116151413,0.0687416094951513,3.6470526342575e-06,0.0013518156284375,"linear","linear"
"686","NKT_STAT3_unstim",121.380223734459,-119.464263739812,0.184166649241442,4.45964074725453e-06,-9.50192141314648e-05,"linear","linear"
"687","NKT_STAT5_IFNa",46.6723776917225,48.6666719914143,0.0242090975964101,2.03492811989034e-06,0.00181571159923626,"linear","linear"
"688","NKT_STAT5_IL246",99.5304673765412,98.0626316467867,0.0397534533176565,-5.948981771097e-05,-0.00444343971410646,"quadratic","deceleration/increase"
"689","NKT_STAT5_unstim",148.135256763861,-154.587660683338,0.00174292456323083,4.03447087724573e-05,0.0032363393189619,"quadratic","deceleration/decrease"
"690","NKT_STAT6_IFNa",306.312948650927,-304.351217809444,0.262947183854016,1.6247886759474e-06,0.000407395338349745,"linear","linear"
"691","NKT_STAT6_IL246",43.4217321636052,40.8153175316979,0.0752805919529019,-5.67608310510766e-05,-0.00508844527817872,"quadratic","deceleration/increase"
"692","NKT_STAT6_unstim",152.948248756602,-151.994310870828,0.621318469525962,-1.41397028040308e-05,-0.00159011434077033,"linear","linear"
"693","pDCs_CREB_GMCSF",79.2949145251756,-79.5549519111116,0.101070321975815,-2.65897147202194e-05,-0.00339639381882745,"quadratic","acceleration/decrease"
"694","pDCs_CREB_IFNa",208.240297589117,-207.784773512232,0.888264384635243,-1.40802622523079e-05,-0.00136898007947787,"linear","linear"
"695","pDCs_CREB_IL246",178.430014080728,-178.968935999985,0.255111670619583,-1.99730721076222e-05,-0.00216904372126848,"quadratic","acceleration/decrease"
"696","pDCs_CREB_unstim",228.131138454236,-226.596462314978,0.856058076981245,7.30914886153189e-06,0.000681036851816149,"linear","linear"
"697","pDCs_ERK_GMCSF",156.164027148646,-156.750789358354,0.0838978603293691,-2.18506133273514e-05,-0.00275836693930769,"quadratic","acceleration/decrease"
"698","pDCs_ERK_unstim",581.264264963682,-581.939531890777,0.0974786625643898,5.25288492266282e-06,0.000648881163018749,"quadratic","acceleration/increase"
"699","pDCs_IkB_GMCSF",318.896038922872,-317.884981186029,0.182008033199724,7.75932103707522e-06,0.00105599044633863,"linear","linear"
"700","pDCs_IkB_IFNa",310.645013837289,-310.404954062844,0.109296330553805,1.0554803677476e-05,0.00140037503855352,"linear","linear"
"701","pDCs_IkB_IL246",316.799411846118,-316.811076815029,0.214352503422069,1.10426758560609e-05,0.00132732192877995,"quadratic","acceleration/increase"
"702","pDCs_IkB_unstim",316.608162601947,-317.667902606405,0.140375565879508,-1.38108830998182e-05,-0.00158727231607974,"quadratic","acceleration/decrease"
"703","pDCs_MAPKAPK2_GMCSF",70.9635518020156,-68.9639770722428,0.955061880632992,3.76754004763459e-07,6.5141630295774e-05,"linear","linear"
"704","pDCs_MAPKAPK2_IFNa",261.011084577563,-261.09794090764,0.0890910815728602,1.36311774528662e-05,0.00179127803001813,"quadratic","acceleration/increase"
"705","pDCs_MAPKAPK2_IL246",200.242182542181,-200.204674799517,0.401360323612159,-1.63038244433996e-05,-0.00189605409606974,"linear","linear"
"706","pDCs_MAPKAPK2_unstim",256.083623491049,-254.940651712271,0.567054545136885,-9.01376896421644e-06,-0.00105112213822155,"linear","linear"
"707","pDCs_NFkB_GMCSF",147.528906992512,-145.864646333988,0.0288286372330769,-8.1395573292741e-06,-0.00163973665291336,"linear","linear"
"708","pDCs_NFkB_IFNa",204.104329937624,-202.350171287061,0.822462425695028,-5.71101003564897e-06,-0.000503582340922193,"linear","linear"
"709","pDCs_NFkB_IL246",177.496550929767,-177.522822097559,0.359254476461427,-1.79163592013115e-05,-0.00188085309090399,"quadratic","acceleration/decrease"
"710","pDCs_NFkB_unstim",223.167912920778,-222.28102226207,0.642168876697055,1.14844889253334e-05,0.00128510806124769,"linear","linear"
"711","pDCs_p38_GMCSF",425.617344216636,-424.505337880582,0.296924939838774,-5.10258826198805e-06,-0.000662154555632643,"linear","linear"
"712","pDCs_p38_unstim",1016.02312926174,-1014.03217396199,0.206999269276782,-6.99286773274358e-08,-3.16283422060629e-05,"linear","linear"
"713","pDCs_S6_GMCSF",76.7137571046102,-75.6706709608546,0.666712188989156,-1.74943803158065e-05,-0.00195870961316921,"linear","linear"
"714","pDCs_S6_IFNa",174.777302302287,-173.249167448699,0.792575099036741,-8.75073291456217e-06,-0.000966655769582706,"linear","linear"
"715","pDCs_S6_IL246",170.30065633589,-168.343367523552,0.349004421335748,-2.67566433108178e-06,5.55658250503907e-05,"linear","linear"
"716","pDCs_S6_unstim",52.805396288455,-51.298028072442,0.769245568594915,1.36527458347423e-05,0.00151940877677648,"linear","linear"
"717","pDCs_STAT1_IFNa",62.5479845111651,61.2386129553899,5.56301817501561e-08,-5.22755658904646e-05,-0.000765412456204129,"quadratic","deceleration/increase"
"718","pDCs_STAT1_IL246",228.593429971724,-229.948608872348,0.0251265321337582,-1.92861625913113e-05,-0.00135782998987096,"quadratic","deceleration/increase"
"719","pDCs_STAT1_unstim",358.319837785158,-356.391804771219,0.209549845924997,1.8472791411919e-06,-4.41646921969981e-05,"linear","linear"
"720","pDCs_STAT3_GMCSF",122.336016513447,120.457162589501,0.00942960485259559,-6.92939996270834e-05,-0.00470519226127721,"quadratic","deceleration/increase"
"721","pDCs_STAT3_IFNa",222.371627668776,214.005765884025,0.000197745955431961,-0.000158610914157764,-0.0123376706771631,"quadratic","deceleration/increase"
"722","pDCs_STAT3_IL246",260.031407912076,256.271630456384,0.0151917966331907,-0.000135690131234418,-0.0110691751305234,"quadratic","deceleration/increase"
"723","pDCs_STAT3_unstim",42.46880206241,40.7919010170887,0.013481116016055,5.12969716500413e-05,0.00352956533787393,"quadratic","deceleration/decrease"
"724","pDCs_STAT5_GMCSF",37.9825308503587,39.9427000402305,0.664637273421443,-5.29471073292228e-06,-0.000224708595831091,"linear","linear"
"725","pDCs_STAT5_IFNa",68.9178869163385,65.974273103588,0.0063180826185773,-6.51282956814088e-05,-0.00469770440027825,"quadratic","deceleration/increase"
"726","pDCs_STAT5_IL246",29.8941620450038,-30.6727468172218,0.238983634484112,-3.48574435539976e-05,-0.00328318383142097,"quadratic","deceleration/increase"
"727","pDCs_STAT5_unstim",101.953629119891,-103.144693362538,0.199040360315858,2.92641755362089e-05,0.0027929673454016,"quadratic","deceleration/decrease"
"728","pDCs_STAT6_GMCSF",110.617434892234,-108.730955889391,0.831353537140551,-5.37281362787115e-06,-0.000448182546151357,"linear","linear"
"729","pDCs_STAT6_IFNa",118.200403731402,112.87593088273,0.014840534448585,-9.35770461717752e-05,-0.00833404885853285,"quadratic","deceleration/increase"
"730","pDCs_STAT6_IL246",214.634143255928,209.323232431901,0.00854907386912402,-0.000130374591801657,-0.0110563612359393,"quadratic","deceleration/increase"
"731","pDCs_STAT6_unstim",182.124368869624,-180.174504600525,0.181196641165938,2.80756761981907e-06,-0.000163684365311889,"linear","linear"
"732","Tregs_CREB_IFNa",1221.39726082904,-1220.07213833267,0.381535289370826,-3.22703792107681e-07,-2.31028846100678e-05,"linear","linear"
"733","Tregs_CREB_IL246",1038.91248542107,-1042.06924494809,0.07777241330347,-1.62674776430298e-06,-0.000157762231327882,"quadratic","deceleration/increase"
"734","Tregs_CREB_LPS",1161.56097032123,-1163.67592662782,0.12517001292982,-9.67192062213006e-07,-9.19881637321143e-05,"quadratic","deceleration/increase"
"735","Tregs_CREB_unstim",1458.22799311976,-1459.31847806294,0.199788482132762,-3.1232912971934e-07,-3.32091595589161e-05,"quadratic","acceleration/decrease"
"736","Tregs_ERK_IFNa",498.831830617848,-498.185217954015,0.937061230382519,5.07496061327359e-06,0.000496937004039755,"linear","linear"
"737","Tregs_ERK_IL246",561.935629598002,-559.944210209307,0.455907923981782,-3.2817182925849e-07,-0.000102350690029073,"linear","linear"
"738","Tregs_ERK_LPS",562.385775427491,-560.592009868187,0.701161369957661,1.60593542235142e-06,0.000195887746783625,"linear","linear"
