,Spearman corr,pvalue
ATP5IF1,-0.025403563757852847,0.4589745232649921
FURIN,0.025319605473779167,0.4604608214576783
BSG,-0.02531360865505612,0.46056708477325725
TP53INP1,0.025259642182378368,0.4615239835643187
RANGAP1,0.025235648776965925,0.46194977491808176
ICA1,0.02518767030353843,0.4628018658429873
CST3,-0.025187670181360932,0.46280186801395584
ARHGAP1,0.025091718125795085,0.4645085846259639
WWP2,-0.024989767179724915,0.46632582885415397
CCN2,-0.024911805101392386,0.46771813290803343
LRIG1,-0.024881820021281174,0.46825424013396877
BGN,0.024857832125581885,0.4686833673517732
AGER,-0.024845837514613892,0.4688980242773756
LILRA5,0.024809855248985352,0.4695422926589805
HLA-E,-0.024773874425051363,0.470187023408141
RP2,-0.024695911625144264,0.4715856911789973
PRCP,-0.024689915279219106,0.471693361543137
IGF1R,-0.02449201190723979,0.475254494417518
SCGB3A2,-0.02448001575933712,0.475470829074374
PON2,-0.024438038088579105,0.47622826514808103
MICB_MICA,0.02431809561775218,0.4783961142224208
EGFL7,0.024144180988133125,0.4815489980634726
EIF4G1,0.023928286208018436,0.4854785875776949
IL32,0.023862319196172294,0.4866827270137162
PPCDC,-0.023646424992938984,0.4906348265432007
THOP1,-0.023550471848044385,0.49239683000417667
CPPED1,-0.023532480769031847,0.4927275798431976
ARNT,0.023490503027294777,0.4934997649660918
IL1RL2,-0.023442526394762304,0.4943830917704318
SCARB1,0.02333457945431818,0.49637365018256774
LACTB2,0.02329259774044488,0.4971489503226407
SCARB2,0.023184652045047622,0.4991453978198209
LILRB1,-0.0231546654861814,0.4997007506176292
GHRHR,-0.023112687156799525,0.500478741379287
CXCL16,0.023106688747150904,0.5005899631493425
IL10RB,-0.023010735495118294,0.5023708933687734
HARS,-0.022992744636985193,0.5027051827874902
ESAM,-0.02267490132744213,0.5086303547626261
GLO1,0.022590940998204485,0.510201606247628
ENAH,0.022465003520895848,0.5125631700146266
TIA1,-0.02238104472681845,0.5141407089393115
SPINT2,0.022249108768125612,0.5166247953810046
MSR1,0.022147158781468782,0.5185485504791496
CHIT1,0.022117172923116046,0.5191150739962728
ACAN,-0.02206320030813641,0.5201355831619617
OGFR,0.021943258592308227,0.5224071210554254
LRP1,0.02188928586224908,0.5234309509674149
IL1B,-0.021859299796921784,0.524000212185021
LGALS3,-0.02178133827647498,0.5254817298902767
MAP4K5,-0.021703375279891333,0.5269654116341524
GSTA3,-0.021655399606772173,0.5278794765996611
CDKN2D,-0.021649401807254776,0.5279938074372177
MUC13,0.021547452133721386,0.5299391103829508
SORD,-0.021415516095205974,0.5324619688678751
SELE,-0.02115164629841431,0.5375257834458042
MED18,-0.021013713612311566,0.5401823688928269
FLT1,-0.02091776098798037,0.5420342769190437
HSPG2,-0.020851792266987492,0.5433093199887571
TSPAN1,0.020731853899084836,0.545631300109195
CD40LG,-0.02064789218391772,0.547259699057653
EIF4EBP1,0.02059991586983217,0.5481912540852032
CRX,-0.02059392280131922,0.5483076762880883
PIK3IP1,-0.020497966174452306,0.5501734020381077
CFC1,-0.020348040057558015,0.553094713476183
LHPP,-0.02018611833522906,0.5562582613984368
NRP1,0.020108158060323705,0.557784547047375
LSM1,0.02009016725591971,0.5581370548943305
EREG,0.020078172249678287,0.5583721424662134
IL13,-0.020072177327092336,0.5584896536812692
STX6,0.020072173821994003,0.5584897223909806
IL15,0.019814301984365148,0.5635557973500025
CRKL,-0.019736338036251456,0.565091795663718
ADA2,-0.019730341642066062,0.5652100161341456
GYS1,-0.01971834684387566,0.5654465323046287
FGFR1OP,0.019700355747060104,0.5658013738347685
CPA1,0.019628391072418996,0.5672218120530986
YTHDF3,-0.019556426681666003,0.5686439477954326
LGALS1,0.01949645613323914,0.5698303632788508
SIRPA,-0.019358523653674548,0.5725635872255843
AMFR,0.019232585675932713,0.5750645460247013
SCARF1,-0.019220591640275276,0.575303000081109
LTBP3,0.01906466768651212,0.5784071692358153
RNF41,-0.01882478511102911,0.5831980942316426
TBC1D5,-0.01879480024493217,0.5837982469835097
LEP,-0.01873482814557844,0.5849994605478228
IQGAP2,0.01871683713495618,0.5853600356848409
CRACR2A,-0.01866286391993957,0.5864423825719347
GSAP,-0.01851893635439078,0.5893331389447356
ACTN4,0.018488953361770352,0.5899361661047386
SLC16A1,-0.01845896561603608,0.5905395725703052
DCXR,-0.018440972721902163,0.5909017574713122
TINAGL1,0.01832702912249657,0.5931977300814153
CRIM1,-0.018189096285999136,0.5959825325593845
CD14,0.018063157232920863,0.5985303683032663
IL1A,-0.017913231932434003,0.6015698772124761
FCGR2B,0.01786525515573209,0.6025440000271853
GOPC,-0.017691339684426467,0.6060811173195209
NPPB,0.01761337733590718,0.6076697311551129
LYPD1,0.017595389301470966,0.6080365306799445
TFF1,0.017583392185863883,0.608281222297055
CD40,-0.017349506514395464,0.6130602450608965
CCS,-0.01724156069827511,0.6152714865065788
JCHAIN,-0.017151603814246914,0.6171168990287449
SH2D1A,-0.017031663272369928,0.6195811663590074
COX5B,-0.01697768862098239,0.6206915112928864
ARTN,-0.01692371652124273,0.6218026670821336
NFASC,-0.016809771803127576,0.6241513408275918
TNFSF13,-0.016683834338764067,0.6267516560940585
TANK,-0.016491926424479535,0.6307230181387941
CD59,0.016419961893571512,0.6322150169620386
CLEC4D,0.016324008865705498,0.6342066819187606
TGFB1,0.016150093846020272,0.6378233186184498
FMR1,0.016108115412496557,0.638697573138354
UXS1,-0.015724302517816573,0.6467140963119613
TBCC,-0.01570631117263165,0.6470908889231464
PDGFA,0.015298510657762655,0.6556555188764859
CEBPB,0.01521455294041806,0.6574244722509155
MFGE8,-0.015190563797722878,0.657930265892678
COL18A1,-0.015100608126655401,0.6598283067057333
EBAG9,-0.01508861363193058,0.66008155292617
VIM,0.015070622439205698,0.6604614835424681
LAT2,0.014728789563098818,0.6676966766306612
CRIP2,-0.014632837033484229,0.6697331870288376
DCTN1,-0.014434933349516033,0.6739411730634445
CASP10,0.014416942297004359,0.6743242211013954
KYAT1,0.014147074751864391,0.6800800439626935
ABL1,0.014093100762737062,0.6812334684850377
CTSH,0.014051121245498987,0.6821310858191165
SUGT1,-0.013877206991692056,0.6858545398985019
HSPB1,-0.013847221065239933,0.6864973033329114
TIMD4,0.013841224269672405,0.6866258748456223
STIP1,-0.013679303535148507,0.6901008723005244
CXCL11,0.013613336026592694,0.6915184848067253
IFNGR1,-0.013457412876262946,0.6948734900910163
SPON1,0.01344541770362759,0.6951318390548421
GFOD2,0.01336146120433473,0.6969410605546089
FGF2,-0.013349466102678368,0.6971996899471478
ATF2,0.013211533934171921,0.700176197637199
FAS,-0.013175549819299649,0.7009534758454052
PDGFRA,-0.01303761791426013,0.7039357761547802
CES1,0.012965653016179666,0.7054935778426594
BIRC2,-0.012929670755816393,0.7062729374527874
MARCO,0.01291767706571764,0.7065327837835162
CCL13,0.01289968712347971,0.7069226044475256
DKK4,-0.012785741025165881,0.7093934593582698
SLC27A4,-0.012785740591028565,0.7093934687781198
SIRT2,0.012713776130576209,0.7109555517515191
TACSTD2,0.012641811360025781,0.712518854101761
IL7,-0.012545858454337252,0.7146051306731382
TGFBI,-0.012473893925116454,0.7161712341820046
SRPK2,0.012323967674117807,0.7194377771820344
RBP5,0.012252002126780324,0.7210075614929252
DLL1,-0.012240008473392967,0.721269293353695
IL17RB,-0.012234011052916684,0.7214001844663392
MGMT,0.012102075346084065,0.724281678707274
TBCB,-0.012006122204069384,0.7263797634097984
DPP7,-0.011988131709763362,0.7267733673040694
IPCEF1,-0.011970139819841403,0.7271670737438405
RWDD1,0.01196414322007783,0.7272983099588601
SLAMF6,-0.011928161991649045,0.7280859305084514
RNASET2,0.011916167341729615,0.7283485543138607
IGFBP4,0.011868190134177508,0.7293993371334183
MANSC1,-0.011784231577764417,0.7312393931816163
SHMT1,0.011724260251154242,0.7325546855973988
CDC37,0.011700272335411986,0.7330810089510299
ARG1,-0.011688278093536396,0.733344223862101
IL20,0.01167628470146344,0.7336074514187108
FABP5,0.01163430547526963,0.7345290455805751
CA9,-0.011622310274766127,0.7347924533265624
SMPD1,0.011568336753753104,0.7359780659569501
GFAP,-0.011562339857854593,0.7361098359473928
PARK7,0.011328454572234309,0.741255014400342
IL15RA,0.01123250186941862,0.7433692121735807
SIRPB1,-0.01118452502764266,0.74442704783296
TFRC,-0.010956636528892005,0.7494582782761439
OLR1,0.010878674587078287,0.7511819491340261
IRAK4,-0.010872677364587729,0.7513145939927964
CCL14,0.01083669529487951,0.752110589071604
TEK,-0.01074673953802599,0.754101739780332
BACH1,-0.01060880638613613,0.7571580272463267
APRT,-0.010506856500362982,0.75941944849325
SSC5D,0.010410903927462677,0.7615497170273849
PRDX6,0.0103149505956656,0.763681807966914
CEACAM3,0.010302957816429351,0.7639484146939413
F2R,-0.010242985575640384,0.7652820524406337
NOMO1,-0.010111050654699893,0.7682184072990522
FADD,0.009961124140205104,0.7715592171414895
ACTA2,0.009877165380890125,0.7734319218293262
CD38,0.009769217791770705,0.7758416332003247
PDGFB,0.009625288014430947,0.7790579242042841
KLK12,-0.009619290996907661,0.7791920174802336
AKR1B1,-0.009565317465393193,0.7803991600925679
SERPINB6,-0.009553323475930468,0.7806674830172249
PEBP1,-0.009553323244229592,0.780667488200961
IRAK1,0.009505346638547116,0.7817410548535899
IGSF8,0.009493353062887913,0.7820094985930577
IMPA1,-0.009457371272413546,0.7828150090371929
SEMA3F,-0.009139526037236683,0.7899404925684568
ACVRL1,-0.008899643334572724,0.795329873702955
THBD,-0.008881652141847848,0.7957344738226699
PTPRF,-0.008797693327814788,0.7976233291274213
CANT1,0.008767709069551008,0.7982981844537055
CTSZ,0.00874971689830061,0.7987032062956259
ERP44,-0.008737722854352549,0.7989732343155915
EPHA2,0.008605787144989085,0.8019451474141878
ICAM2,0.008473852184457292,0.80491990664911
RARRES2,0.008449863885339548,0.8054610791499717
LRPAP1,0.008443867353297354,0.8055963745760384
ANGPT1,0.008431872160124447,0.8058670308959232
CD4,-0.008419878644506763,0.8061376725754285
CLC,-0.008281946521147799,0.8092518612606019
SEPTIN9,0.00817399994906896,0.8116911533281578
PLPBP,-0.008150010343902642,0.8122335004224293
COLEC12,0.008144013279631926,0.8123690936376176
PLA2G1B,-0.008126022323320495,0.8127759016172091
SIGLEC1,0.008108030972666663,0.8131827689550296
CDC27,0.008108030894007632,0.8131827707339827
SDC4,-0.007796183514113573,0.8202429832931285
ARSA,-0.007268442636503118,0.832223920511323
MIF,0.007196477229582408,0.8338607864827939
SERPINB1,0.007118516877705585,0.835634819742065
SPINT1,0.007088530036754434,0.8363174106560296
TRIM5,0.007016564992526441,0.8379560531266392
TRIM21,-0.006866638490045753,0.8413721224451651
ADH4,-0.006788676655660953,0.8431496628145045
ARSB,0.0065967709537782145,0.8475285202089903
QDPR,0.006428852991760285,0.8513638941333511
PPME1,0.00640486448578443,0.8519120986742627
NT5E,-0.0062849234166824424,0.85465415429666
SEMA7A,-0.00623095007951747,0.8558886500351942
CLEC4G,-0.006182973413066217,0.8569862836757003
EPHB4,0.006003061422343326,0.8611048407414561
PROK1,-0.005973076274394524,0.8617916325741845
EIF4B,-0.0059550847919344445,0.8622037667993906
STAMBP,0.005913105399608304,0.8631655419601428
NUB1,-0.0058471375221346615,0.8646773174635942
NSFL1C,-0.0058411404863429345,0.8648147751987384
NTproBNP,0.00581715222972551,0.8653646495332129
LAIR2,0.00581715222972551,0.8653646495332129
GZMB,0.005775172836672118,0.8663270847618593
SCAMP3,-0.005769175604552821,0.8664645957306985
USO1,0.0057511844682332095,0.8668771399870465
GPC1,-0.005613252157389899,0.8700411799167189
COL6A3,0.0052894105328276245,0.8774778873035638
ST3GAL1,-0.005091507714021477,0.8820278957452083
NPDC1,-0.004995554537506181,0.8842353764715104
ATP5PO,-0.00493558415814971,0.8856155005657338
BCL2L11,0.004701698570692836,0.8910012823838193
CLEC1B,0.004653721716059178,0.8921066947102774
CC2D1A,0.004479806923304078,0.8961155234079534
PLAU,0.004455818882824449,0.896668670734624
KIFBP,-0.004419836324638994,0.8974984971281091
NFKBIE,0.004395848302340548,0.8980517688895837
F3,0.004347872018072176,0.899158466105662
LAG3,0.004179953877791427,0.9030334606332588
CDKN1A,-0.0040780039216789825,0.9053872593978315
LAYN,-0.004054015407674302,0.905941222458433
GNE,-0.003958062553067608,0.9081575011478346
ITM2A,-0.003748165351009065,0.913008083779526
IL12RB1,0.003694191877470744,0.9142559047144987
GZMA,-0.0036282242709693375,0.9157813060738391
DNMBP,-0.0036222267140905724,0.9159200059657323
ENO2,0.0032144264802879668,0.925356595044564
CAMKK1,-0.003184441575705163,0.926050882795268
ALDH1A1,-0.0028845878862297915,0.9329968733795033
PCDH17,0.0028006291774439235,0.9349426791725828
PI3,0.0027646465751582066,0.9357767223187017
IL16,0.002734661440096214,0.9364718035571356
CELA3A,0.002704676025451388,0.9371669396119464
MPHOSPH8,0.0026746907685318943,0.9378621198188519
SOD1,0.0026447053177283534,0.9385573518028668
RBKS,0.002548752240874989,0.940782397268683
CCDC80,-0.0024887820948776007,0.9421732739114025
IL13RA1,-0.002482784752594827,0.9423123789285379
PTPN1,0.002326860903177076,0.9459295499757014
FOPNL,0.002230907897884807,0.9481560562730857
PPIB,-0.0021529460940734706,0.9499653907622914
LGALS4,0.002152946052300406,0.9499653917318288
DNAJB1,0.0021409519031051617,0.9502437745687176
AMBN,0.001961040625317283,0.954420203330073
DARS,-0.0019010693461524047,0.9558126494210638
CXADR,0.001661186811046146,0.9613836777562024
VEGFC,-0.001601216160281093,0.962776740030441
FIS1,-0.00141530718848454,0.967095934082278
CIAPIN1,-0.001169427544134615,0.9728098768461526
CLSTN2,0.0008515831264416299,0.9801982156063671
COMT,-0.0008455860580692414,0.9803376366056881
PGLYRP1,0.0007916124952540648,0.9815924508477415
CD163,-0.0007196477334305973,0.9832656069567354
VAMP5,-0.0005517299369922652,0.9871699113839122
GLOD4,-0.0004677710244608777,0.9891221847936371
CTF1,-0.0004617739510850298,0.9892616357110806
FOXO3,0.00034782974963528084,0.9919112560353942
HAGH,-0.0003178443970973516,0.9926085413791932
FGF23,-0.00026387082663153637,0.9938636673515524
SPARC,-0.0002278884334438744,0.9947004269120607
SERPINB9,0.0001259383496850298,0.9970712735116696
SELP,-5.39735800072948e-05,0.9987448291716532
CD302,1.1994128308712394e-05,0.9997210730536161
ARID4B,,
ATP6V1F,,
CETN2,,
CHEK2,,
CLSTN1,,
COPE,,
DCTN6,,
ECE1,,
GBP4,,
GCG,,
GDNF,,
GGA1,,
GKN1,,
GSTP1,,
IFNG,,
IL2,,
IL34,,
IL4,,
ING1,,
ISLR2,,
KCNIP4,,
KIRREL2,,
KRT14,,
KRT5,,
MAPT,,
MAX,,
METAP1,,
MPO,,
MRPL46,,
MUC16,,
ODAM,,
PFDN2,,
PTEN,,
PTK7,,
RAB6B,,
RASA1,,
SIRT5,,
SLIT2,,
SMARCA2,,
SSB,,
STK24,,
TIGAR,,
TPPP3,,
WAS,,
WASF3,,
XRCC4,,
