cytof,linear_fit,quadratic_fit,pval,a,b,class,pattern
CD8Tem_STAT6_IL246,65.63996564718656,59.04321310308604,0.013672951306478616,-8.295288875576617e-5,-0.007968548756332109,quadratic,deceleration/increase
CD8Tem_STAT6_unstim,366.69762331810296,-364.7686523694275,0.06468609774249082,1.8098848858027053e-6,-1.51878648904894e-4,quadratic,deceleration/decrease
CD8Tnaive_CREB_IFNa,1279.8276845848532,-1279.3456259947436,0.6376722301692457,-3.9776165027025257e-7,-4.367684926266084e-5,quadratic,acceleration/decrease
CD8Tnaive_CREB_IL246,1097.9819344601894,-1099.9831251571586,0.055926651124747526,-1.1790895522765553e-6,-1.3890413678681045e-4,quadratic,acceleration/decrease
CD8Tnaive_CREB_unstim,1299.866934483343,-1303.26797576217,0.0648310021970817,-6.973077459390881e-7,-7.290834439998191e-5,quadratic,acceleration/decrease
CD8Tnaive_ERK_IFNa,746.481447870051,-745.2823399795939,0.8871262333603782,-1.7115851876064119e-6,-1.778224594611347e-4,quadratic,acceleration/decrease
CD8Tnaive_ERK_IL246,748.7408696415446,-751.1345047960388,0.10429458091719723,-3.955119862180451e-6,-3.710946033813557e-4,quadratic,deceleration/increase
CD8Tnaive_ERK_unstim,528.1469728117628,-526.4423541606157,0.42466435836408933,-2.1539729763006538e-6,-2.982290550765637e-4,quadratic,acceleration/decrease
CD8Tnaive_IkB_IFNa,609.5441573844836,-607.8495190220497,0.0541110373997176,1.6696069289399904e-6,3.2076473427393524e-4,quadratic,acceleration/increase
CD8Tnaive_IkB_IL246,599.4239987165637,-598.6222780723314,0.8223860106315187,-3.415786311393929e-6,-3.221065825383288e-4,quadratic,deceleration/increase
CD8Tnaive_IkB_unstim,336.85815309187495,-340.4016773608152,0.005893083288879563,-1.7501457252788815e-5,-0.0021838537811471846,quadratic,acceleration/decrease
CD8Tnaive_MAPKAPK2_IFNa,712.8566486333708,-713.359042623131,0.002729577723588759,-3.374713513683446e-6,-1.6086797565585204e-4,quadratic,deceleration/increase
CD8Tnaive_MAPKAPK2_IL246,720.8956759200793,-729.8117973726787,0.004744099740016345,-6.767229428883313e-6,-6.713272215877696e-4,quadratic,deceleration/increase
CD8Tnaive_MAPKAPK2_unstim,422.54164008736643,-421.0734249779508,0.6964388452152546,-4.107949103068003e-6,-4.675485185045779e-4,quadratic,acceleration/decrease
CD8Tnaive_NFkB_IFNa,595.2209289749127,-593.2385085704582,0.07866760404902126,-4.203922518268582e-7,-1.89521817678536e-4,quadratic,acceleration/decrease
CD8Tnaive_NFkB_IL246,558.8918648070526,-557.2344178405673,0.576193514267443,2.093489094424162e-6,1.5603504244045995e-4,quadratic,deceleration/decrease
CD8Tnaive_NFkB_unstim,302.11605110629966,-300.79626408427,0.9838974135024312,-6.939146341257179e-6,-6.874316329915071e-4,quadratic,deceleration/increase
CD8Tnaive_p38_IFNa,641.5610196588341,-643.9983580488563,0.08830199052244875,-5.681148943438189e-6,-5.154775408123645e-4,quadratic,deceleration/increase
CD8Tnaive_p38_unstim,1311.1477730855252,-1309.2244377469378,0.18615616397591758,8.072254579794309e-8,-2.1324191018734776e-6,quadratic,deceleration/decrease
CD8Tnaive_S6_IFNa,820.8400268757729,-818.8580063178684,0.42883488322926866,-2.004107357229381e-7,1.1191935708246297e-5,quadratic,deceleration/increase
CD8Tnaive_S6_IL246,757.0082357299668,-756.539549819049,0.783367318395285,-2.282320087887652e-6,-2.1418293962657646e-4,quadratic,deceleration/increase
CD8Tnaive_S6_unstim,188.79385904038543,-186.9999221400399,0.4944114429198301,5.5767016625146096e-6,7.773720965306585e-4,quadratic,acceleration/increase
CD8Tnaive_STAT1_IFNa,57.93652205923449,56.70579991464312,2.995306098286263e-11,-5.0005845034747065e-5,3.8806283135211573e-4,quadratic,deceleration/increase
CD8Tnaive_STAT1_IL246,179.64849427392878,-179.02594688463213,1.339527349013335e-4,-1.4835690621406525e-5,-1.7291708817715075e-4,quadratic,deceleration/increase
CD8Tnaive_STAT1_unstim,317.8925668260256,-315.96923148743844,0.1861561639759173,2.2124783725293586e-6,-5.8446263028832956e-5,quadratic,deceleration/decrease
CD8Tnaive_STAT3_IFNa,192.4324313022165,186.27141966294548,2.9895070117530367e-4,-1.2342401153319515e-4,-0.008945106843761326,quadratic,deceleration/increase
CD8Tnaive_STAT3_IL246,226.39526022697964,224.94065341332174,0.054458971582058445,-9.063122063971999e-5,-0.007009733047487022,quadratic,deceleration/increase
CD8Tnaive_STAT3_unstim,13.208254745597875,12.518806438352719,0.10485887524675708,3.934071662088807e-5,0.0030496115956240217,quadratic,deceleration/decrease
CD8Tnaive_STAT5_IFNa,93.50416039479009,89.64610448534195,0.001051901732659296,-7.548228305662887e-5,-0.0051485102421584125,quadratic,deceleration/increase
CD8Tnaive_STAT5_IL246,102.42551712287819,101.17036395284445,0.02053855197954045,-5.8216149573905676e-5,-0.003958769521550541,quadratic,deceleration/increase
CD8Tnaive_STAT5_unstim,51.25704441067111,-52.50775333998853,0.19933313198745484,3.48555320030987e-5,0.003577851965676936,quadratic,acceleration/increase
CD8Tnaive_STAT6_IFNa,116.73359918247773,-124.89271748413844,0.0034972694487102945,-4.8973420631535374e-5,-0.004402152211885877,quadratic,deceleration/increase
CD8Tnaive_STAT6_IL246,94.41079268625435,89.58746260954865,0.010055219043786862,-8.158027780020675e-5,-0.006808039934756578,quadratic,deceleration/increase
CD8Tnaive_STAT6_unstim,304.6197520857066,-302.726938673332,0.16558647181164585,-2.7342858984318662e-06,-5.786348469977936e-4,quadratic,acceleration/decrease
cMCs_CREB_GMCSF,297.88203269767536,-301.2251723204207,0.0016618026736708185,-1.9572548408636203e-5,-0.0025794165085956597,quadratic,acceleration/decrease
cMCs_CREB_IFNa,432.7790974469146,-430.818390464387,0.14885880723343436,-1.0800674423614473e-6,1.0018771691611374e-4,quadratic,deceleration/increase
cMCs_CREB_IL246,314.2837421817633,-320.80468557706655,0.012949908156139577,-2.327912181645145e-5,-0.002446179718488814,quadratic,acceleration/decrease
cMCs_CREB_LPS,149.17491855454313,-152.49927159497426,0.02160356115568984,-3.207536825348331e-5,-0.0026165515387971683,quadratic,deceleration/increase
cMCs_CREB_unstim,263.63474342092155,-266.4429161045934,8.061385662225793e-4,-2.083062066069577e-5,-0.0028698566501136327,quadratic,acceleration/decrease
cMCs_ERK_GMCSF,162.22018412512335,-164.06153810610238,0.037000350246058945,-2.6149500772650347e-5,-0.0032060438579092684,quadratic,acceleration/decrease
cMCs_ERK_IFNa,678.4419855119738,-677.3886678328981,0.15989319729360021,2.3340246127232704e-6,1.4350526207995026e-4,quadratic,deceleration/decrease
cMCs_ERK_IL246,384.07981546788693,-388.72698459488686,0.01650646954455291,-1.6343527825168287e-5,-0.0018503075901649766,quadratic,acceleration/decrease
cMCs_ERK_LPS,112.13275603864808,-112.8793637852781,0.24972609351337707,-2.6176889521706064e-5,-0.0024894397022920114,quadratic,deceleration/increase
cMCs_ERK_unstim,1059.1681381323872,-1057.2377641981925,0.6105739822472285,1.7818295000453298e-7,8.705746881275817e-6,quadratic,deceleration/decrease
cMCs_IkB_GMCSF,578.0221931386985,-576.3669506335619,0.2755370530969953,1.970462028672507e-6,2.9309133202530145e-4,quadratic,acceleration/increase
cMCs_IkB_IFNa,614.9717892237492,-612.9815652077839,0.002423063092623676,-2.9352416073857567e-7,2.115765534160681e-4,quadratic,deceleration/increase
cMCs_IkB_IL246,623.4475335011032,-621.4917954855861,0.1958401528726555,-6.071334994182259e-7,3.8049044876661274e-5,quadratic,deceleration/increase
cMCs_IkB_LPS,368.6277126739311,-368.2756853739146,0.23623669049437124,8.639199884304924e-6,0.0010724116016377812,quadratic,acceleration/increase
cMCs_IkB_unstim,361.04894644344057,-359.9171693089957,0.026137775146897076,-6.439455200036651e-6,-0.001050872366013252,quadratic,acceleration/decrease
cMCs_MAPKAPK2_GMCSF,61.736814286697964,63.472485998953715,0.3586078223453696,-1.4557515214059886e-5,-7.657368083038494e-4,linear,linear
cMCs_MAPKAPK2_IL246,377.41462816224833,-380.41197372269687,0.07701730758678718,-1.4528890039948507e-5,-0.0013657395196179272,quadratic,deceleration/increase
cMCs_MAPKAPK2_LPS,158.53795668974985,156.281226604952,0.005267269087452475,-8.01318105942227e-5,-0.005367756830177397,quadratic,deceleration/increase
cMCs_MAPKAPK2_unstim,468.86249194284824,-467.18559179158046,0.2303905180882492,-2.744859459759027e-6,-4.266650224991569e-4,quadratic,acceleration/decrease
cMCs_NFkB_GMCSF,631.9086853601478,-630.3132175941055,0.011901448671248146,-1.7833469476118526e-6,-3.656604095543827e-4,quadratic,acceleration/decrease
cMCs_NFkB_IFNa,706.9585678929386,-704.9730181882405,0.008720335481795108,-2.626238052431083e-7,1.264921484972769e-4,quadratic,deceleration/increase
cMCs_NFkB_IL246,652.7118167687382,-656.4006172125834,0.059690650370759255,-6.185033778096475e-6,-5.995001453037012e-4,quadratic,deceleration/increase
cMCs_NFkB_LPS,502.867503464455,-503.89803236236577,0.22533644007701714,-7.471840678057197e-6,-7.334173609517151e-4,quadratic,deceleration/increase
cMCs_NFkB_unstim,541.997976414502,-543.9840890245549,0.021367990618024326,-7.509430978866678e-6,-9.443525698093999e-4,quadratic,acceleration/decrease
cMCs_p38_GMCSF,307.8973818064656,-314.25214691657027,0.010805212504053415,-2.355343401219338e-5,-0.002551870054613869,quadratic,acceleration/decrease
cMCs_p38_IFNa,158.71089263783358,-158.23362595063236,0.11410146294159616,1.6721939734635307e-5,0.0010996838585740148,quadratic,deceleration/decrease
cMCs_p38_IL246,426.45579580421656,-437.85158204580586,0.0010466921190759025,-1.992212257192814e-5,-0.0020999369316338596,quadratic,acceleration/decrease
cMCs_p38_LPS,155.26833168551659,148.4176115446981,0.013064119332376039,-1.1342842691100084e-4,-0.011263662273378156,quadratic,deceleration/increase
cMCs_p38_unstim,856.0987590337386,-854.4193113367845,0.43179428021967814,7.520056721211944e-7,4.744267041695116e-5,quadratic,deceleration/decrease
cMCs_S6_GMCSF,294.5904597252005,-297.6461484253054,0.003873533513577632,-1.92579998341849e-5,-0.0024913430445808486,quadratic,acceleration/decrease
cMCs_S6_IFNa,456.16103812734383,-454.2168188438761,0.7098042627174006,1.1903494316795802e-6,1.680966619320257e-4,quadratic,acceleration/increase
cMCs_S6_IL246,364.18912833657913,-370.5046118256242,0.007776991801418435,-1.9479077494185508e-5,-0.002168819369127363,quadratic,acceleration/decrease
cMCs_S6_LPS,180.61901670433866,-183.7948306208525,0.06875898644278498,-2.848488369708245e-5,-0.0026632621316051357,quadratic,deceleration/increase
cMCs_S6_unstim,89.17894453963014,-87.17925855316834,0.8762670620900221,-3.0353428414686005e-7,3.997207599289337e-5,quadratic,deceleration/increase
cMCs_STAT1_IFNa,109.38433369244278,105.3401719803066,2.6379815775243994e-11,-8.08148920830158e-5,-0.0018849801719254984,quadratic,deceleration/increase
cMCs_STAT1_IL246,103.45255310310833,-104.40205445396187,0.018331269799564977,-2.791344927377712e-5,-0.0018010058141648179,quadratic,deceleration/increase
cMCs_STAT1_unstim,257.9844404861348,-256.06110514754766,0.18615616397591753,2.7014997376533403e-6,-7.136456844036986e-5,quadratic,deceleration/decrease
cMCs_STAT3_GMCSF,83.76583590136046,79.73518403647559,0.0034914040101399987,-7.41188424139372e-5,-0.005503534999263582,quadratic,deceleration/increase
cMCs_STAT3_IFNa,255.7175107202245,246.66468806062753,1.314885484928587e-4,-1.7652571327877594e-4,-0.01377034297877445,quadratic,deceleration/increase
cMCs_STAT3_IL246,273.12693692822495,270.18204864181007,0.0485947955669164,-1.2639623037589368e-4,-0.010941910979024643,quadratic,deceleration/increase
cMCs_STAT3_unstim,87.63108259027636,85.06682294440496,0.011768344827783949,6.547603167137904e-5,0.004804731422985894,quadratic,deceleration/decrease
cMCs_STAT5_GMCSF,5.18346517279587,-3.3418275495317253,0.8060707582106893,-9.016564474717504e-6,-7.525139545229438e-4,quadratic,deceleration/increase
cMCs_STAT5_IFNa,89.94706621194806,87.48158590374264,0.0011095862882535097,-6.527624116216729e-5,-0.0039748356106482936,quadratic,deceleration/increase
cMCs_STAT5_IL246,22.90335946206781,-21.465908062296407,0.1007377224052849,-1.600849461477414e-5,-6.686043934840648e-4,quadratic,deceleration/increase
cMCs_STAT5_unstim,83.76125913146963,-81.92346088910902,0.1594985762889477,7.022424500489842e-6,5.191241731150044e-5,quadratic,deceleration/decrease
cMCs_STAT6_IFNa,162.73372314494853,154.65257301639926,0.006084111106296004,-1.238550328012024e-4,-0.011753206795432021,quadratic,deceleration/increase
cMCs_STAT6_IL246,246.37699832223564,242.37970762595293,0.028458104270631685,-1.2710182998714551e-4,-0.011129546985051777,quadratic,deceleration/increase
cMCs_STAT6_unstim,122.75306629913828,-120.82973096055116,0.18615616397591742,4.2400638346838005e-6,-1.1200827507193213e-4,quadratic,deceleration/decrease
Granulocytes_CREB_GMCSF,243.1408113703541,-242.08143378749514,0.030379562490450946,-9.928378720792466e-6,-0.001579231539614854,quadratic,acceleration/decrease
Granulocytes_CREB_IFNa,495.52816025073395,-494.7466394491838,0.14918320160881576,4.869795729450571e-6,6.540833382448817e-4,quadratic,acceleration/increase
Granulocytes_CREB_IL246,498.73578587303217,-498.48034539724057,0.23902341882544803,-5.759979056856118e-6,-4.384020459271268e-4,quadratic,deceleration/increase
Granulocytes_CREB_LPS,194.1623956249942,-193.18754959247568,0.04196254721127301,-1.220134257588576e-5,-5.654966619040434e-4,quadratic,deceleration/increase
Granulocytes_CREB_unstim,287.9937592562192,-294.68680961544914,2.450367925001858e-4,-2.5659259269960267e-5,-0.0032309907379442855,quadratic,acceleration/decrease
Granulocytes_ERK_GMCSF,108.58836077578721,-110.94593510154033,6.560576855948357e-4,-3.3274512760015844e-5,-0.0047074069805573505,quadratic,acceleration/decrease
Granulocytes_ERK_IFNa,1087.755707030738,-1090.1141401949837,0.11217743340975372,1.2725180811137213e-6,1.3210996207260354e-4,quadratic,acceleration/increase
Granulocytes_ERK_IL246,684.7459578297094,-682.9697294967292,0.08034920999456001,1.1125072040252054e-6,2.1983306355206176e-4,quadratic,acceleration/increase
Granulocytes_ERK_LPS,504.3834978190275,-502.43819998850216,0.550394953757459,-1.003751760633576e-6,-3.254755574883525e-5,quadratic,deceleration/increase
Granulocytes_ERK_unstim,977.7078364522379,-976.4638098548688,0.43083572710375373,7.694187632013035e-7,5.831892161221643e-5,quadratic,deceleration/decrease
Granulocytes_IkB_GMCSF,432.41972902372,-430.42119541697764,0.2609265821627302,-2.0891327150859158e-7,1.4102890732302847e-4,quadratic,deceleration/increase
Granulocytes_IkB_IFNa,495.52827549093695,-494.97404812546006,9.376924683346066e-4,-5.302580142266868e-6,-1.3630646900169582e-4,quadratic,deceleration/increase
Granulocytes_IkB_IL246,573.4180344568347,-572.4748853898375,0.31394943916873874,3.499195869344462e-6,4.394834249894467e-4,quadratic,acceleration/increase
Granulocytes_IkB_LPS,216.3756880383088,-216.24017713424854,0.09613179771112314,1.525911711652324e-5,0.0020150006933868834,quadratic,acceleration/increase
Granulocytes_IkB_unstim,224.14415335233932,-223.65012810373136,0.004559652520790877,-1.3371229340417764e-5,-0.0021604716065628604,quadratic,acceleration/decrease
Granulocytes_MAPKAPK2_GMCSF,1.8472553881247524,1.3445817968318048,0.23517329489903868,-3.65511328998168e-5,-0.004051857848370547,quadratic,acceleration/decrease
Granulocytes_MAPKAPK2_IL246,896.1138889440665,-895.8631840179094,0.17018812742989314,-1.53370699790448e-6,-1.1078577936953774e-4,quadratic,deceleration/increase
Granulocytes_MAPKAPK2_LPS,148.7504656271619,148.1701007897912,0.2799610217563708,-6.0554635898975203e-5,-0.005906019514967983,quadratic,deceleration/increase
Granulocytes_MAPKAPK2_unstim,555.2297713932738,-555.6279393575103,0.041360748996522666,-5.588076945956495e-6,-7.501403457391098e-4,quadratic,acceleration/decrease
Granulocytes_NFkB_GMCSF,526.3174405359405,-524.5906188566299,1.4047965772237206e-4,-2.0841857221023965e-6,-6.178346617356259e-4,quadratic,acceleration/decrease
Granulocytes_NFkB_IFNa,741.2667750586776,-739.8579380996582,0.18647368495563454,1.496807155939064e-6,2.1724301338889342e-4,quadratic,acceleration/increase
Granulocytes_NFkB_IL246,707.7518962789335,-705.7581808134298,0.6688386483789787,-1.727387353753708e-7,7.328605014795794e-6,quadratic,deceleration/increase
Granulocytes_NFkB_LPS,470.2186348359974,-469.4793334783916,0.412062245153905,-5.389098241985601e-6,-4.333368590612409e-4,quadratic,deceleration/increase
Granulocytes_NFkB_unstim,312.9102784845085,-312.46968304840846,0.1468007779227229,-1.0120481078192637e-5,-0.0013207003580697329,quadratic,acceleration/decrease
Granulocytes_p38_GMCSF,316.95069991013173,-321.53982930906733,0.0026605775160877363,-2.035459710143819e-5,-0.0025255990347685686,quadratic,acceleration/decrease
Granulocytes_p38_LPS,160.60933253520327,159.71622813744884,0.2244185701080611,-6.667003458623519e-5,-0.0070545498359862015,quadratic,acceleration/decrease
Granulocytes_p38_unstim,1516.4402622055563,-1515.0810410871904,0.17829129427386026,1.1761206088445121e-7,1.695686875273831e-5,quadratic,acceleration/increase
Granulocytes_S6_GMCSF,129.62953946827955,-129.80852907998135,0.32548037114719053,-2.201546398178386e-5,-0.0020644996271724446,quadratic,deceleration/increase
Granulocytes_S6_IFNa,459.51497523581196,-458.2018105793549,0.009986833043646559,4.126167336723759e-6,7.53430286108211e-4,quadratic,acceleration/increase
Granulocytes_S6_IL246,476.2855333858525,-474.45218959064493,0.133737217584811,-1.923666283641398e-6,-4.969721604058953e-6,quadratic,deceleration/increase
Granulocytes_S6_LPS,133.0374642086388,-131.43586964384147,0.008500106502314602,-9.335044620555297e-6,1.0692988229995333e-4,quadratic,deceleration/increase
Granulocytes_S6_unstim,15.498728013834967,-14.70615189700078,0.006348985770112109,-2.4013382338007376e-5,-0.003988274695635918,quadratic,acceleration/decrease
Granulocytes_STAT1_IFNa,69.5962623914585,-68.07433982827087,0.07649242460746263,-1.2632398003957742e-5,-4.020837748316469e-4,quadratic,deceleration/increase
Granulocytes_STAT1_unstim,551.8898255342684,-549.9339064591414,0.212762128267791,7.691032170070712e-7,-4.383678585879411e-5,quadratic,deceleration/decrease
Granulocytes_STAT3_GMCSF,109.040314660869,105.2112752616589,0.03911747302972787,-7.930097374560875e-5,-0.008675834823414896,quadratic,acceleration/decrease
Granulocytes_STAT3_IFNa,126.4755140547372,119.47727958865971,0.0028264178905311843,-1.038780214354971e-4,-0.008765639853212128,quadratic,deceleration/increase
Granulocytes_STAT3_IL246,24.561687624491043,26.303496631135417,0.38452181068246494,-1.2710829950586111e-5,-6.935753875545258e-4,linear,linear
Granulocytes_STAT3_unstim,93.4158586668736,94.59259687322599,0.5461146023408829,2.8525955510328848e-5,0.0023436225177395254,linear,linear
Granulocytes_STAT5_GMCSF,64.97887147955045,-63.05267694534379,0.5077109196606245,-5.0437996766865464e-6,-1.7877930858757054e-4,quadratic,deceleration/increase
Granulocytes_STAT5_IFNa,79.87929178894072,79.42046253981124,0.04381972377442904,-4.6995634031766894e-5,-0.003118992731188695,quadratic,deceleration/increase
Granulocytes_STAT5_IL246,1.6131673793898624,0.24395318894265117,0.07303383606056943,8.667217287914782e-6,0.0019528363360725208,quadratic,acceleration/increase
Granulocytes_STAT5_unstim,99.13385492552737,-97.3262401016443,0.062336395951667796,7.265560917090772e-6,-9.368255444050611e-5,quadratic,deceleration/decrease
Granulocytes_STAT6_GMCSF,340.8900007047893,-342.14645430208304,0.04789538085954377,-1.3285084731305565e-5,-0.001658017177734856,quadratic,acceleration/decrease
Granulocytes_STAT6_IFNa,296.196107269333,-296.4687292143201,0.23637892524028514,-1.290227965538067e-5,-0.001102535463821669,quadratic,deceleration/increase
Granulocytes_STAT6_IL246,148.91216928541542,148.67909843058396,0.039063123775306574,-5.639529708787131e-5,-0.003536731410539093,quadratic,deceleration/increase
Granulocytes_STAT6_unstim,731.9838458954645,-730.0605105568774,0.1861561639759173,5.564427766147993e-7,-1.4699353126486197e-5,quadratic,deceleration/decrease
intMCs_CREB_GMCSF,290.77004795546134,-291.6951732648496,0.0475883426322794,-1.4888782382882785e-5,-0.001901179175777405,quadratic,acceleration/decrease
intMCs_CREB_IFNa,387.7738751492746,-385.934942869299,0.03782579396959645,2.540159798437974e-6,6.020662198813699e-4,quadratic,acceleration/increase
intMCs_CREB_IL246,339.20961675398775,-346.0364140259412,0.013169906657398022,-2.179320874014083e-5,-0.0021920382105354423,quadratic,acceleration/decrease
intMCs_CREB_LPS,147.02200037950334,-149.97391222816364,0.015764247889966356,-3.1175210359959966e-5,-0.002412621559934593,quadratic,deceleration/increase
intMCs_CREB_unstim,277.53535814834254,-282.1253108708832,5.9426068231911064e-5,-2.3213926309588736e-5,-0.00320393165298592,quadratic,acceleration/decrease
intMCs_ERK_GMCSF,102.40686784776734,-107.48792167174477,0.0026950345164175275,-4.31050432524839e-5,-0.0052624667899776245,quadratic,acceleration/decrease
intMCs_ERK_IFNa,556.8939844907537,-555.1116486850312,0.17709455301456037,-1.6802847590215135e-6,-2.9600195165312366e-4,quadratic,acceleration/decrease
intMCs_ERK_IL246,322.7393765750952,-332.17187948590674,0.0017228756775430015,-2.608966672941699e-5,-0.0028581400268878226,quadratic,acceleration/decrease
intMCs_ERK_LPS,40.873302391178086,-43.2509915277772,0.09977820357503452,-4.179505112601403e-5,-0.003867244691334409,quadratic,deceleration/increase
intMCs_ERK_unstim,785.1383865700377,-784.658974760828,0.8022856352919748,2.070786888176683e-6,2.1758238155855544e-4,quadratic,acceleration/increase
intMCs_IkB_GMCSF,550.593144989039,-548.9823199018629,0.2695784532487476,2.2938187978171016e-6,3.35912590178086e-4,quadratic,acceleration/increase
intMCs_IkB_IFNa,588.1338928895048,-586.6657894597809,2.3420194194565928e-5,2.3656540409566985e-6,6.087254649448272e-4,quadratic,acceleration/increase
intMCs_IkB_IL246,572.0146283068945,-570.2843430483445,0.1126367003547329,1.7783395781571362e-6,3.2105420824089255e-4,quadratic,acceleration/increase
intMCs_IkB_LPS,384.449226904825,-384.53660702830285,0.09213864691785285,9.216752093859697e-6,0.0011989784909286249,quadratic,acceleration/increase
intMCs_IkB_unstim,368.8209935563667,-368.1493165011133,0.011970765870450421,-7.755352422241303e-6,-0.0012244090150914022,quadratic,acceleration/decrease
intMCs_MAPKAPK2_GMCSF,59.41389591893031,61.19035235543637,0.7438748288424002,-1.3285052052281404e-5,-0.0010827687222511315,linear,linear
intMCs_MAPKAPK2_IL246,399.2969566088955,-401.3047847526087,0.09440536696976022,-1.2115798165563618e-5,-0.0010648001098224876,quadratic,deceleration/increase
intMCs_MAPKAPK2_LPS,148.7668685516948,146.86741380252565,0.0046712556551714805,-7.428158734823843e-5,-0.004749896246077951,quadratic,deceleration/increase
intMCs_MAPKAPK2_unstim,463.50849546667666,-463.08617973240166,0.11440176268635796,-6.161768064258861e-6,-8.197468159624772e-4,quadratic,acceleration/decrease
intMCs_NFkB_GMCSF,504.1782288424237,-504.7317722904287,6.632943051757382e-4,-6.834184940223934e-6,-0.0010843907753204838,quadratic,acceleration/decrease
intMCs_NFkB_IFNa,624.050770905768,-622.0752117980866,0.8521304997961738,4.502651715825239e-7,5.9035473932846215e-5,quadratic,acceleration/increase
intMCs_NFkB_IL246,548.0828558431588,-555.1289268281685,0.0027248984618640894,-1.0993031556785557e-5,-0.0012649441514201193,quadratic,acceleration/decrease
intMCs_NFkB_LPS,419.8285718084015,-422.4681311822891,0.09999652029744639,-1.2160690351279152e-5,-0.001248848376261398,quadratic,acceleration/decrease
intMCs_NFkB_unstim,528.546808552591,-532.1131300618348,0.025625945857832646,-9.256594268941788e-6,-0.0010664112256411422,quadratic,acceleration/decrease
intMCs_p38_GMCSF,340.03168901635337,-346.2239122473394,0.007503215594923116,-2.0959716177718177e-5,-0.0023502076949357036,quadratic,acceleration/decrease
intMCs_p38_IFNa,171.74223630483826,-171.04897964920553,0.0995288512200165,1.4837514921215913e-5,9.126188312599504e-4,quadratic,deceleration/decrease
intMCs_p38_IL246,455.433644284789,-467.9162951990635,6.231013348051954e-4,-1.877376106145309e-5,-0.001972551929098055,quadratic,acceleration/decrease
intMCs_p38_LPS,148.52631556889327,141.55051165607986,0.012279332019142162,-1.1166564347988535e-4,-0.011192367416231136,quadratic,acceleration/decrease
intMCs_p38_unstim,824.3428859258469,-822.6277842019387,0.44782255412718885,7.881587651086244e-7,4.902892577321404e-5,quadratic,deceleration/decrease
intMCs_S6_GMCSF,315.5024849792797,-315.77530559407325,0.03794405751775465,-1.2098636956718513e-5,-0.00165108900568771,quadratic,acceleration/decrease
intMCs_S6_IFNa,426.4996135040638,-425.69390326755877,0.9258482676398234,6.0688035812622045e-6,5.914880030917706e-4,quadratic,deceleration/decrease
intMCs_S6_IL246,416.7902741455873,-420.06750850322663,0.06760255988316043,-1.3087672443731213e-5,-0.0013755579783354928,quadratic,acceleration/decrease
intMCs_S6_LPS,190.7257668562794,-193.12014509358,0.056337822454529236,-2.5410045141357692e-5,-0.002145341607448121,quadratic,deceleration/increase
intMCs_S6_unstim,87.99180673791982,-86.35329135224255,0.8610024162193413,-1.0333219639387362e-5,-9.510337474352488e-4,quadratic,deceleration/increase
intMCs_STAT1_IFNa,117.55899176048736,112.84929368607044,3.057860097087193e-11,-8.74038494287352e-5,-0.00245266321541519,quadratic,deceleration/increase
intMCs_STAT1_IL246,122.02042630665815,-122.25189604301846,0.01870705836177094,-2.284931525473277e-5,-0.0012957908228819063,quadratic,deceleration/increase
intMCs_STAT1_unstim,231.7234204939572,-229.80008515537008,0.1861561639759174,2.948639302340562e-6,-7.789316740065122e-5,quadratic,deceleration/decrease
intMCs_STAT3_GMCSF,79.91647999316551,76.10573230848757,0.0030031965681728296,-7.185353167881647e-5,-0.005212968382077482,quadratic,deceleration/increase
intMCs_STAT3_IFNa,255.10823465717561,246.31171964159591,1.0939847712241189e-4,-1.7418647203195083e-4,-0.013376109207229002,quadratic,deceleration/increase
intMCs_STAT3_IL246,271.63796621613085,269.0090039284911,0.050725909490633464,-1.2175019165163616e-4,-0.010338950369768245,quadratic,deceleration/increase
intMCs_STAT3_unstim,80.00057590909866,77.83582266151312,0.014765885367623065,6.101453377482208e-5,0.004415252752220437,quadratic,deceleration/decrease
intMCs_STAT5_GMCSF,10.29206702372532,-8.769113852293003,0.7718712144763917,-1.5376926722054757e-5,-0.0013631066394746143,quadratic,deceleration/increase
intMCs_STAT5_IFNa,87.91020354809748,85.60370039469045,0.001392622872379676,-6.368677885931221e-5,-0.003875804075822749,quadratic,deceleration/increase
intMCs_STAT5_IL246,25.604268759139853,-24.216200317525853,0.16593509313076596,-1.6545359486867454e-5,-8.748040913389831e-4,quadratic,deceleration/increase
intMCs_STAT5_unstim,89.76271193129044,-88.06178393869891,0.24104846639147234,9.344587741733011e-6,4.0271897968713257e-4,quadratic,deceleration/decrease
intMCs_STAT6_IFNa,147.1803432763083,137.74779641358955,0.0030925127477617496,-1.2495332171290376e-4,-0.01186804887748177,quadratic,deceleration/increase
intMCs_STAT6_IL246,247.4164007015296,243.63550790120468,0.024517871697412295,-1.252656538345015e-4,-0.010648489652935052,quadratic,deceleration/increase
intMCs_STAT6_unstim,106.38203547367883,-104.45870013509173,0.1861561639759174,4.477874210517117e-6,-1.1829042813137645e-4,quadratic,deceleration/decrease
mDCs_CREB_GMCSF,171.40099458199404,-171.52088544451613,0.0518548403893862,-1.889423507640923e-5,-0.002561661762447564,quadratic,acceleration/decrease
mDCs_CREB_IFNa,365.4189566458796,-363.41921542889764,0.18730786977872677,1.097243750120289e-7,2.484855986844258e-4,quadratic,acceleration/increase
mDCs_CREB_IL246,333.53905496696217,-335.98062975064187,0.09090405293159116,-1.586893583762332e-5,-0.0017156131542053028,quadratic,acceleration/decrease
